HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L3.30625_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../Earth_correct_params_S3.20c/Earth_correct_params_S3.20c_AM3.303125/Output/Earth_correct_params_S3.20c_L3.30313_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	6	4.68834e-05	2.54335e+11	9.83074e+06	0.000743844	0	-3.79333e-15
	 	 	7	1.15635e-05	2.54338e+11	9.83074e+06	0.000743843	0	-1.58055e-15
	 	 	8	2.42081e-06	2.54339e+11	9.83074e+06	0.000743843	0	3.16111e-16
	 	 	9	4.29146e-07	2.54339e+11	9.83074e+06	0.000743843	0	1.58055e-16
	 	 	10	6.45617e-08	2.54339e+11	9.83074e+06	0.000743843	0	1.58055e-16
	 	 	11	8.2392e-09	2.54339e+11	9.83074e+06	0.000743843	0	2.52889e-15
	 5	3.71402e-05	9.83074e+06	0.426197	0.904631	2.12257	0.000743843	1.79787e-16	2.52889e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54321e+11	9.83064e+06	0.000745224	0	-4.2675e-15
	 	 	2	0.00207708	2.53793e+11	9.83734e+06	0.000743342	0	-2.37083e-15
	 	 	3	0.00159566	2.54199e+11	9.83467e+06	0.000743763	0	3.16111e-15
	 	 	4	0.000416149	2.54305e+11	9.83444e+06	0.000743828	0	3.16111e-16
	 	 	5	0.00011987	2.54335e+11	9.83446e+06	0.000743831	0	3.79333e-15
	 	 	6	3.36874e-05	2.54344e+11	9.83448e+06	0.00074383	0	1.73861e-15
	 	 	7	8.30644e-06	2.54346e+11	9.83448e+06	0.00074383	0	-1.10639e-15
	 	 	8	1.73861e-06	2.54347e+11	9.83448e+06	0.00074383	0	0
	 	 	9	3.0808e-07	2.54347e+11	9.83448e+06	0.00074383	0	4.74166e-16
	 	 	10	4.6309e-08	2.54347e+11	9.83448e+06	0.00074383	0	6.32222e-16
	 	 	11	5.90127e-09	2.54347e+11	9.83448e+06	0.00074383	0	2.21278e-15
	 6	3.66555e-05	9.83448e+06	0.426034	0.904707	2.12355	0.00074383	-1.79787e-16	2.21278e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54329e+11	9.83786e+06	0.000743845	0	-1.26444e-15
	 	 	2	5.08644e-05	2.54342e+11	9.83798e+06	0.00074383	0	-4.74166e-16
	 	 	3	2.64789e-05	2.54349e+11	9.838e+06	0.000743827	0	0
	 	 	4	7.0586e-06	2.5435e+11	9.838e+06	0.000743827	0	-9.48332e-16
	 	 	5	1.22881e-06	2.54351e+11	9.838e+06	0.000743827	0	-6.32222e-16
	 	 	6	1.48487e-07	2.54351e+11	9.838e+06	0.000743827	0	7.90277e-16
	 	 	7	1.06061e-08	2.54351e+11	9.838e+06	0.000743827	0	1.58055e-16
	 	 	8	1.86235e-10	2.54351e+11	9.838e+06	0.000743827	0	-7.90277e-16
	 7	7.47322e-05	9.838e+06	0.425881	0.904779	2.12449	0.000743827	0	-7.90277e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54331e+11	9.83691e+06	0.000745493	0	7.90277e-16
	 	 	2	0.00253772	2.53687e+11	9.84503e+06	0.000743198	1	1.73861e-15
	 	 	3	0.00192303	2.54176e+11	9.84189e+06	0.000743715	0	6.32222e-16
	 	 	4	0.000514904	2.54307e+11	9.84151e+06	0.000743798	0	-2.37083e-15
	 	 	5	0.00014986	2.54345e+11	9.84151e+06	0.000743805	0	1.10639e-15
	 	 	6	4.1961e-05	2.54356e+11	9.84152e+06	0.000743805	0	1.58055e-16
	 	 	7	1.05062e-05	2.54358e+11	9.84152e+06	0.000743805	0	6.32222e-16
	 	 	8	2.26997e-06	2.54359e+11	9.84152e+06	0.000743804	0	-1.89666e-15
	 	 	9	4.20289e-07	2.54359e+11	9.84152e+06	0.000743804	0	1.73861e-15
	 	 	10	6.67762e-08	2.54359e+11	9.84152e+06	0.000743804	0	3.16111e-15
	 	 	11	9.12071e-09	2.54359e+11	9.84152e+06	0.000743804	0	-2.845e-15
	 8	2.69465e-05	9.84152e+06	0.425733	0.904849	2.12539	0.000743804	1.79787e-16	-2.845e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54343e+11	9.84463e+06	0.000743827	0	4.74166e-16
	 	 	2	3.83383e-05	2.54353e+11	9.84475e+06	0.000743811	0	-1.58055e-16
	 	 	3	2.21004e-05	2.54358e+11	9.84477e+06	0.000743808	0	-1.58055e-16
	 	 	4	5.83686e-06	2.5436e+11	9.84477e+06	0.000743808	0	-9.48332e-16
	 	 	5	9.45882e-07	2.5436e+11	9.84477e+06	0.000743808	0	-3.16111e-16
	 	 	6	9.1204e-08	2.5436e+11	9.84477e+06	0.000743808	0	7.90277e-16
	 	 	7	2.93957e-10	2.5436e+11	9.84477e+06	0.000743808	0	2.21278e-15
	 9	6.56098e-05	9.84477e+06	0.425591	0.904916	2.12626	0.000743808	3.59574e-16	2.21278e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54342e+11	9.84337e+06	0.00074552	0	-9.48332e-16
	 	 	2	0.0026107	2.53679e+11	9.8517e+06	0.000743174	1	-9.48332e-16
	 	 	3	0.00197185	2.54181e+11	9.84842e+06	0.000743701	0	9.48332e-16
	 	 	4	0.000523234	2.54314e+11	9.84807e+06	0.000743785	0	-3.16111e-16
	 	 	5	0.000151584	2.54352e+11	9.84808e+06	0.000743791	0	-1.58055e-16
	 	 	6	4.2554e-05	2.54363e+11	9.8481e+06	0.00074379	0	-6.32222e-16
	 	 	7	1.05979e-05	2.54366e+11	9.8481e+06	0.00074379	0	3.16111e-15
	 	 	8	2.26099e-06	2.54366e+11	9.8481e+06	0.00074379	0	1.4225e-15
	 	 	9	4.11078e-07	2.54366e+11	9.8481e+06	0.00074379	0	2.05472e-15
	 	 	10	6.3805e-08	2.54366e+11	9.8481e+06	0.00074379	0	-7.90277e-16
	 	 	11	8.46357e-09	2.54366e+11	9.8481e+06	0.00074379	0	9.48332e-16
	 10	1.93242e-05	9.8481e+06	0.425451	0.904981	2.12711	0.00074379	1.79787e-16	9.48332e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54351e+11	9.85106e+06	0.000743819	0	2.21278e-15
	 	 	2	2.98045e-05	2.54359e+11	9.8512e+06	0.000743802	0	1.58055e-16
	 	 	3	1.92917e-05	2.54364e+11	9.85121e+06	0.000743799	0	9.48332e-16
	 	 	4	5.05265e-06	2.54365e+11	9.85121e+06	0.000743798	0	1.4225e-15
	 	 	5	7.54567e-07	2.54365e+11	9.85121e+06	0.000743798	0	6.32222e-16
	 	 	6	4.94066e-08	2.54365e+11	9.85121e+06	0.000743798	0	3.16111e-15
	 	 	7	7.82235e-09	2.54365e+11	9.85121e+06	0.000743798	0	2.37083e-15
	 11	6.06026e-05	9.85121e+06	0.425316	0.905045	2.12794	0.000743798	3.59574e-16	2.37083e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54347e+11	9.84981e+06	0.000745494	0	1.73861e-15
	 	 	2	0.00258617	2.53691e+11	9.85806e+06	0.000743181	1	1.89666e-15
	 	 	3	0.00195289	2.54187e+11	9.85475e+06	0.000743701	0	4.74166e-16
	 	 	4	0.000512272	2.54318e+11	9.85445e+06	0.000743782	0	-1.58055e-16
	 	 	5	0.000147725	2.54355e+11	9.85447e+06	0.000743787	0	-9.48332e-16
	 	 	6	4.15387e-05	2.54366e+11	9.85448e+06	0.000743785	0	-7.90277e-16
	 	 	7	1.02833e-05	2.54368e+11	9.85449e+06	0.000743785	0	-1.58055e-16
	 	 	8	2.16412e-06	2.54369e+11	9.85449e+06	0.000743785	0	3.16111e-16
	 	 	9	3.8533e-07	2.54369e+11	9.85449e+06	0.000743785	0	-1.73861e-15
	 	 	10	5.80507e-08	2.54369e+11	9.85449e+06	0.000743785	0	-3.16111e-15
	 	 	11	7.37598e-09	2.54369e+11	9.85449e+06	0.000743785	0	1.10639e-15
	 12	1.65161e-05	9.85449e+06	0.425179	0.905109	2.12877	0.000743785	-1.79787e-16	1.10639e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54354e+11	9.85745e+06	0.000743822	1	1.10639e-15
	 	 	2	2.63692e-05	2.54361e+11	9.85757e+06	0.000743805	1	-2.21278e-15
	 	 	3	1.86514e-05	2.54365e+11	9.85759e+06	0.000743802	1	-1.10639e-15
	 	 	4	4.83789e-06	2.54366e+11	9.85759e+06	0.000743802	1	-2.21278e-15
	 	 	5	7.17747e-07	2.54367e+11	9.85759e+06	0.000743802	1	-1.73861e-15
	 	 	6	4.99767e-08	2.54367e+11	9.85759e+06	0.000743802	1	-9.48332e-16
	 	 	7	5.67397e-09	2.54367e+11	9.85759e+06	0.000743802	1	-1.58055e-16
	 13	5.57198e-05	9.85759e+06	0.425044	0.905173	2.1296	0.000743802	-3.59574e-16	-1.58055e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54344e+11	9.85612e+06	0.000745407	1	-1.89666e-15
	 	 	2	0.00244324	2.53724e+11	9.86394e+06	0.000743177	1	-1.58055e-16
	 	 	3	0.00190246	2.54208e+11	9.86078e+06	0.000743681	1	7.90277e-16
	 	 	4	0.000496823	2.54334e+11	9.86051e+06	0.000743758	1	2.37083e-15
	 	 	5	0.000143728	2.54371e+11	9.86053e+06	0.000743762	1	4.74166e-16
	 	 	6	4.04172e-05	2.54381e+11	9.86054e+06	0.000743761	1	-1.58055e-16
	 	 	7	9.96066e-06	2.54383e+11	9.86054e+06	0.00074376	1	1.58055e-15
	 	 	8	2.08703e-06	2.54384e+11	9.86054e+06	0.00074376	1	2.21278e-15
	 	 	9	3.7137e-07	2.54384e+11	9.86054e+06	0.00074376	1	1.4225e-15
	 	 	10	5.63087e-08	2.54384e+11	9.86054e+06	0.00074376	1	9.48332e-16
	 	 	11	7.28121e-09	2.54384e+11	9.86054e+06	0.00074376	1	4.74166e-16
	 14	2.33593e-05	9.86054e+06	0.424908	0.905237	2.13043	0.00074376	1.79787e-16	4.74166e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54369e+11	9.8628e+06	0.000743743	1	4.58361e-15
	 	 	2	6.83273e-05	2.54386e+11	9.86282e+06	0.000743742	1	-3.16111e-15
	 	 	3	2.63721e-05	2.54393e+11	9.86282e+06	0.000743742	1	-1.10639e-15
	 	 	4	7.13409e-06	2.54395e+11	9.86282e+06	0.000743742	1	2.37083e-15
	 	 	5	1.51595e-06	2.54395e+11	9.86282e+06	0.000743742	1	1.89666e-15
	 	 	6	2.77925e-07	2.54395e+11	9.86282e+06	0.000743742	1	1.4225e-15
	 	 	7	4.60996e-08	2.54395e+11	9.86282e+06	0.000743742	1	1.58055e-16
	 	 	8	7.06565e-09	2.54395e+11	9.86282e+06	0.000743742	1	-1.58055e-16
	 15	5.44613e-05	9.86282e+06	0.424798	0.905288	2.1311	0.000743742	-1.79787e-16	-1.58055e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54382e+11	9.86478e+06	0.000743722	1	9.48332e-16
	 	 	2	6.07728e-05	2.54397e+11	9.86114e+06	0.00074509	1	1.26444e-15
	 	 	3	0.00210035	2.53864e+11	9.86768e+06	0.000743224	1	0
	 	 	4	0.00156794	2.54263e+11	9.86503e+06	0.000743645	1	3.16111e-16
	 	 	5	0.000408658	2.54367e+11	9.8648e+06	0.000743709	1	1.58055e-16
	 	 	6	0.000118645	2.54397e+11	9.86482e+06	0.000743713	1	-1.26444e-15
	 	 	7	3.34983e-05	2.54405e+11	9.86483e+06	0.000743712	1	-1.26444e-15
	 	 	8	8.27549e-06	2.54407e+11	9.86484e+06	0.000743712	1	-1.10639e-15
	 	 	9	1.73621e-06	2.54408e+11	9.86484e+06	0.000743712	1	2.845e-15
	 	 	10	3.09036e-07	2.54408e+11	9.86484e+06	0.000743712	1	6.32222e-16
	 	 	11	4.68285e-08	2.54408e+11	9.86484e+06	0.000743712	1	-1.73861e-15
	 	 	12	6.04542e-09	2.54408e+11	9.86484e+06	0.000743712	1	-2.05472e-15
	 16	8.62352e-06	9.86484e+06	0.42471	0.90533	2.13164	0.000743712	-3.59574e-16	-2.05472e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.544e+11	9.86639e+06	0.000743711	1	1.58055e-16
	 	 	2	3.32293e-05	2.54408e+11	9.86642e+06	0.000743707	1	-3.16111e-16
	 	 	3	1.47932e-05	2.54412e+11	9.86642e+06	0.000743706	1	1.58055e-16
	 	 	4	3.97748e-06	2.54413e+11	9.86642e+06	0.000743706	1	3.16111e-16
	 	 	5	7.84656e-07	2.54413e+11	9.86642e+06	0.000743706	1	9.48332e-16
	 	 	6	1.27986e-07	2.54413e+11	9.86642e+06	0.000743706	1	1.73861e-15
	 	 	7	1.85856e-08	2.54413e+11	9.86642e+06	0.000743706	1	9.48332e-16
	 	 	8	2.55126e-09	2.54413e+11	9.86642e+06	0.000743706	1	-7.90277e-16
	 17	3.48057e-05	9.86642e+06	0.424637	0.905364	2.13209	0.000743706	-5.39361e-16	-7.90277e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54404e+11	9.86786e+06	0.000743695	1	-2.52889e-15
	 	 	2	3.90013e-05	2.54414e+11	9.86787e+06	0.000743694	1	-1.58055e-15
	 	 	3	1.5793e-05	2.54418e+11	9.86787e+06	0.000743694	1	-3.00305e-15
	 	 	4	4.30726e-06	2.54419e+11	9.86787e+06	0.000743694	1	-1.58055e-15
	 	 	5	9.09263e-07	2.5442e+11	9.86787e+06	0.000743694	1	-1.58055e-15
	 	 	6	1.64706e-07	2.5442e+11	9.86787e+06	0.000743694	1	-1.10639e-15
	 	 	7	2.70143e-08	2.5442e+11	9.86787e+06	0.000743694	1	-9.48332e-16
	 	 	8	4.11502e-09	2.5442e+11	9.86787e+06	0.000743694	1	-3.79333e-15
	 18	3.56718e-05	9.86787e+06	0.424574	0.905393	2.13248	0.000743694	-5.39361e-16	-3.79333e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54412e+11	9.86912e+06	0.000743685	1	-4.74166e-16
	 	 	2	3.41288e-05	2.5442e+11	9.86914e+06	0.000743684	1	-2.37083e-15
	 	 	3	1.38102e-05	2.54424e+11	9.86914e+06	0.000743684	1	-1.73861e-15
	 	 	4	3.7663e-06	2.54425e+11	9.86914e+06	0.000743684	1	4.74166e-16
	 	 	5	7.95212e-07	2.54425e+11	9.86914e+06	0.000743684	1	-3.16111e-16
	 	 	6	1.44085e-07	2.54425e+11	9.86914e+06	0.000743684	1	6.32222e-16
	 	 	7	2.36381e-08	2.54425e+11	9.86914e+06	0.000743684	1	1.89666e-15
	 	 	8	3.6014e-09	2.54425e+11	9.86914e+06	0.000743684	1	-1.4225e-15
	 19	3.1182e-05	9.86914e+06	0.424519	0.905419	2.13281	0.000743684	0	-1.4225e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54418e+11	9.86645e+06	0.000745094	1	9.48332e-16
	 	 	2	0.00217344	2.53866e+11	9.87325e+06	0.000743157	1	0
	 	 	3	0.00163201	2.54281e+11	9.8705e+06	0.000743595	1	-2.05472e-15
	 	 	4	0.000425741	2.5439e+11	9.87026e+06	0.000743661	1	-9.48332e-16
	 	 	5	0.000123463	2.54421e+11	9.87028e+06	0.000743665	1	-3.63527e-15
	 	 	6	3.48139e-05	2.5443e+11	9.87029e+06	0.000743664	1	-9.48332e-16
	 	 	7	8.59614e-06	2.54432e+11	9.87029e+06	0.000743664	1	3.16111e-16
	 	 	8	1.80242e-06	2.54432e+11	9.87029e+06	0.000743664	1	-1.89666e-15
	 	 	9	3.2057e-07	2.54433e+11	9.87029e+06	0.000743664	1	-1.26444e-15
	 	 	10	4.85186e-08	2.54433e+11	9.87029e+06	0.000743664	1	-1.10639e-15
	 	 	11	6.25261e-09	2.54433e+11	9.87029e+06	0.000743664	1	0
	 20	1.58232e-05	9.87029e+06	0.42447	0.905442	2.13311	0.000743664	-1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54429e+11	9.87113e+06	0.000743671	1	-1.26444e-15
	 	 	2	9.83078e-06	2.54432e+11	9.87116e+06	0.000743667	1	-1.58055e-16
	 	 	3	5.93315e-06	2.54433e+11	9.87116e+06	0.000743666	1	-1.73861e-15
	 	 	4	1.55353e-06	2.54434e+11	9.87116e+06	0.000743666	1	1.73861e-15
	 	 	5	2.54649e-07	2.54434e+11	9.87116e+06	0.000743666	1	-1.10639e-15
	 	 	6	2.71509e-08	2.54434e+11	9.87116e+06	0.000743666	1	1.26444e-15
	 	 	7	1.23602e-09	2.54434e+11	9.87116e+06	0.000743666	1	7.90277e-16
	 21	1.60694e-05	9.87116e+06	0.424429	0.905461	2.13336	0.000743666	3.59574e-16	7.90277e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54429e+11	9.87199e+06	0.000743661	1	-7.90277e-16
	 	 	2	2.09895e-05	2.54434e+11	9.872e+06	0.00074366	1	4.74166e-16
	 	 	3	8.76127e-06	2.54436e+11	9.872e+06	0.00074366	1	9.48332e-16
	 	 	4	2.3849e-06	2.54437e+11	9.87201e+06	0.00074366	1	2.68694e-15
	 	 	5	4.95156e-07	2.54437e+11	9.87201e+06	0.00074366	1	6.32222e-16
	 	 	6	8.75181e-08	2.54437e+11	9.87201e+06	0.00074366	1	1.10639e-15
	 	 	7	1.39867e-08	2.54437e+11	9.87201e+06	0.00074366	1	4.74166e-16
	 	 	8	2.08872e-09	2.54437e+11	9.87201e+06	0.00074366	1	1.89666e-15
	 22	2.03461e-05	9.87201e+06	0.424393	0.905478	2.13359	0.00074366	1.79787e-16	1.89666e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54432e+11	9.87275e+06	0.000743656	1	-7.90277e-16
	 	 	2	1.92541e-05	2.54437e+11	9.87276e+06	0.000743655	1	-1.58055e-16
	 	 	3	7.93331e-06	2.54439e+11	9.87276e+06	0.000743655	1	2.05472e-15
	 	 	4	2.15971e-06	2.5444e+11	9.87276e+06	0.000743655	1	3.63527e-15
	 	 	5	4.50982e-07	2.5444e+11	9.87276e+06	0.000743655	1	-1.26444e-15
	 	 	6	8.041e-08	2.5444e+11	9.87276e+06	0.000743655	1	-6.32222e-16
	 	 	7	1.2971e-08	2.5444e+11	9.87276e+06	0.000743655	1	1.89666e-15
	 	 	8	1.95082e-09	2.5444e+11	9.87276e+06	0.000743655	1	0
	 23	1.82154e-05	9.87276e+06	0.42436	0.905494	2.13379	0.000743655	1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54436e+11	9.87342e+06	0.000743651	1	-2.21278e-15
	 	 	2	1.72697e-05	2.5444e+11	9.87342e+06	0.00074365	1	3.16111e-15
	 	 	3	7.07561e-06	2.54442e+11	9.87342e+06	0.00074365	1	3.00305e-15
	 	 	4	1.92569e-06	2.54443e+11	9.87342e+06	0.00074365	1	0
	 	 	5	4.02885e-07	2.54443e+11	9.87342e+06	0.00074365	1	-1.73861e-15
	 	 	6	7.20456e-08	2.54443e+11	9.87342e+06	0.00074365	1	-9.48332e-16
	 	 	7	1.16569e-08	2.54443e+11	9.87342e+06	0.00074365	1	7.90277e-16
	 	 	8	1.75696e-09	2.54443e+11	9.87342e+06	0.00074365	1	0
	 24	1.61448e-05	9.87342e+06	0.424331	0.905507	2.13396	0.00074365	0	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54439e+11	9.87401e+06	0.000743646	1	6.32222e-16
	 	 	2	1.53434e-05	2.54443e+11	9.87401e+06	0.000743645	1	-2.845e-15
	 	 	3	6.27318e-06	2.54444e+11	9.87401e+06	0.000743645	1	-1.89666e-15
	 	 	4	1.70677e-06	2.54445e+11	9.87401e+06	0.000743645	1	9.48332e-16
	 	 	5	3.57214e-07	2.54445e+11	9.87401e+06	0.000743645	1	-1.58055e-16
	 	 	6	6.39193e-08	2.54445e+11	9.87401e+06	0.000743645	1	6.32222e-16
	 	 	7	1.03488e-08	2.54445e+11	9.87401e+06	0.000743645	1	3.16111e-15
	 	 	8	1.56048e-09	2.54445e+11	9.87401e+06	0.000743645	1	-1.4225e-15
	 25	1.42745e-05	9.87401e+06	0.424305	0.905519	2.13412	0.000743645	-3.59574e-16	-1.4225e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54442e+11	9.87453e+06	0.000743642	1	-1.26444e-15
	 	 	2	1.36046e-05	2.54445e+11	9.87453e+06	0.000743642	1	0
	 	 	3	5.55581e-06	2.54446e+11	9.87453e+06	0.000743641	1	-1.89666e-15
