HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L0.8_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	25	4.9507e-08	3.79691e+11	6.48785e+06	0.000349348	0	1.14312e-15
	 	 	26	2.75401e-08	3.79691e+11	6.48785e+06	0.000349348	0	3.26607e-16
	 	 	27	1.53208e-08	3.79691e+11	6.48785e+06	0.000349348	0	-4.8991e-16
	 	 	28	8.52327e-09	3.79691e+11	6.48785e+06	0.000349348	0	-8.16517e-16
	 1	0.0227464	6.48785e+06	1	0.000284972	0.000284972	0.000349348	4.76046e-09	-8.16517e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.7493e+11	6.58308e+06	0.000339836	0	-2.77616e-15
	 	 	2	0.0163346	3.81156e+11	6.57509e+06	0.000340802	0	-3.91928e-15
	 	 	3	0.005531	3.83276e+11	6.57275e+06	0.000341117	0	-1.46973e-15
	 	 	4	0.00173784	3.83943e+11	6.57226e+06	0.00034119	0	2.77616e-15
	 	 	5	0.00049685	3.84134e+11	6.57216e+06	0.000341206	0	1.14312e-15
	 	 	6	0.000130901	3.84184e+11	6.57213e+06	0.000341209	0	1.14312e-15
	 	 	7	3.25211e-05	3.84197e+11	6.57213e+06	0.00034121	0	1.63303e-16
	 	 	8	7.77101e-06	3.842e+11	6.57213e+06	0.00034121	0	-1.95964e-15
	 	 	9	1.81347e-06	3.84201e+11	6.57213e+06	0.00034121	0	1.79634e-15
	 	 	10	4.17428e-07	3.84201e+11	6.57213e+06	0.00034121	0	-1.63303e-16
	 	 	11	9.53283e-08	3.84201e+11	6.57213e+06	0.00034121	0	-8.16517e-16
	 	 	12	2.16707e-08	3.84201e+11	6.57213e+06	0.00034121	0	3.26607e-16
	 	 	13	4.91312e-09	3.84201e+11	6.57213e+06	0.00034121	0	-2.44955e-15
	 2	0.00393353	6.57213e+06	0.958333	0.285654	0.298074	0.00034121	1.79787e-16	-2.44955e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.81309e+11	6.61531e+06	0.000336798	0	2.12294e-15
	 	 	2	0.00928237	3.84882e+11	6.61079e+06	0.000337333	0	1.95964e-15
	 	 	3	0.00292269	3.8601e+11	6.60986e+06	0.000337461	0	1.30643e-15
	 	 	4	0.000845741	3.86337e+11	6.60966e+06	0.00033749	0	4.8991e-16
	 	 	5	0.000226667	3.86424e+11	6.60962e+06	0.000337497	0	1.63303e-15
	 	 	6	5.72745e-05	3.86447e+11	6.60961e+06	0.000337498	0	-3.42937e-15
	 	 	7	1.38803e-05	3.86452e+11	6.60961e+06	0.000337499	0	-2.28625e-15
	 	 	8	3.27205e-06	3.86453e+11	6.60961e+06	0.000337499	0	1.63303e-16
	 	 	9	7.57934e-07	3.86453e+11	6.60961e+06	0.000337499	0	1.95964e-15
	 	 	10	1.73685e-07	3.86453e+11	6.60961e+06	0.000337499	0	-1.95964e-15
	 	 	11	3.95425e-08	3.86454e+11	6.60961e+06	0.000337499	0	-1.63303e-15
	 	 	12	8.96746e-09	3.86454e+11	6.60961e+06	0.000337499	0	-3.26607e-16
	 3	0.00193807	6.60961e+06	0.941349	0.337435	0.358459	0.000337499	1.79787e-16	-3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.84896e+11	6.62889e+06	0.000335502	0	1.63303e-15
	 	 	2	0.00495654	3.86813e+11	6.62694e+06	0.000335731	0	-2.12294e-15
	 	 	3	0.00143211	3.87368e+11	6.62653e+06	0.000335787	0	4.8991e-16
	 	 	4	0.000392055	3.8752e+11	6.62644e+06	0.0003358	0	-2.93946e-15
	 	 	5	0.000102315	3.8756e+11	6.62642e+06	0.000335803	0	-2.12294e-15
	 	 	6	2.55619e-05	3.8757e+11	6.62642e+06	0.000335804	0	1.63303e-16
	 	 	7	6.16635e-06	3.87572e+11	6.62642e+06	0.000335804	0	1.14312e-15
	 	 	8	1.45037e-06	3.87572e+11	6.62642e+06	0.000335804	0	1.30643e-15
	 	 	9	3.35434e-07	3.87573e+11	6.62642e+06	0.000335804	0	2.44955e-15
	 	 	10	7.67545e-08	3.87573e+11	6.62642e+06	0.000335804	0	-3.10276e-15
	 	 	11	1.74486e-08	3.87573e+11	6.62642e+06	0.000335804	0	9.7982e-16
	 	 	12	3.95098e-09	3.87573e+11	6.62642e+06	0.000335804	0	-1.95964e-15
	 4	0.000890004	6.62642e+06	0.933963	0.35737	0.382639	0.000335804	1.79787e-16	-1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.86782e+11	6.63526e+06	0.000334875	0	-1.14312e-15
	 	 	2	0.00249137	3.87748e+11	6.63433e+06	0.000334986	0	3.91928e-15
	 	 	3	0.000698091	3.88019e+11	6.63413e+06	0.000335013	0	0
	 	 	4	0.000188535	3.88092e+11	6.63408e+06	0.000335019	0	1.63303e-15
	 	 	5	4.90299e-05	3.88111e+11	6.63407e+06	0.00033502	0	2.44955e-15
	 	 	6	1.22532e-05	3.88116e+11	6.63407e+06	0.000335021	0	-1.63303e-15
	 	 	7	2.95836e-06	3.88117e+11	6.63407e+06	0.000335021	0	-8.16517e-16
	 	 	8	6.963e-07	3.88117e+11	6.63407e+06	0.000335021	0	1.14312e-15
	 	 	9	1.61113e-07	3.88117e+11	6.63407e+06	0.000335021	0	3.10276e-15
	 	 	10	3.68782e-08	3.88117e+11	6.63407e+06	0.000335021	0	-6.53213e-16
	 	 	11	8.38557e-09	3.88117e+11	6.63407e+06	0.000335021	0	-2.12294e-15
	 5	0.000409137	6.63407e+06	0.930645	0.365924	0.393194	0.000335021	-1.79787e-16	-2.12294e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.87728e+11	6.63816e+06	0.000334587	0	-1.79634e-15
	 	 	2	0.00121861	3.88201e+11	6.63771e+06	0.00033464	0	0
	 	 	3	0.000335511	3.88331e+11	6.63762e+06	0.000334652	0	6.53213e-16
	 	 	4	8.98973e-05	3.88366e+11	6.6376e+06	0.000334655	0	4.8991e-16
	 	 	5	2.33574e-05	3.88375e+11	6.63759e+06	0.000334656	0	-4.8991e-16
	 	 	6	5.84016e-06	3.88378e+11	6.63759e+06	0.000334656	0	-2.44955e-15
	 	 	7	1.41091e-06	3.88378e+11	6.63759e+06	0.000334656	0	-8.16517e-16
	 	 	8	3.32256e-07	3.88378e+11	6.63759e+06	0.000334656	0	1.30643e-15
	 	 	9	7.69108e-08	3.88378e+11	6.63759e+06	0.000334656	0	8.16517e-16
	 	 	10	1.76107e-08	3.88378e+11	6.63759e+06	0.000334656	0	3.26607e-15
	 	 	11	4.00558e-09	3.88378e+11	6.63759e+06	0.000334656	0	-3.26607e-16
	 6	0.000189051	6.63759e+06	0.929126	0.369763	0.397969	0.000334656	-1.79787e-16	-3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88191e+11	6.63949e+06	0.000334453	0	-1.63303e-16
	 	 	2	0.000586707	3.88419e+11	6.63928e+06	0.000334478	0	-1.30643e-15
	 	 	3	0.000159914	3.88481e+11	6.63924e+06	0.000334484	0	-4.8991e-16
	 	 	4	4.26638e-05	3.88497e+11	6.63923e+06	0.000334485	0	1.46973e-15
	 	 	5	1.10742e-05	3.88502e+11	6.63922e+06	0.000334486	0	-4.8991e-16
	 	 	6	2.76926e-06	3.88503e+11	6.63922e+06	0.000334486	0	9.7982e-16
	 	 	7	6.69216e-07	3.88503e+11	6.63922e+06	0.000334486	0	1.79634e-15
	 	 	8	1.57634e-07	3.88503e+11	6.63922e+06	0.000334486	0	-4.8991e-16
	 	 	9	3.64964e-08	3.88503e+11	6.63922e+06	0.000334486	0	6.53213e-16
	 	 	10	8.35813e-09	3.88503e+11	6.63922e+06	0.000334486	0	1.63303e-15
	 7	8.77999e-05	6.63922e+06	0.928423	0.371525	0.400168	0.000334486	-1.79787e-16	1.63303e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88413e+11	6.64011e+06	0.00033439	0	-1.63303e-16
	 	 	2	0.000279856	3.88522e+11	6.64001e+06	0.000334402	0	6.53213e-16
	 	 	3	7.58414e-05	3.88551e+11	6.63999e+06	0.000334405	0	4.8991e-16
	 	 	4	2.0176e-05	3.88559e+11	6.63998e+06	0.000334406	0	-1.46973e-15
	 	 	5	5.23353e-06	3.88561e+11	6.63998e+06	0.000334406	0	1.79634e-15
	 	 	6	1.30876e-06	3.88562e+11	6.63998e+06	0.000334406	0	0
	 	 	7	3.1632e-07	3.88562e+11	6.63998e+06	0.000334406	0	6.53213e-16
	 	 	8	7.45189e-08	3.88562e+11	6.63998e+06	0.000334406	0	-1.14312e-15
	 	 	9	1.72549e-08	3.88562e+11	6.63998e+06	0.000334406	0	-9.7982e-16
	 	 	10	3.9519e-09	3.88562e+11	6.63998e+06	0.000334406	0	-8.16517e-16
	 8	4.09414e-05	6.63998e+06	0.928096	0.372342	0.401189	0.000334406	0	-8.16517e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88519e+11	6.6404e+06	0.000334361	0	1.46973e-15
	 	 	2	0.000132764	3.88571e+11	6.64035e+06	0.000334367	0	-1.63303e-16
	 	 	3	3.58524e-05	3.88585e+11	6.64034e+06	0.000334368	0	4.8991e-16
	 	 	4	9.52088e-06	3.88589e+11	6.64034e+06	0.000334368	0	-9.7982e-16
	 	 	5	2.46859e-06	3.88589e+11	6.64034e+06	0.000334368	0	1.63303e-16
	 	 	6	6.17329e-07	3.8859e+11	6.64034e+06	0.000334368	0	-2.44955e-15
	 	 	7	1.49218e-07	3.8859e+11	6.64034e+06	0.000334368	0	-8.16517e-16
	 	 	8	3.51554e-08	3.8859e+11	6.64034e+06	0.000334368	0	-1.63303e-16
	 	 	9	8.14068e-09	3.8859e+11	6.64034e+06	0.000334368	0	1.63303e-15
	 9	1.91473e-05	6.64034e+06	0.927943	0.372723	0.401666	0.000334368	1.79787e-16	1.63303e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.8857e+11	6.64053e+06	0.000334347	0	4.8991e-16
	 	 	2	6.27781e-05	3.88594e+11	6.64051e+06	0.00033435	0	4.8991e-16
	 	 	3	1.69162e-05	3.88601e+11	6.64051e+06	0.000334351	0	-3.26607e-15
	 	 	4	4.4873e-06	3.88602e+11	6.64051e+06	0.000334351	0	-1.79634e-15
	 	 	5	1.16316e-06	3.88603e+11	6.64051e+06	0.000334351	0	1.63303e-16
	 	 	6	2.90875e-07	3.88603e+11	6.64051e+06	0.000334351	0	-9.7982e-16
	 	 	7	7.0312e-08	3.88603e+11	6.64051e+06	0.000334351	0	-8.16517e-16
	 	 	8	1.6566e-08	3.88603e+11	6.64051e+06	0.000334351	0	3.59267e-15
	 	 	9	3.83619e-09	3.88603e+11	6.64051e+06	0.000334351	0	-3.26607e-16
	 10	8.9731e-06	6.64051e+06	0.927871	0.372902	0.40189	0.000334351	3.59574e-16	-3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88593e+11	6.6406e+06	0.000334341	0	-1.63303e-15
	 	 	2	2.96267e-05	3.88605e+11	6.64059e+06	0.000334342	0	-8.16517e-16
	 	 	3	7.97241e-06	3.88608e+11	6.64058e+06	0.000334343	0	3.91928e-15
	 	 	4	2.11336e-06	3.88609e+11	6.64058e+06	0.000334343	0	2.12294e-15
	 	 	5	5.47713e-07	3.88609e+11	6.64058e+06	0.000334343	0	3.26607e-16
	 	 	6	1.36968e-07	3.88609e+11	6.64058e+06	0.000334343	0	-1.14312e-15
	 	 	7	3.31096e-08	3.88609e+11	6.64058e+06	0.000334343	0	8.16517e-16
	 	 	8	7.80106e-09	3.88609e+11	6.64058e+06	0.000334343	0	3.26607e-16
	 11	4.21107e-06	6.64058e+06	0.927837	0.372986	0.401995	0.000334343	0	3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88605e+11	6.64063e+06	0.000334338	0	4.8991e-16
	 	 	2	1.39649e-05	3.8861e+11	6.64062e+06	0.000334339	0	-6.53213e-16
	 	 	3	3.75479e-06	3.88612e+11	6.64062e+06	0.000334339	0	2.93946e-15
	 	 	4	9.9492e-07	3.88612e+11	6.64062e+06	0.000334339	0	-1.46973e-15
	 	 	5	2.57822e-07	3.88612e+11	6.64062e+06	0.000334339	0	-1.63303e-16
	 	 	6	6.4474e-08	3.88612e+11	6.64062e+06	0.000334339	0	2.12294e-15
	 	 	7	1.55856e-08	3.88612e+11	6.64062e+06	0.000334339	0	-1.63303e-16
	 	 	8	3.67222e-09	3.88612e+11	6.64062e+06	0.000334339	0	2.12294e-15
	 12	1.97779e-06	6.64062e+06	0.927821	0.373025	0.402044	0.000334339	-3.59574e-16	2.12294e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.8861e+11	6.64064e+06	0.000334337	0	8.16517e-16
	 	 	2	6.57779e-06	3.88613e+11	6.64064e+06	0.000334337	0	-8.16517e-16
	 	 	3	1.76767e-06	3.88613e+11	6.64064e+06	0.000334337	0	3.26607e-16
	 	 	4	4.68262e-07	3.88613e+11	6.64064e+06	0.000334337	0	8.16517e-16
	 	 	5	1.21337e-07	3.88613e+11	6.64064e+06	0.000334337	0	1.63303e-16
	 	 	6	3.03428e-08	3.88613e+11	6.64064e+06	0.000334337	0	4.8991e-16
	 	 	7	7.33499e-09	3.88613e+11	6.64064e+06	0.000334337	0	-2.61285e-15
	 13	9.29671e-07	6.64064e+06	0.927814	0.373044	0.402067	0.000334337	0	-2.61285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88612e+11	6.64065e+06	0.000334336	0	-4.8991e-16
	 	 	2	3.09714e-06	3.88614e+11	6.64065e+06	0.000334336	0	-1.79634e-15
	 	 	3	8.32028e-07	3.88614e+11	6.64065e+06	0.000334336	0	-1.14312e-15
	 	 	4	2.20368e-07	3.88614e+11	6.64065e+06	0.000334336	0	2.12294e-15
	 	 	5	5.70992e-08	3.88614e+11	6.64065e+06	0.000334336	0	9.7982e-16
	 	 	6	1.42788e-08	3.88614e+11	6.64065e+06	0.000334336	0	2.12294e-15
	 	 	7	3.45172e-09	3.88614e+11	6.64065e+06	0.000334336	0	-3.26607e-16
	 14	4.37019e-07	6.64065e+06	0.92781	0.373052	0.402078	0.000334336	1.79787e-16	-3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88614e+11	6.64065e+06	0.000334336	0	-1.79634e-15
	 	 	2	1.45776e-06	3.88614e+11	6.64065e+06	0.000334336	0	1.46973e-15
	 	 	3	3.91542e-07	3.88614e+11	6.64065e+06	0.000334336	0	1.14312e-15
	 	 	4	1.03692e-07	3.88614e+11	6.64065e+06	0.000334336	0	3.26607e-15
	 	 	5	2.68668e-08	3.88614e+11	6.64065e+06	0.000334336	0	1.30643e-15
	 	 	6	6.71855e-09	3.88614e+11	6.64065e+06	0.000334336	0	6.53213e-16
	 15	2.05594e-07	6.64065e+06	0.927809	0.373056	0.402083	0.000334336	-1.79787e-16	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88614e+11	6.64065e+06	0.000334335	0	1.79634e-15
	 	 	2	6.86309e-07	3.88614e+11	6.64065e+06	0.000334335	0	2.44955e-15
	 	 	3	1.84303e-07	3.88615e+11	6.64065e+06	0.000334335	0	-1.95964e-15
	 	 	4	4.88034e-08	3.88615e+11	6.64065e+06	0.000334335	0	4.7358e-15
	 	 	5	1.26443e-08	3.88615e+11	6.64065e+06	0.000334335	0	5.22571e-15
	 	 	6	3.16188e-09	3.88615e+11	6.64065e+06	0.000334335	0	1.30643e-15
	 16	9.66292e-08	6.64065e+06	0.927808	0.373058	0.402086	0.000334335	1.79787e-16	1.30643e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88614e+11	6.64065e+06	0.000334335	0	-1.14312e-15
	 	 	2	3.22951e-07	3.88615e+11	6.64065e+06	0.000334335	0	1.63303e-15
	 	 	3	8.67202e-08	3.88615e+11	6.64065e+06	0.000334335	0	1.79634e-15
	 	 	4	2.29628e-08	3.88615e+11	6.64065e+06	0.000334335	0	0
	 	 	5	5.94931e-09	3.88615e+11	6.64065e+06	0.000334335	0	-9.7982e-16
	 17	4.55254e-08	6.64065e+06	0.927808	0.373059	0.402087	0.000334335	0	-9.7982e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88615e+11	6.64065e+06	0.000334335	0	8.16517e-16
	 	 	2	1.52228e-07	3.88615e+11	6.64065e+06	0.000334335	0	0
	 	 	3	4.08652e-08	3.88615e+11	6.64065e+06	0.000334335	0	-1.30643e-15
	 	 	4	1.08183e-08	3.88615e+11	6.64065e+06	0.000334335	0	-6.53213e-16
	 	 	5	2.80237e-09	3.88615e+11	6.64065e+06	0.000334335	0	-4.8991e-16
	 18	2.13452e-08	6.64065e+06	0.927807	0.37306	0.402087	0.000334335	0	-4.8991e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88615e+11	6.64065e+06	0.000334335	0	6.53213e-16
	 	 	2	7.1629e-08	3.88615e+11	6.64065e+06	0.000334335	0	3.26607e-16
	 	 	3	1.92285e-08	3.88615e+11	6.64065e+06	0.000334335	0	1.46973e-15
	 	 	4	5.09032e-09	3.88615e+11	6.64065e+06	0.000334335	0	6.53213e-16
	 19	1.01116e-08	6.64065e+06	0.927807	0.37306	0.402088	0.000334335	-3.59574e-16	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.88615e+11	6.64065e+06	0.000334335	0	1.46973e-15
	 	 	2	3.39388e-08	3.88615e+11	6.64065e+06	0.000334335	0	-1.46973e-15
	 	 	3	9.10408e-09	3.88615e+11	6.64065e+06	0.000334335	0	-3.59267e-15
	 20	4.82814e-09	6.64065e+06	0.927807	0.37306	0.402088	0.000334335	-1.79787e-16	-3.59267e-15
Back to main
run time (s) 1308.18
