HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L2_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	16	1.05272e-08	3.17589e+11	7.47317e+06	0.000670928	0	1.30643e-16
	 	 	17	1.95589e-09	3.17589e+11	7.47317e+06	0.000670928	0	3.91928e-16
	 3	0.0119115	7.47317e+06	0.702576	0.711609	1.01286	0.000670928	0	3.91928e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.11555e+11	7.53947e+06	0.000658146	0	-1.17578e-15
	 	 	2	0.0223523	3.18678e+11	7.5266e+06	0.000660868	0	3.91928e-16
	 	 	3	0.00637777	3.20723e+11	7.52434e+06	0.000661451	0	-1.30643e-16
	 	 	4	0.00177628	3.21294e+11	7.52397e+06	0.000661563	0	3.65799e-15
	 	 	5	0.00046555	3.21444e+11	7.52392e+06	0.000661583	0	-1.30643e-15
	 	 	6	0.000112623	3.2148e+11	7.52391e+06	0.000661587	0	1.04514e-15
	 	 	7	2.52888e-05	3.21488e+11	7.52391e+06	0.000661587	0	-2.61285e-16
	 	 	8	5.32995e-06	3.2149e+11	7.52391e+06	0.000661588	0	1.43707e-15
	 	 	9	1.0656e-06	3.2149e+11	7.52391e+06	0.000661588	0	1.04514e-15
	 	 	10	2.03638e-07	3.2149e+11	7.52391e+06	0.000661588	0	-2.09028e-15
	 	 	11	3.73708e-08	3.2149e+11	7.52391e+06	0.000661588	0	1.30643e-15
	 	 	12	6.59862e-09	3.2149e+11	7.52391e+06	0.000661588	0	-1.95964e-15
	 4	0.00391945	7.52391e+06	0.687492	0.726192	1.05629	0.000661588	0	-1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.19018e+11	7.54417e+06	0.0006573	0	6.53213e-16
	 	 	2	0.00863764	3.21798e+11	7.53994e+06	0.000658173	0	-2.61285e-15
	 	 	3	0.00229598	3.22538e+11	7.53919e+06	0.000658362	0	-5.22571e-16
	 	 	4	0.000606637	3.22734e+11	7.53907e+06	0.0006584	0	-1.17578e-15
	 	 	5	0.000155301	3.22784e+11	7.53905e+06	0.000658407	0	1.69835e-15
	 	 	6	3.74494e-05	3.22796e+11	7.53905e+06	0.000658408	0	-2.7435e-15
	 	 	7	8.45667e-06	3.22799e+11	7.53905e+06	0.000658408	0	-1.43707e-15
	 	 	8	1.79754e-06	3.22799e+11	7.53905e+06	0.000658408	0	1.04514e-15
	 	 	9	3.62301e-07	3.228e+11	7.53905e+06	0.000658408	0	-1.30643e-16
	 	 	10	6.96605e-08	3.228e+11	7.53905e+06	0.000658408	0	-1.17578e-15
	 	 	11	1.28235e-08	3.228e+11	7.53905e+06	0.000658408	0	5.22571e-16
	 	 	12	2.26209e-09	3.228e+11	7.53905e+06	0.000658408	0	-1.829e-15
	 5	0.00131392	7.53905e+06	0.682703	0.730696	1.0703	0.000658408	1.79787e-16	-1.829e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.21825e+11	7.54518e+06	0.000656937	0	-5.22571e-16
	 	 	2	0.00327031	3.22881e+11	7.54365e+06	0.000657251	0	-5.22571e-16
	 	 	3	0.000840431	3.23153e+11	7.54338e+06	0.000657321	0	2.61285e-15
	 	 	4	0.000218442	3.23223e+11	7.54333e+06	0.000657335	0	-2.22093e-15
	 	 	5	5.58486e-05	3.23241e+11	7.54333e+06	0.000657337	0	5.22571e-16
	 	 	6	1.35176e-05	3.23246e+11	7.54332e+06	0.000657338	0	-6.53213e-16
	 	 	7	3.06284e-06	3.23247e+11	7.54332e+06	0.000657338	0	0
	 	 	8	6.52131e-07	3.23247e+11	7.54332e+06	0.000657338	0	1.69835e-15
	 	 	9	1.31465e-07	3.23247e+11	7.54332e+06	0.000657338	0	9.14499e-16
	 	 	10	2.52549e-08	3.23247e+11	7.54332e+06	0.000657338	0	9.14499e-16
	 	 	11	4.6411e-09	3.23247e+11	7.54332e+06	0.000657338	0	1.30643e-16
	 6	0.000413435	7.54332e+06	0.681135	0.732158	1.07491	0.000657338	-1.79787e-16	1.30643e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.2287e+11	7.54518e+06	0.000656824	0	-1.17578e-15
	 	 	2	0.00122843	3.23267e+11	7.54462e+06	0.000656939	0	5.22571e-16
	 	 	3	0.00030763	3.23367e+11	7.54451e+06	0.000656965	0	2.61285e-16
	 	 	4	7.8824e-05	3.23392e+11	7.5445e+06	0.00065697	0	-3.91928e-16
	 	 	5	2.01516e-05	3.23399e+11	7.5445e+06	0.000656971	0	1.95964e-15
	 	 	6	4.89328e-06	3.234e+11	7.54449e+06	0.000656971	0	1.30643e-15
	 	 	7	1.11147e-06	3.23401e+11	7.54449e+06	0.000656971	0	3.00478e-15
	 	 	8	2.37021e-07	3.23401e+11	7.54449e+06	0.000656971	0	7.83856e-16
	 	 	9	4.78318e-08	3.23401e+11	7.54449e+06	0.000656971	0	-5.22571e-16
	 	 	10	9.19591e-09	3.23401e+11	7.54449e+06	0.000656971	0	-2.35157e-15
	 7	0.000130781	7.54449e+06	0.680611	0.732645	1.07645	0.000656971	0	-2.35157e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23257e+11	7.54505e+06	0.000656791	0	9.14499e-16
	 	 	2	0.000459938	3.23405e+11	7.54485e+06	0.000656833	0	-2.48221e-15
	 	 	3	0.000112367	3.23442e+11	7.54481e+06	0.000656842	0	5.22571e-16
	 	 	4	2.84208e-05	3.23451e+11	7.5448e+06	0.000656844	0	7.83856e-16
	 	 	5	7.24797e-06	3.23453e+11	7.5448e+06	0.000656845	0	-1.95964e-15
	 	 	6	1.7616e-06	3.23454e+11	7.5448e+06	0.000656845	0	1.56771e-15
	 	 	7	4.00633e-07	3.23454e+11	7.5448e+06	0.000656845	0	1.17578e-15
	 	 	8	8.55186e-08	3.23454e+11	7.5448e+06	0.000656845	0	1.56771e-15
	 	 	9	1.72706e-08	3.23454e+11	7.5448e+06	0.000656845	0	-1.17578e-15
	 	 	10	3.32231e-09	3.23454e+11	7.5448e+06	0.000656845	0	2.09028e-15
	 8	4.14205e-05	7.5448e+06	0.680433	0.73281	1.07698	0.000656845	3.59574e-16	2.09028e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23399e+11	7.54497e+06	0.000656781	0	-3.91928e-16
	 	 	2	0.000171822	3.23455e+11	7.54489e+06	0.000656796	0	1.43707e-15
	 	 	3	4.12191e-05	3.23468e+11	7.54488e+06	0.0006568	0	-1.04514e-15
	 	 	4	1.03092e-05	3.23471e+11	7.54488e+06	0.0006568	0	-7.83856e-16
	 	 	5	2.62272e-06	3.23472e+11	7.54488e+06	0.0006568	0	-2.09028e-15
	 	 	6	6.37875e-07	3.23473e+11	7.54488e+06	0.0006568	0	1.95964e-15
	 	 	7	1.45219e-07	3.23473e+11	7.54488e+06	0.0006568	0	6.53213e-16
	 	 	8	3.10235e-08	3.23473e+11	7.54488e+06	0.0006568	0	2.22093e-15
	 	 	9	6.26904e-09	3.23473e+11	7.54488e+06	0.0006568	0	1.829e-15
	 9	1.32082e-05	7.54488e+06	0.680372	0.732867	1.07716	0.0006568	0	1.829e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23452e+11	7.54492e+06	0.000656777	0	-7.83856e-16
	 	 	2	6.41058e-05	3.23473e+11	7.5449e+06	0.000656783	0	1.17578e-15
	 	 	3	1.51376e-05	3.23477e+11	7.54489e+06	0.000656784	0	2.61285e-16
	 	 	4	3.75054e-06	3.23479e+11	7.54489e+06	0.000656784	0	1.17578e-15
	 	 	5	9.5279e-07	3.23479e+11	7.54489e+06	0.000656784	0	-5.22571e-16
	 	 	6	2.32012e-07	3.23479e+11	7.54489e+06	0.000656784	0	7.83856e-16
	 	 	7	5.28927e-08	3.23479e+11	7.54489e+06	0.000656784	0	1.17578e-15
	 	 	8	1.13115e-08	3.23479e+11	7.54489e+06	0.000656784	0	-1.56771e-15
	 	 	9	2.28758e-09	3.23479e+11	7.54489e+06	0.000656784	0	-1.56771e-15
	 10	4.20974e-06	7.54489e+06	0.680351	0.732887	1.07722	0.000656784	0	-1.56771e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23471e+11	7.5449e+06	0.000656776	0	-1.829e-15
	 	 	2	2.38289e-05	3.23479e+11	7.54489e+06	0.000656778	0	-2.35157e-15
	 	 	3	5.5369e-06	3.23481e+11	7.54489e+06	0.000656778	0	1.04514e-15
	 	 	4	1.35929e-06	3.23481e+11	7.54489e+06	0.000656778	0	5.22571e-16
	 	 	5	3.45097e-07	3.23481e+11	7.54489e+06	0.000656778	0	-1.95964e-15
	 	 	6	8.42034e-08	3.23481e+11	7.54489e+06	0.000656778	0	-1.95964e-15
	 	 	7	1.9234e-08	3.23481e+11	7.54489e+06	0.000656778	0	1.829e-15
	 	 	8	4.11952e-09	3.23481e+11	7.54489e+06	0.000656778	0	-9.14499e-16
	 11	1.2973e-06	7.54489e+06	0.680343	0.732893	1.07724	0.000656778	-1.79787e-16	-9.14499e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23478e+11	7.54489e+06	0.000656775	0	3.91928e-16
	 	 	2	8.80349e-06	3.23481e+11	7.54489e+06	0.000656776	0	-1.17578e-15
	 	 	3	2.00672e-06	3.23482e+11	7.54488e+06	0.000656776	0	1.829e-15
	 	 	4	4.87394e-07	3.23482e+11	7.54488e+06	0.000656776	0	-1.30643e-15
	 	 	5	1.23733e-07	3.23482e+11	7.54488e+06	0.000656776	0	-5.22571e-16
	 	 	6	3.02836e-08	3.23482e+11	7.54488e+06	0.000656776	0	-1.69835e-15
	 	 	7	6.9372e-09	3.23482e+11	7.54488e+06	0.000656776	0	-2.87414e-15
	 12	3.64036e-07	7.54488e+06	0.680341	0.732896	1.07725	0.000656776	-3.59574e-16	-2.87414e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23481e+11	7.54488e+06	0.000656775	0	-1.17578e-15
	 	 	2	3.22334e-06	3.23482e+11	7.54488e+06	0.000656775	0	-6.53213e-16
	 	 	3	7.16326e-07	3.23482e+11	7.54488e+06	0.000656775	0	-2.61285e-16
	 	 	4	1.71506e-07	3.23482e+11	7.54488e+06	0.000656775	0	1.17578e-15
	 	 	5	4.35568e-08	3.23482e+11	7.54488e+06	0.000656775	0	2.61285e-15
	 	 	6	1.07101e-08	3.23482e+11	7.54488e+06	0.000656775	0	6.53213e-16
	 	 	7	2.4637e-09	3.23482e+11	7.54488e+06	0.000656775	0	9.14499e-16
	 13	7.88227e-08	7.54488e+06	0.68034	0.732897	1.07725	0.000656775	1.79787e-16	9.14499e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.23482e+11	7.54488e+06	0.000656775	0	2.61285e-16
	 	 	2	1.16478e-06	3.23482e+11	7.54488e+06	0.000656775	0	9.14499e-16
	 	 	3	2.49669e-07	3.23482e+11	7.54488e+06	0.000656775	0	-2.61285e-16
	 	 	4	5.85239e-08	3.23482e+11	7.54488e+06	0.000656775	0	2.61285e-16
	 	 	5	1.48765e-08	3.23482e+11	7.54488e+06	0.000656775	0	7.83856e-16
	 	 	6	3.68449e-09	3.23482e+11	7.54488e+06	0.000656775	0	2.22093e-15
	 14	1.45155e-09	7.54488e+06	0.68034	0.732897	1.07725	0.000656775	-1.79787e-16	2.22093e-15
Back to main
run time (s) 2757.02
