HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L0.2_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 1	0.0113652	6.45523e+06	1	0.000284972	0.000284972	8.83388e-05	4.15417e-09	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02943e+11	6.46097e+06	8.81893e-05	0	1.30643e-15
	 	 	2	0.000909054	4.03309e+11	6.46055e+06	8.82025e-05	0	-5.38901e-15
	 	 	3	0.000309353	4.03434e+11	6.46046e+06	8.82059e-05	0	4.8991e-16
	 	 	4	9.0813e-05	4.03471e+11	6.46044e+06	8.82067e-05	0	-1.63303e-16
	 	 	5	2.42646e-05	4.03481e+11	6.46044e+06	8.82069e-05	0	0
	 	 	6	6.14649e-06	4.03483e+11	6.46044e+06	8.82069e-05	0	2.28625e-15
	 	 	7	1.50716e-06	4.03484e+11	6.46044e+06	8.8207e-05	0	-1.63303e-15
	 	 	8	3.6205e-07	4.03484e+11	6.46044e+06	8.8207e-05	0	3.75598e-15
	 	 	9	8.58766e-08	4.03484e+11	6.46044e+06	8.8207e-05	0	-1.30643e-15
	 	 	10	2.02174e-08	4.03484e+11	6.46044e+06	8.8207e-05	0	1.14312e-15
	 	 	11	4.73931e-09	4.03484e+11	6.46044e+06	8.8207e-05	0	1.46973e-15
	 2	0.000235363	6.46044e+06	0.997368	0.0725122	0.0727036	8.8207e-05	1.79787e-16	1.46973e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03297e+11	6.46315e+06	8.81333e-05	0	-1.63303e-16
	 	 	2	0.000564683	4.03525e+11	6.46293e+06	8.81405e-05	0	1.95964e-15
	 	 	3	0.000172247	4.03595e+11	6.46288e+06	8.81423e-05	0	-2.61285e-15
	 	 	4	4.8437e-05	4.03614e+11	6.46287e+06	8.81427e-05	0	2.44955e-15
	 	 	5	1.2799e-05	4.03619e+11	6.46286e+06	8.81428e-05	0	1.14312e-15
	 	 	6	3.23538e-06	4.03621e+11	6.46286e+06	8.81428e-05	0	1.46973e-15
	 	 	7	7.92838e-07	4.03621e+11	6.46286e+06	8.81428e-05	0	-1.14312e-15
	 	 	8	1.903e-07	4.03621e+11	6.46286e+06	8.81428e-05	0	8.16517e-16
	 	 	9	4.50864e-08	4.03621e+11	6.46286e+06	8.81428e-05	0	8.16517e-16
	 	 	10	1.05998e-08	4.03621e+11	6.46286e+06	8.81428e-05	0	2.28625e-15
	 	 	11	2.48101e-09	4.03621e+11	6.46286e+06	8.81428e-05	0	-6.53213e-16
	 3	0.000110849	6.46286e+06	0.996186	0.0872549	0.087589	8.81428e-05	-1.79787e-16	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03517e+11	6.46417e+06	8.81066e-05	0	9.7982e-16
	 	 	2	0.000315706	4.03644e+11	6.46405e+06	8.81103e-05	0	-1.63303e-16
	 	 	3	9.13791e-05	4.03681e+11	6.46403e+06	8.81112e-05	0	-1.14312e-15
	 	 	4	2.51107e-05	4.03691e+11	6.46402e+06	8.81114e-05	0	1.14312e-15
	 	 	5	6.59875e-06	4.03694e+11	6.46402e+06	8.81115e-05	0	-6.53213e-16
	 	 	6	1.66772e-06	4.03694e+11	6.46402e+06	8.81115e-05	0	2.93946e-15
	 	 	7	4.08954e-07	4.03695e+11	6.46402e+06	8.81115e-05	0	3.26607e-16
	 	 	8	9.82136e-08	4.03695e+11	6.46402e+06	8.81115e-05	0	-1.14312e-15
	 	 	9	2.32775e-08	4.03695e+11	6.46402e+06	8.81115e-05	0	-3.26607e-16
	 	 	10	5.47379e-09	4.03695e+11	6.46402e+06	8.81115e-05	0	1.63303e-16
	 4	5.25013e-05	6.46402e+06	0.995631	0.0933791	0.0937889	8.81115e-05	0	1.63303e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03639e+11	6.46466e+06	8.80935e-05	0	-4.24589e-15
	 	 	2	0.000167495	4.03707e+11	6.4646e+06	8.80954e-05	0	-2.44955e-15
	 	 	3	4.71983e-05	4.03726e+11	6.46458e+06	8.80959e-05	0	1.79634e-15
	 	 	4	1.28106e-05	4.03731e+11	6.46458e+06	8.8096e-05	0	1.14312e-15
	 	 	5	3.3563e-06	4.03733e+11	6.46458e+06	8.8096e-05	0	1.63303e-16
	 	 	6	8.48138e-07	4.03733e+11	6.46458e+06	8.8096e-05	0	-1.79634e-15
	 	 	7	2.08051e-07	4.03733e+11	6.46458e+06	8.8096e-05	0	-1.79634e-15
	 	 	8	4.99794e-08	4.03733e+11	6.46458e+06	8.8096e-05	0	-1.14312e-15
	 	 	9	1.18478e-08	4.03733e+11	6.46458e+06	8.8096e-05	0	-1.95964e-15
	 	 	10	2.78638e-09	4.03733e+11	6.46458e+06	8.8096e-05	0	-2.61285e-15
	 5	2.53233e-05	6.46458e+06	0.995363	0.0961871	0.0966352	8.8096e-05	1.79787e-16	-2.61285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03704e+11	6.46489e+06	8.80871e-05	0	0
	 	 	2	8.64784e-05	4.03739e+11	6.46486e+06	8.80881e-05	0	1.14312e-15
	 	 	3	2.40177e-05	4.03749e+11	6.46486e+06	8.80883e-05	0	-1.79634e-15
	 	 	4	6.47435e-06	4.03752e+11	6.46486e+06	8.80884e-05	0	-3.26607e-16
	 	 	5	1.69337e-06	4.03752e+11	6.46485e+06	8.80884e-05	0	4.08258e-15
	 	 	6	4.2788e-07	4.03752e+11	6.46485e+06	8.80884e-05	0	3.26607e-16
	 	 	7	1.0498e-07	4.03753e+11	6.46485e+06	8.80884e-05	0	1.95964e-15
	 	 	8	2.52229e-08	4.03753e+11	6.46485e+06	8.80884e-05	0	1.95964e-15
	 	 	9	5.97976e-09	4.03753e+11	6.46485e+06	8.80884e-05	0	-1.79634e-15
	 6	1.23756e-05	6.46485e+06	0.995233	0.0975288	0.097996	8.80884e-05	0	-1.79634e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03738e+11	6.46501e+06	8.8084e-05	0	1.46973e-15
	 	 	2	4.39938e-05	4.03756e+11	6.46499e+06	8.80845e-05	0	-3.26607e-16
	 	 	3	1.21193e-05	4.03761e+11	6.46499e+06	8.80846e-05	0	6.53213e-16
	 	 	4	3.25418e-06	4.03762e+11	6.46499e+06	8.80846e-05	0	-1.30643e-15
	 	 	5	8.50301e-07	4.03762e+11	6.46499e+06	8.80846e-05	0	0
	 	 	6	2.14843e-07	4.03762e+11	6.46499e+06	8.80846e-05	0	-1.63303e-16
	 	 	7	5.27171e-08	4.03762e+11	6.46499e+06	8.80846e-05	0	-4.8991e-16
	 	 	8	1.26671e-08	4.03762e+11	6.46499e+06	8.80846e-05	0	1.14312e-15
	 	 	9	3.00324e-09	4.03762e+11	6.46499e+06	8.80846e-05	0	1.63303e-16
	 7	6.09799e-06	6.46499e+06	0.995168	0.098183	0.0986597	8.80846e-05	-3.59574e-16	1.63303e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03755e+11	6.46507e+06	8.80824e-05	0	-9.7982e-16
	 	 	2	2.21954e-05	4.03764e+11	6.46506e+06	8.80827e-05	0	-1.63303e-15
	 	 	3	6.08588e-06	4.03767e+11	6.46506e+06	8.80827e-05	0	6.53213e-16
	 	 	4	1.63044e-06	4.03767e+11	6.46506e+06	8.80827e-05	0	-3.10276e-15
	 	 	5	4.25786e-07	4.03767e+11	6.46506e+06	8.80827e-05	0	-2.44955e-15
	 	 	6	1.07579e-07	4.03767e+11	6.46506e+06	8.80827e-05	0	-9.7982e-16
	 	 	7	2.63987e-08	4.03767e+11	6.46506e+06	8.80827e-05	0	2.28625e-15
	 	 	8	6.34354e-09	4.03767e+11	6.46506e+06	8.80827e-05	0	-9.7982e-16
	 8	3.01986e-06	6.46506e+06	0.995137	0.0985053	0.0989867	8.80827e-05	-1.79787e-16	-9.7982e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03764e+11	6.4651e+06	8.80816e-05	0	0
	 	 	2	1.11456e-05	4.03768e+11	6.46509e+06	8.80818e-05	0	-1.63303e-16
	 	 	3	3.04787e-06	4.03769e+11	6.46509e+06	8.80818e-05	0	9.7982e-16
	 	 	4	8.15473e-07	4.0377e+11	6.46509e+06	8.80818e-05	0	-2.44955e-15
	 	 	5	2.12888e-07	4.0377e+11	6.46509e+06	8.80818e-05	0	2.77616e-15
	 	 	6	5.37873e-08	4.0377e+11	6.46509e+06	8.80818e-05	0	-8.16517e-16
	 	 	7	1.31993e-08	4.0377e+11	6.46509e+06	8.80818e-05	0	-8.16517e-16
	 	 	8	3.17184e-09	4.0377e+11	6.46509e+06	8.80818e-05	0	2.93946e-15
	 9	1.49988e-06	6.46509e+06	0.995121	0.098665	0.0991487	8.80818e-05	-3.59574e-16	2.93946e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03768e+11	6.46511e+06	8.80812e-05	0	8.16517e-16
	 	 	2	5.58173e-06	4.0377e+11	6.46511e+06	8.80813e-05	0	-1.46973e-15
	 	 	3	1.524e-06	4.03771e+11	6.46511e+06	8.80813e-05	0	1.46973e-15
	 	 	4	4.07443e-07	4.03771e+11	6.46511e+06	8.80813e-05	0	-1.46973e-15
	 	 	5	1.06347e-07	4.03771e+11	6.46511e+06	8.80813e-05	0	1.63303e-15
	 	 	6	2.68688e-08	4.03771e+11	6.46511e+06	8.80813e-05	0	-1.63303e-16
	 	 	7	6.59367e-09	4.03771e+11	6.46511e+06	8.80813e-05	0	-3.26607e-16
	 10	7.46394e-07	6.46511e+06	0.995113	0.0987443	0.0992293	8.80813e-05	5.39361e-16	-3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.0377e+11	6.46512e+06	8.80811e-05	0	-1.63303e-16
	 	 	2	2.79099e-06	4.03771e+11	6.46512e+06	8.80811e-05	0	-8.16517e-16
	 	 	3	7.61284e-07	4.03772e+11	6.46512e+06	8.80811e-05	0	-1.63303e-16
	 	 	4	2.03431e-07	4.03772e+11	6.46512e+06	8.80811e-05	0	1.79634e-15
	 	 	5	5.30906e-08	4.03772e+11	6.46512e+06	8.80811e-05	0	3.26607e-16
	 	 	6	1.34133e-08	4.03772e+11	6.46512e+06	8.80811e-05	0	-1.46973e-15
	 	 	7	3.29168e-09	4.03772e+11	6.46512e+06	8.80811e-05	0	1.95964e-15
	 11	3.71731e-07	6.46512e+06	0.995109	0.0987839	0.0992694	8.80811e-05	0	1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03771e+11	6.46512e+06	8.8081e-05	0	-1.46973e-15
	 	 	2	1.39365e-06	4.03772e+11	6.46512e+06	8.8081e-05	0	-1.63303e-16
	 	 	3	3.79972e-07	4.03772e+11	6.46512e+06	8.8081e-05	0	1.30643e-15
	 	 	4	1.01514e-07	4.03772e+11	6.46512e+06	8.8081e-05	0	-2.12294e-15
	 	 	5	2.64914e-08	4.03772e+11	6.46512e+06	8.8081e-05	0	-6.53213e-16
	 	 	6	6.69303e-09	4.03772e+11	6.46512e+06	8.8081e-05	0	-1.63303e-16
	 12	1.85415e-07	6.46512e+06	0.995107	0.0988035	0.0992893	8.8081e-05	0	-1.63303e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03772e+11	6.46512e+06	8.80809e-05	0	1.63303e-15
	 	 	2	6.95969e-07	4.03772e+11	6.46512e+06	8.80809e-05	0	1.30643e-15
	 	 	3	1.89678e-07	4.03772e+11	6.46512e+06	8.80809e-05	0	1.14312e-15
	 	 	4	5.06643e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	0
	 	 	5	1.32205e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	-1.79634e-15
	 	 	6	3.34005e-09	4.03772e+11	6.46512e+06	8.80809e-05	0	-1.63303e-16
	 13	9.23381e-08	6.46512e+06	0.995106	0.0988133	0.0992993	8.80809e-05	-3.59574e-16	-1.63303e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03772e+11	6.46512e+06	8.80809e-05	0	-4.8991e-16
	 	 	2	3.47267e-07	4.03772e+11	6.46512e+06	8.80809e-05	0	3.10276e-15
	 	 	3	9.4627e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	-2.44955e-15
	 	 	4	2.52733e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	-3.26607e-16
	 	 	5	6.59475e-09	4.03772e+11	6.46512e+06	8.80809e-05	0	-1.63303e-16
	 14	4.61153e-08	6.46512e+06	0.995106	0.0988182	0.0993042	8.80809e-05	0	-1.63303e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03772e+11	6.46512e+06	8.80809e-05	0	1.63303e-16
	 	 	2	1.7357e-07	4.03772e+11	6.46512e+06	8.80809e-05	0	1.14312e-15
	 	 	3	4.72823e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	-6.53213e-16
	 	 	4	1.26256e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	9.7982e-16
	 	 	5	3.29401e-09	4.03772e+11	6.46512e+06	8.80809e-05	0	-1.95964e-15
	 15	2.29158e-08	6.46512e+06	0.995105	0.0988206	0.0993067	8.80809e-05	0	-1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03772e+11	6.46512e+06	8.80809e-05	0	-1.14312e-15
	 	 	2	8.65988e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	4.08258e-15
	 	 	3	2.35883e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	1.79634e-15
	 	 	4	6.29842e-09	4.03772e+11	6.46512e+06	8.80809e-05	0	1.30643e-15
	 16	1.15156e-08	6.46512e+06	0.995105	0.0988219	0.099308	8.80809e-05	0	1.30643e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.03772e+11	6.46512e+06	8.80809e-05	0	-2.93946e-15
	 	 	2	4.35201e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	8.16517e-16
	 	 	3	1.18458e-08	4.03772e+11	6.46512e+06	8.80809e-05	0	2.28625e-15
	 	 	4	3.16094e-09	4.03772e+11	6.46512e+06	8.80809e-05	0	1.63303e-16
	 17	5.65798e-09	6.46512e+06	0.995105	0.0988225	0.0993086	8.80809e-05	0	1.63303e-16
Back to main
run time (s) 647.8
