HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L0.6_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.91286e+11	6.54395e+06	0.00025802	0	-2.17738e-15
	 	 	2	0.00520012	3.93331e+11	6.54181e+06	0.000258216	0	-1.08869e-15
	 	 	3	0.00158379	3.93955e+11	6.54135e+06	0.000258265	0	-2.61285e-15
	 	 	4	0.000446437	3.94131e+11	6.54125e+06	0.000258276	0	2.17738e-16
	 	 	5	0.000118203	3.94178e+11	6.54123e+06	0.000258279	0	1.95964e-15
	 	 	6	2.98697e-05	3.9419e+11	6.54122e+06	0.00025828	0	-2.17738e-15
	 	 	7	7.29749e-06	3.94193e+11	6.54122e+06	0.00025828	0	-2.39512e-15
	 	 	8	1.74215e-06	3.94193e+11	6.54122e+06	0.00025828	0	3.04833e-15
	 	 	9	4.09775e-07	3.94193e+11	6.54122e+06	0.00025828	0	-6.53213e-16
	 	 	10	9.55128e-08	3.94193e+11	6.54122e+06	0.00025828	0	-4.35476e-15
	 	 	11	2.21435e-08	3.94193e+11	6.54122e+06	0.00025828	0	2.17738e-16
	 	 	12	5.11772e-09	3.94193e+11	6.54122e+06	0.00025828	0	-6.53213e-16
	 3	0.0010498	6.54122e+06	0.966398	0.257051	0.265989	0.00025828	0	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.93288e+11	6.55249e+06	0.000257376	0	1.95964e-15
	 	 	2	0.00281574	3.94399e+11	6.55141e+06	0.000257475	0	1.30643e-15
	 	 	3	0.000815562	3.94721e+11	6.55118e+06	0.000257499	0	-1.52416e-15
	 	 	4	0.000224906	3.94809e+11	6.55113e+06	0.000257505	0	-4.35476e-16
	 	 	5	5.92515e-05	3.94833e+11	6.55112e+06	0.000257506	0	-2.17738e-15
	 	 	6	1.4975e-05	3.94839e+11	6.55112e+06	0.000257507	0	6.53213e-16
	 	 	7	3.66229e-06	3.9484e+11	6.55111e+06	0.000257507	0	2.39512e-15
	 	 	8	8.75101e-07	3.94841e+11	6.55111e+06	0.000257507	0	3.70154e-15
	 	 	9	2.05979e-07	3.94841e+11	6.55111e+06	0.000257507	0	8.70951e-16
	 	 	10	4.80373e-08	3.94841e+11	6.55111e+06	0.000257507	0	4.35476e-16
	 	 	11	1.1142e-08	3.94841e+11	6.55111e+06	0.000257507	0	-1.30643e-15
	 	 	12	2.57611e-09	3.94841e+11	6.55111e+06	0.000257507	0	-1.30643e-15
	 4	0.000490104	6.55111e+06	0.961867	0.273517	0.28436	0.000257507	0	-1.30643e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.94372e+11	6.55644e+06	0.000257074	0	-2.39512e-15
	 	 	2	0.00145052	3.94945e+11	6.5559e+06	0.000257123	0	-8.70951e-16
	 	 	3	0.00040898	3.95106e+11	6.55579e+06	0.000257135	0	2.17738e-15
	 	 	4	0.000111391	3.9515e+11	6.55576e+06	0.000257138	0	-1.52416e-15
	 	 	5	2.92629e-05	3.95162e+11	6.55576e+06	0.000257138	0	4.35476e-16
	 	 	6	7.39715e-06	3.95165e+11	6.55576e+06	0.000257139	0	1.95964e-15
	 	 	7	1.8103e-06	3.95165e+11	6.55576e+06	0.000257139	0	0
	 	 	8	4.32839e-07	3.95166e+11	6.55575e+06	0.000257139	0	0
	 	 	9	1.01932e-07	3.95166e+11	6.55575e+06	0.000257139	0	-6.53213e-16
	 	 	10	2.37819e-08	3.95166e+11	6.55575e+06	0.000257139	0	1.08869e-15
	 	 	11	5.51805e-09	3.95166e+11	6.55575e+06	0.000257139	0	-2.61285e-15
	 5	0.000230691	6.55575e+06	0.959766	0.280801	0.292573	0.000257139	1.79787e-16	-2.61285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.9493e+11	6.55829e+06	0.000256931	0	2.17738e-15
	 	 	2	0.000727261	3.95217e+11	6.55803e+06	0.000256955	0	4.35476e-16
	 	 	3	0.000201966	3.95297e+11	6.55797e+06	0.000256961	0	-3.26607e-15
	 	 	4	5.46123e-05	3.95319e+11	6.55796e+06	0.000256962	0	1.52416e-15
	 	 	5	1.43231e-05	3.95324e+11	6.55796e+06	0.000256962	0	-1.52416e-15
	 	 	6	3.62101e-06	3.95326e+11	6.55795e+06	0.000256962	0	2.17738e-16
	 	 	7	8.8651e-07	3.95326e+11	6.55795e+06	0.000256962	0	8.70951e-16
	 	 	8	2.12035e-07	3.95326e+11	6.55795e+06	0.000256962	0	1.95964e-15
	 	 	9	4.99466e-08	3.95326e+11	6.55795e+06	0.000256962	0	-6.53213e-16
	 	 	10	1.16556e-08	3.95326e+11	6.55795e+06	0.000256962	0	2.83059e-15
	 	 	11	2.70491e-09	3.95326e+11	6.55795e+06	0.000256962	0	6.53213e-16
	 6	0.000109491	6.55795e+06	0.958775	0.284166	0.296385	0.000256962	0	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95209e+11	6.55917e+06	0.000256862	0	4.35476e-16
	 	 	2	0.000359104	3.95351e+11	6.55904e+06	0.000256874	0	-1.08869e-15
	 	 	3	9.88506e-05	3.9539e+11	6.55901e+06	0.000256877	0	-6.53213e-16
	 	 	4	2.66153e-05	3.95401e+11	6.55901e+06	0.000256878	0	-4.35476e-16
	 	 	5	6.97332e-06	3.95404e+11	6.55901e+06	0.000256878	0	1.30643e-15
	 	 	6	1.76299e-06	3.95404e+11	6.559e+06	0.000256878	0	1.52416e-15
	 	 	7	4.31711e-07	3.95405e+11	6.559e+06	0.000256878	0	0
	 	 	8	1.03275e-07	3.95405e+11	6.559e+06	0.000256878	0	1.30643e-15
	 	 	9	2.43307e-08	3.95405e+11	6.559e+06	0.000256878	0	6.53213e-16
	 	 	10	5.67844e-09	3.95405e+11	6.559e+06	0.000256878	0	0
	 7	5.22887e-05	6.559e+06	0.958303	0.285754	0.298188	0.000256878	0	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95348e+11	6.55959e+06	0.000256829	0	-1.95964e-15
	 	 	2	0.000175761	3.95417e+11	6.55953e+06	0.000256835	0	2.17738e-16
	 	 	3	4.81299e-05	3.95436e+11	6.55951e+06	0.000256837	0	-1.08869e-15
	 	 	4	1.29256e-05	3.95441e+11	6.55951e+06	0.000256837	0	8.70951e-16
	 	 	5	3.38449e-06	3.95443e+11	6.55951e+06	0.000256837	0	1.7419e-15
	 	 	6	8.55672e-07	3.95443e+11	6.55951e+06	0.000256837	0	-1.30643e-15
	 	 	7	2.09557e-07	3.95443e+11	6.55951e+06	0.000256837	0	1.7419e-15
	 	 	8	5.01356e-08	3.95443e+11	6.55951e+06	0.000256837	0	2.17738e-15
	 	 	9	1.18124e-08	3.95443e+11	6.55951e+06	0.000256837	0	1.08869e-15
	 	 	10	2.757e-09	3.95443e+11	6.55951e+06	0.000256837	0	-2.17738e-16
	 8	2.50769e-05	6.55951e+06	0.958077	0.286511	0.299048	0.000256837	0	-2.17738e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95415e+11	6.55979e+06	0.000256814	0	1.08869e-15
	 	 	2	8.55821e-05	3.95449e+11	6.55976e+06	0.000256816	0	3.26607e-15
	 	 	3	2.33626e-05	3.95458e+11	6.55975e+06	0.000256817	0	-4.35476e-16
	 	 	4	6.26449e-06	3.95461e+11	6.55975e+06	0.000256817	0	1.52416e-15
	 	 	5	1.6397e-06	3.95461e+11	6.55975e+06	0.000256817	0	-4.13702e-15
	 	 	6	4.14551e-07	3.95462e+11	6.55975e+06	0.000256817	0	-1.52416e-15
	 	 	7	1.01531e-07	3.95462e+11	6.55975e+06	0.000256817	0	-4.35476e-16
	 	 	8	2.42923e-08	3.95462e+11	6.55975e+06	0.000256817	0	-4.35476e-16
	 	 	9	5.72368e-09	3.95462e+11	6.55975e+06	0.000256817	0	1.52416e-15
	 9	1.20603e-05	6.55975e+06	0.957968	0.286875	0.299462	0.000256817	3.59574e-16	1.52416e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95448e+11	6.55989e+06	0.000256806	0	-3.26607e-15
	 	 	2	4.15462e-05	3.95464e+11	6.55987e+06	0.000256807	0	4.35476e-16
	 	 	3	1.13203e-05	3.95469e+11	6.55987e+06	0.000256808	0	-1.52416e-15
	 	 	4	3.03262e-06	3.9547e+11	6.55987e+06	0.000256808	0	-2.83059e-15
	 	 	5	7.9359e-07	3.9547e+11	6.55987e+06	0.000256808	0	2.83059e-15
	 	 	6	2.00636e-07	3.95471e+11	6.55987e+06	0.000256808	0	0
	 	 	7	4.91412e-08	3.95471e+11	6.55987e+06	0.000256808	0	-6.53213e-16
	 	 	8	1.17578e-08	3.95471e+11	6.55987e+06	0.000256808	0	-1.08869e-15
	 	 	9	2.77041e-09	3.95471e+11	6.55987e+06	0.000256808	0	6.53213e-16
	 10	5.81065e-06	6.55987e+06	0.957916	0.28705	0.299661	0.000256808	3.59574e-16	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95464e+11	6.55993e+06	0.000256802	0	-2.17738e-16
	 	 	2	2.01322e-05	3.95472e+11	6.55993e+06	0.000256803	0	1.52416e-15
	 	 	3	5.4793e-06	3.95474e+11	6.55992e+06	0.000256803	0	0
	 	 	4	1.46704e-06	3.95475e+11	6.55992e+06	0.000256803	0	2.17738e-15
	 	 	5	3.83848e-07	3.95475e+11	6.55992e+06	0.000256803	0	8.70951e-16
	 	 	6	9.70445e-08	3.95475e+11	6.55992e+06	0.000256803	0	6.53213e-16
	 	 	7	2.37693e-08	3.95475e+11	6.55992e+06	0.000256803	0	-4.35476e-16
	 	 	8	5.68729e-09	3.95475e+11	6.55992e+06	0.000256803	0	-8.70951e-16
	 11	2.80287e-06	6.55992e+06	0.95789	0.287134	0.299756	0.000256803	0	-8.70951e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95472e+11	6.55996e+06	0.000256801	0	8.70951e-16
	 	 	2	9.74499e-06	3.95476e+11	6.55995e+06	0.000256801	0	1.08869e-15
	 	 	3	2.65047e-06	3.95477e+11	6.55995e+06	0.000256801	0	-2.39512e-15
	 	 	4	7.09404e-07	3.95477e+11	6.55995e+06	0.000256801	0	2.83059e-15
	 	 	5	1.85598e-07	3.95477e+11	6.55995e+06	0.000256801	0	-1.7419e-15
	 	 	6	4.69228e-08	3.95477e+11	6.55995e+06	0.000256801	0	2.17738e-16
	 	 	7	1.1493e-08	3.95477e+11	6.55995e+06	0.000256801	0	-1.7419e-15
	 	 	8	2.74997e-09	3.95477e+11	6.55995e+06	0.000256801	0	0
	 12	1.35295e-06	6.55995e+06	0.957878	0.287175	0.299803	0.000256801	-1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95476e+11	6.55997e+06	0.0002568	0	-2.17738e-15
	 	 	2	4.71401e-06	3.95477e+11	6.55996e+06	0.0002568	0	4.35476e-16
	 	 	3	1.28161e-06	3.95478e+11	6.55996e+06	0.0002568	0	1.52416e-15
	 	 	4	3.42954e-07	3.95478e+11	6.55996e+06	0.0002568	0	-8.70951e-16
	 	 	5	8.9721e-08	3.95478e+11	6.55996e+06	0.0002568	0	-8.70951e-16
	 	 	6	2.26832e-08	3.95478e+11	6.55996e+06	0.0002568	0	1.7419e-15
	 	 	7	5.55592e-09	3.95478e+11	6.55996e+06	0.0002568	0	6.53213e-16
	 13	6.5343e-07	6.55996e+06	0.957872	0.287194	0.299825	0.0002568	-1.79787e-16	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95477e+11	6.55997e+06	0.000256799	0	-2.17738e-16
	 	 	2	2.2797e-06	3.95478e+11	6.55997e+06	0.000256799	0	1.95964e-15
	 	 	3	6.19625e-07	3.95478e+11	6.55997e+06	0.000256799	0	1.52416e-15
	 	 	4	1.65787e-07	3.95479e+11	6.55997e+06	0.000256799	0	-2.17738e-16
	 	 	5	4.33703e-08	3.95479e+11	6.55997e+06	0.000256799	0	-4.35476e-16
	 	 	6	1.09647e-08	3.95479e+11	6.55997e+06	0.000256799	0	8.70951e-16
	 	 	7	2.68566e-09	3.95479e+11	6.55997e+06	0.000256799	0	-6.53213e-16
	 14	3.15583e-07	6.55997e+06	0.95787	0.287204	0.299836	0.000256799	3.59574e-16	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95478e+11	6.55997e+06	0.000256799	0	1.52416e-15
	 	 	2	1.10211e-06	3.95479e+11	6.55997e+06	0.000256799	0	6.53213e-16
	 	 	3	2.99512e-07	3.95479e+11	6.55997e+06	0.000256799	0	3.70154e-15
	 	 	4	8.01317e-08	3.95479e+11	6.55997e+06	0.000256799	0	-2.17738e-16
	 	 	5	2.09622e-08	3.95479e+11	6.55997e+06	0.000256799	0	-1.95964e-15
	 	 	6	5.2996e-09	3.95479e+11	6.55997e+06	0.000256799	0	1.52416e-15
	 15	1.52532e-07	6.55997e+06	0.957868	0.287208	0.299841	0.000256799	1.79787e-16	1.52416e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95479e+11	6.55998e+06	0.000256799	0	4.35476e-16
	 	 	2	5.32974e-07	3.95479e+11	6.55997e+06	0.000256799	0	2.61285e-15
	 	 	3	1.4482e-07	3.95479e+11	6.55997e+06	0.000256799	0	1.08869e-15
	 	 	4	3.87417e-08	3.95479e+11	6.55997e+06	0.000256799	0	-3.91928e-15
	 	 	5	1.01342e-08	3.95479e+11	6.55997e+06	0.000256799	0	-1.95964e-15
	 	 	6	2.56203e-09	3.95479e+11	6.55997e+06	0.000256799	0	1.08869e-15
	 16	7.36443e-08	6.55997e+06	0.957867	0.28721	0.299844	0.000256799	3.59574e-16	1.08869e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95479e+11	6.55998e+06	0.000256799	0	-2.39512e-15
	 	 	2	2.57599e-07	3.95479e+11	6.55998e+06	0.000256799	0	2.17738e-16
	 	 	3	6.99914e-08	3.95479e+11	6.55998e+06	0.000256799	0	8.70951e-16
	 	 	4	1.87233e-08	3.95479e+11	6.55998e+06	0.000256799	0	2.83059e-15
	 	 	5	4.89769e-09	3.95479e+11	6.55998e+06	0.000256799	0	-6.53213e-16
	 17	3.56444e-08	6.55998e+06	0.957867	0.287212	0.299845	0.000256799	1.79787e-16	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95479e+11	6.55998e+06	0.000256799	0	-1.08869e-15
	 	 	2	1.24753e-07	3.95479e+11	6.55998e+06	0.000256799	0	1.95964e-15
	 	 	3	3.38885e-08	3.95479e+11	6.55998e+06	0.000256799	0	-2.39512e-15
	 	 	4	9.0637e-09	3.95479e+11	6.55998e+06	0.000256799	0	-4.35476e-16
	 18	1.72956e-08	6.55998e+06	0.957867	0.287212	0.299845	0.000256799	1.79787e-16	-4.35476e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.95479e+11	6.55998e+06	0.000256799	0	6.53213e-16
	 	 	2	6.07305e-08	3.95479e+11	6.55998e+06	0.000256799	0	4.35476e-16
	 	 	3	1.64845e-08	3.95479e+11	6.55998e+06	0.000256799	0	2.61285e-15
	 	 	4	4.40567e-09	3.95479e+11	6.55998e+06	0.000256799	0	-4.35476e-16
	 19	8.22935e-09	6.55998e+06	0.957867	0.287212	0.299846	0.000256799	-1.79787e-16	-4.35476e-16
Back to main
run time (s) 884.31
