HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1.4_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	4	1.45634e-05	3.59579e+11	7.00592e+06	0.000527824	0	-1.11979e-15
	 	 	5	3.71492e-06	3.5958e+11	7.00592e+06	0.000527825	0	2.98612e-15
	 	 	6	9.08459e-07	3.5958e+11	7.00592e+06	0.000527825	0	5.59897e-16
	 	 	7	2.12378e-07	3.5958e+11	7.00592e+06	0.000527825	0	3.17275e-15
	 	 	8	4.78272e-08	3.5958e+11	7.00592e+06	0.000527825	0	-1.86632e-16
	 	 	9	1.04725e-08	3.5958e+11	7.00592e+06	0.000527825	0	3.73265e-16
	 	 	10	2.2472e-09	3.5958e+11	7.00592e+06	0.000527825	0	-1.49306e-15
	 9	2.98001e-05	7.00592e+06	0.810476	0.585771	0.72275	0.000527825	0	-1.49306e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59552e+11	7.00614e+06	0.000527786	0	1.30643e-15
	 	 	2	9.06614e-05	3.59585e+11	7.0061e+06	0.000527792	0	-1.11979e-15
	 	 	3	2.35674e-05	3.59593e+11	7.0061e+06	0.000527794	0	3.35938e-15
	 	 	4	6.10884e-06	3.59596e+11	7.0061e+06	0.000527794	0	-5.59897e-16
	 	 	5	1.5571e-06	3.59596e+11	7.0061e+06	0.000527794	0	-2.42622e-15
	 	 	6	3.80762e-07	3.59596e+11	7.0061e+06	0.000527794	0	-5.59897e-16
	 	 	7	8.90225e-08	3.59596e+11	7.0061e+06	0.000527794	0	-1.49306e-15
	 	 	8	2.00496e-08	3.59596e+11	7.0061e+06	0.000527794	0	2.23959e-15
	 	 	9	4.39048e-09	3.59596e+11	7.0061e+06	0.000527794	0	1.67969e-15
	 10	1.23053e-05	7.0061e+06	0.81041	0.585863	0.722922	0.000527794	1.79787e-16	1.67969e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59584e+11	7.00619e+06	0.000527778	0	-2.05296e-15
	 	 	2	3.8217e-05	3.59598e+11	7.00617e+06	0.000527781	0	2.23959e-15
	 	 	3	9.90156e-06	3.59602e+11	7.00617e+06	0.000527781	0	1.86632e-15
	 	 	4	2.56186e-06	3.59603e+11	7.00617e+06	0.000527781	0	-1.67969e-15
	 	 	5	6.52695e-07	3.59603e+11	7.00617e+06	0.000527781	0	1.86632e-16
	 	 	6	1.59605e-07	3.59603e+11	7.00617e+06	0.000527781	0	2.05296e-15
	 	 	7	3.73191e-08	3.59603e+11	7.00617e+06	0.000527781	0	1.30643e-15
	 	 	8	8.40561e-09	3.59603e+11	7.00617e+06	0.000527781	0	-1.86632e-15
	 11	5.10113e-06	7.00617e+06	0.810382	0.585902	0.722994	0.000527781	3.59574e-16	-1.86632e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59598e+11	7.0062e+06	0.000527775	0	4.85244e-15
	 	 	2	1.60827e-05	3.59604e+11	7.0062e+06	0.000527776	0	-7.4653e-16
	 	 	3	4.157e-06	3.59605e+11	7.0062e+06	0.000527776	0	3.73265e-16
	 	 	4	1.07415e-06	3.59606e+11	7.0062e+06	0.000527776	0	-5.59897e-16
	 	 	5	2.73573e-07	3.59606e+11	7.0062e+06	0.000527776	0	-1.49306e-15
	 	 	6	6.68975e-08	3.59606e+11	7.0062e+06	0.000527776	0	1.86632e-16
	 	 	7	1.56429e-08	3.59606e+11	7.0062e+06	0.000527776	0	1.67969e-15
	 	 	8	3.52353e-09	3.59606e+11	7.0062e+06	0.000527776	0	-5.59897e-16
	 12	2.12089e-06	7.0062e+06	0.810371	0.585918	0.723024	0.000527776	3.59574e-16	-5.59897e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59604e+11	7.00621e+06	0.000527773	0	0
	 	 	2	6.76001e-06	3.59606e+11	7.00621e+06	0.000527774	0	-3.35938e-15
	 	 	3	1.74439e-06	3.59607e+11	7.00621e+06	0.000527774	0	1.49306e-15
	 	 	4	4.50324e-07	3.59607e+11	7.00621e+06	0.000527774	0	1.11979e-15
	 	 	5	1.14664e-07	3.59607e+11	7.00621e+06	0.000527774	0	7.4653e-16
	 	 	6	2.80392e-08	3.59607e+11	7.00621e+06	0.000527774	0	1.86632e-16
	 	 	7	6.5568e-09	3.59607e+11	7.00621e+06	0.000527774	0	1.30643e-15
	 13	8.83841e-07	7.00621e+06	0.810366	0.585924	0.723037	0.000527774	1.79787e-16	1.30643e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59606e+11	7.00622e+06	0.000527773	0	-1.86632e-16
	 	 	2	2.83941e-06	3.59607e+11	7.00621e+06	0.000527773	0	-1.49306e-15
	 	 	3	7.3181e-07	3.59607e+11	7.00621e+06	0.000527773	0	-9.33162e-16
	 	 	4	1.88794e-07	3.59607e+11	7.00621e+06	0.000527773	0	1.11979e-15
	 	 	5	4.8063e-08	3.59607e+11	7.00621e+06	0.000527773	0	2.42622e-15
	 	 	6	1.17529e-08	3.59607e+11	7.00621e+06	0.000527773	0	-7.4653e-16
	 	 	7	2.74842e-09	3.59607e+11	7.00621e+06	0.000527773	0	-7.4653e-16
	 14	3.68858e-07	7.00621e+06	0.810364	0.585927	0.723042	0.000527773	1.79787e-16	-7.4653e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59607e+11	7.00622e+06	0.000527772	0	-1.30643e-15
	 	 	2	1.19187e-06	3.59607e+11	7.00622e+06	0.000527772	0	0
	 	 	3	3.06924e-07	3.59607e+11	7.00622e+06	0.000527772	0	7.4653e-16
	 	 	4	7.91437e-08	3.59608e+11	7.00622e+06	0.000527772	0	-3.73265e-16
	 	 	5	2.01459e-08	3.59608e+11	7.00622e+06	0.000527772	0	-4.10591e-15
	 	 	6	4.9263e-09	3.59608e+11	7.00622e+06	0.000527772	0	3.91928e-15
	 15	1.54187e-07	7.00622e+06	0.810363	0.585928	0.723044	0.000527772	0	3.91928e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59607e+11	7.00622e+06	0.000527772	0	9.33162e-16
	 	 	2	5.00306e-07	3.59608e+11	7.00622e+06	0.000527772	0	-1.86632e-16
	 	 	3	1.28749e-07	3.59608e+11	7.00622e+06	0.000527772	0	0
	 	 	4	3.31861e-08	3.59608e+11	7.00622e+06	0.000527772	0	-1.86632e-15
	 	 	5	8.4463e-09	3.59608e+11	7.00622e+06	0.000527772	0	4.10591e-15
	 16	6.45306e-08	7.00622e+06	0.810363	0.585929	0.723045	0.000527772	3.59574e-16	4.10591e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59608e+11	7.00622e+06	0.000527772	0	2.05296e-15
	 	 	2	2.10245e-07	3.59608e+11	7.00622e+06	0.000527772	0	-1.67969e-15
	 	 	3	5.40702e-08	3.59608e+11	7.00622e+06	0.000527772	0	1.11979e-15
	 	 	4	1.39305e-08	3.59608e+11	7.00622e+06	0.000527772	0	2.05296e-15
	 	 	5	3.54455e-09	3.59608e+11	7.00622e+06	0.000527772	0	2.79949e-15
	 17	2.69243e-08	7.00622e+06	0.810362	0.585929	0.723046	0.000527772	3.59574e-16	2.79949e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59608e+11	7.00622e+06	0.000527772	0	-7.4653e-16
	 	 	2	8.81769e-08	3.59608e+11	7.00622e+06	0.000527772	0	0
	 	 	3	2.26697e-08	3.59608e+11	7.00622e+06	0.000527772	0	1.49306e-15
	 	 	4	5.83951e-09	3.59608e+11	7.00622e+06	0.000527772	0	1.11979e-15
	 18	1.13444e-08	7.00622e+06	0.810362	0.585929	0.723046	0.000527772	-1.79787e-16	1.11979e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.59608e+11	7.00622e+06	0.000527772	0	0
	 	 	2	3.7258e-08	3.59608e+11	7.00622e+06	0.000527772	0	-1.11979e-15
	 	 	3	9.57177e-09	3.59608e+11	7.00622e+06	0.000527772	0	2.98612e-15
	 19	4.82324e-09	7.00622e+06	0.810362	0.585929	0.723046	0.000527772	0	2.98612e-15
Back to main
run time (s) 2835.93
