HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	4	0.000282681	3.79419e+11	6.73435e+06	0.000406776	0	7.83856e-16
	 	 	5	7.43117e-05	3.79447e+11	6.73434e+06	0.000406779	0	1.30643e-16
	 	 	6	1.87427e-05	3.79454e+11	6.73434e+06	0.000406779	0	9.14499e-16
	 	 	7	4.55438e-06	3.79456e+11	6.73434e+06	0.000406779	0	-1.56771e-15
	 	 	8	1.07567e-06	3.79456e+11	6.73433e+06	0.000406779	0	5.22571e-16
	 	 	9	2.49082e-07	3.79456e+11	6.73433e+06	0.000406779	0	-2.48221e-15
	 	 	10	5.69307e-08	3.79456e+11	6.73433e+06	0.000406779	0	-2.61285e-16
	 	 	11	1.2904e-08	3.79456e+11	6.73433e+06	0.000406779	0	3.91928e-16
	 	 	12	2.90936e-09	3.79456e+11	6.73433e+06	0.000406779	0	0
	 5	0.00062153	6.73433e+06	0.895719	0.44462	0.496383	0.000406779	0	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.78905e+11	6.73998e+06	0.000406058	0	1.30643e-16
	 	 	2	0.00175078	3.7957e+11	6.7393e+06	0.000406153	0	1.30643e-16
	 	 	3	0.000483781	3.79754e+11	6.73915e+06	0.000406176	0	-5.22571e-16
	 	 	4	0.000131031	3.79803e+11	6.73912e+06	0.000406182	0	0
	 	 	5	3.447e-05	3.79816e+11	6.73912e+06	0.000406183	0	-6.53213e-16
	 	 	6	8.70972e-06	3.7982e+11	6.73912e+06	0.000406183	0	-2.61285e-16
	 	 	7	2.11949e-06	3.7982e+11	6.73912e+06	0.000406183	0	-9.14499e-16
	 	 	8	5.01097e-07	3.79821e+11	6.73912e+06	0.000406183	0	-1.30643e-16
	 	 	9	1.1612e-07	3.79821e+11	6.73912e+06	0.000406183	0	1.30643e-16
	 	 	10	2.65563e-08	3.79821e+11	6.73912e+06	0.000406183	0	-1.95964e-15
	 	 	11	6.02224e-09	3.79821e+11	6.73912e+06	0.000406183	0	-6.53213e-16
	 6	0.00027719	6.73912e+06	0.893758	0.448549	0.501869	0.000406183	0	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.79562e+11	6.74164e+06	0.000405856	0	1.43707e-15
	 	 	2	0.000816594	3.79873e+11	6.74133e+06	0.0004059	0	-5.22571e-16
	 	 	3	0.000223312	3.79958e+11	6.74127e+06	0.000405911	0	7.83856e-16
	 	 	4	6.01719e-05	3.7998e+11	6.74125e+06	0.000405913	0	-5.22571e-16
	 	 	5	1.58115e-05	3.79986e+11	6.74125e+06	0.000405914	0	2.48221e-15
	 	 	6	3.99592e-06	3.79988e+11	6.74125e+06	0.000405914	0	-2.61285e-16
	 	 	7	9.72786e-07	3.79988e+11	6.74125e+06	0.000405914	0	1.30643e-16
	 	 	8	2.3007e-07	3.79988e+11	6.74125e+06	0.000405914	0	0
	 	 	9	5.33299e-08	3.79988e+11	6.74125e+06	0.000405914	0	-1.17578e-15
	 	 	10	1.21992e-08	3.79988e+11	6.74125e+06	0.000405914	0	-1.829e-15
	 	 	11	2.76702e-09	3.79988e+11	6.74125e+06	0.000405914	0	-1.04514e-15
	 7	0.000124169	6.74125e+06	0.892883	0.450289	0.50431	0.000405914	0	-1.04514e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.79869e+11	6.74239e+06	0.000405766	0	-1.43707e-15
	 	 	2	0.000377289	3.80012e+11	6.74224e+06	0.000405786	0	-1.04514e-15
	 	 	3	0.000102498	3.80051e+11	6.74221e+06	0.000405791	0	1.829e-15
	 	 	4	2.75265e-05	3.80062e+11	6.74221e+06	0.000405792	0	-3.91928e-16
	 	 	5	7.22768e-06	3.80064e+11	6.74221e+06	0.000405792	0	-1.829e-15
	 	 	6	1.82674e-06	3.80065e+11	6.74221e+06	0.000405792	0	-5.22571e-16
	 	 	7	4.44806e-07	3.80065e+11	6.74221e+06	0.000405792	0	-3.91928e-16
	 	 	8	1.05219e-07	3.80065e+11	6.74221e+06	0.000405792	0	3.91928e-16
	 	 	9	2.43932e-08	3.80065e+11	6.74221e+06	0.000405792	0	-1.69835e-15
	 	 	10	5.58062e-09	3.80065e+11	6.74221e+06	0.000405792	0	-1.56771e-15
	 8	5.58587e-05	6.74221e+06	0.892489	0.451069	0.505406	0.000405792	0	-1.56771e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.8001e+11	6.74272e+06	0.000405725	0	-3.91928e-16
	 	 	2	0.00017332	3.80076e+11	6.74266e+06	0.000405734	0	-3.13542e-15
	 	 	3	4.68884e-05	3.80094e+11	6.74264e+06	0.000405736	0	2.61285e-16
	 	 	4	1.25652e-05	3.80099e+11	6.74264e+06	0.000405737	0	-2.22093e-15
	 	 	5	3.29757e-06	3.801e+11	6.74264e+06	0.000405737	0	-3.91928e-16
	 	 	6	8.33463e-07	3.801e+11	6.74264e+06	0.000405737	0	1.56771e-15
	 	 	7	2.02969e-07	3.801e+11	6.74264e+06	0.000405737	0	-1.17578e-15
	 	 	8	4.80174e-08	3.801e+11	6.74264e+06	0.000405737	0	1.30643e-16
	 	 	9	1.11328e-08	3.801e+11	6.74264e+06	0.000405737	0	2.61285e-16
	 	 	10	2.5471e-09	3.801e+11	6.74264e+06	0.000405737	0	6.53213e-16
	 9	2.52146e-05	6.74264e+06	0.892311	0.451421	0.5059	0.000405737	-3.59574e-16	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80075e+11	6.74287e+06	0.000405706	0	9.14499e-16
	 	 	2	7.93399e-05	3.80105e+11	6.74284e+06	0.000405711	0	1.56771e-15
	 	 	3	2.14064e-05	3.80113e+11	6.74283e+06	0.000405712	0	2.09028e-15
	 	 	4	5.72858e-06	3.80116e+11	6.74283e+06	0.000405712	0	1.829e-15
	 	 	5	1.50289e-06	3.80116e+11	6.74283e+06	0.000405712	0	-6.53213e-16
	 	 	6	3.79861e-07	3.80116e+11	6.74283e+06	0.000405712	0	-1.829e-15
	 	 	7	9.25121e-08	3.80116e+11	6.74283e+06	0.000405712	0	0
	 	 	8	2.18873e-08	3.80116e+11	6.74283e+06	0.000405712	0	0
	 	 	9	5.07479e-09	3.80116e+11	6.74283e+06	0.000405712	0	1.04514e-15
	 10	1.14112e-05	6.74283e+06	0.892231	0.45158	0.506124	0.000405712	1.79787e-16	1.04514e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80105e+11	6.74294e+06	0.000405698	0	6.53213e-16
	 	 	2	3.6241e-05	3.80119e+11	6.74292e+06	0.0004057	0	-1.43707e-15
	 	 	3	9.76116e-06	3.80122e+11	6.74292e+06	0.0004057	0	-2.09028e-15
	 	 	4	2.60987e-06	3.80123e+11	6.74292e+06	0.0004057	0	-7.83856e-16
	 	 	5	6.8455e-07	3.80123e+11	6.74292e+06	0.0004057	0	1.17578e-15
	 	 	6	1.73023e-07	3.80124e+11	6.74292e+06	0.0004057	0	1.95964e-15
	 	 	7	4.21399e-08	3.80124e+11	6.74292e+06	0.0004057	0	-2.61285e-16
	 	 	8	9.97012e-09	3.80124e+11	6.74292e+06	0.0004057	0	-1.56771e-15
	 11	5.17374e-06	6.74292e+06	0.892194	0.451652	0.506226	0.0004057	1.79787e-16	-1.56771e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80118e+11	6.74297e+06	0.000405694	0	7.83856e-16
	 	 	2	1.65319e-05	3.80125e+11	6.74296e+06	0.000405695	0	-2.87414e-15
	 	 	3	4.44779e-06	3.80126e+11	6.74296e+06	0.000405695	0	-1.69835e-15
	 	 	4	1.18854e-06	3.80127e+11	6.74296e+06	0.000405695	0	2.7435e-15
	 	 	5	3.117e-07	3.80127e+11	6.74296e+06	0.000405695	0	1.04514e-15
	 	 	6	7.87833e-08	3.80127e+11	6.74296e+06	0.000405695	0	-7.83856e-16
	 	 	7	1.91882e-08	3.80127e+11	6.74296e+06	0.000405695	0	-2.35157e-15
	 	 	8	4.53993e-09	3.80127e+11	6.74296e+06	0.000405695	0	-1.17578e-15
	 12	2.34861e-06	6.74296e+06	0.892178	0.451684	0.506272	0.000405695	-1.79787e-16	-1.17578e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80124e+11	6.74298e+06	0.000405692	0	6.53213e-16
	 	 	2	7.5348e-06	3.80127e+11	6.74298e+06	0.000405693	0	-5.22571e-16
	 	 	3	2.02574e-06	3.80128e+11	6.74298e+06	0.000405693	0	1.17578e-15
	 	 	4	5.41121e-07	3.80128e+11	6.74298e+06	0.000405693	0	2.61285e-16
	 	 	5	1.41899e-07	3.80128e+11	6.74298e+06	0.000405693	0	-1.30643e-16
	 	 	6	3.58654e-08	3.80128e+11	6.74298e+06	0.000405693	0	-2.7435e-15
	 	 	7	8.73537e-09	3.80128e+11	6.74298e+06	0.000405693	0	1.56771e-15
	 13	1.06717e-06	6.74298e+06	0.89217	0.451699	0.506293	0.000405693	1.79787e-16	1.56771e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80127e+11	6.74299e+06	0.000405692	0	-2.61285e-16
	 	 	2	3.43268e-06	3.80129e+11	6.74299e+06	0.000405692	0	-1.30643e-16
	 	 	3	9.22447e-07	3.80129e+11	6.74299e+06	0.000405692	0	-1.30643e-16
	 	 	4	2.46345e-07	3.80129e+11	6.74299e+06	0.000405692	0	-1.69835e-15
	 	 	5	6.45948e-08	3.80129e+11	6.74299e+06	0.000405692	0	1.30643e-16
	 	 	6	1.63264e-08	3.80129e+11	6.74299e+06	0.000405692	0	1.95964e-15
	 	 	7	3.97647e-09	3.80129e+11	6.74299e+06	0.000405692	0	3.91928e-16
	 14	4.8507e-07	6.74299e+06	0.892167	0.451706	0.506302	0.000405692	0	3.91928e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80129e+11	6.74299e+06	0.000405691	0	-2.61285e-16
	 	 	2	1.56317e-06	3.80129e+11	6.74299e+06	0.000405691	0	1.04514e-15
	 	 	3	4.19941e-07	3.80129e+11	6.74299e+06	0.000405691	0	-1.30643e-15
	 	 	4	1.12131e-07	3.80129e+11	6.74299e+06	0.000405691	0	-1.17578e-15
	 	 	5	2.9401e-08	3.80129e+11	6.74299e+06	0.000405691	0	1.95964e-15
	 	 	6	7.43113e-09	3.80129e+11	6.74299e+06	0.000405691	0	-1.17578e-15
	 15	2.20682e-07	6.74299e+06	0.892165	0.451709	0.506307	0.000405691	-1.79787e-16	-1.17578e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.80129e+11	6.74299e+06	0.000405691	0	1.04514e-15
	 	 	2	7.12005e-07	3.80129e+11	6.74299e+06	0.000405691	0	-7.83856e-16
	 	 	3	1.91229e-07	3.8013e+11	6.74299e+06	0.000405691	0	1.30643e-15
	 	 	4	5.10531e-08	3.8013e+11	6.74299e+06	0.000405691	0	-5.22571e-16
	 	 	5	1.33853e-08	3.8013e+11	6.74299e+06	0.000405691	0	9.14499e-16
	 	 	6	3.38305e-09	3.8013e+11	6.74299e+06	0.000405691	0	1.30643e-16
	 16	1.00308e-07	6.74299e+06	0.892165	0.451711	0.506309	0.000405691	1.79787e-16	1.30643e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
