HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1.8_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	13	1.31642e-05	3.19565e+11	7.11851e+06	0.000660028	0	2.61285e-15
	 	 	14	2.947e-06	3.19566e+11	7.11851e+06	0.000660028	0	-7.25793e-16
	 	 	15	6.26406e-07	3.19566e+11	7.11851e+06	0.000660028	0	7.25793e-16
	 	 	16	1.28124e-07	3.19566e+11	7.11851e+06	0.000660028	0	7.25793e-16
	 	 	17	2.5443e-08	3.19566e+11	7.11851e+06	0.000660028	0	1.16127e-15
	 	 	18	4.93497e-09	3.19566e+11	7.11851e+06	0.000660028	0	4.35476e-16
	 2	0.02058	7.11851e+06	0.79824	0.602339	0.754583	0.000660028	-1.79787e-16	4.35476e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.07497e+11	7.29733e+06	0.000630256	0	1.59674e-15
	 	 	2	0.0457832	3.22251e+11	7.27569e+06	0.00063388	0	-1.16127e-15
	 	 	3	0.015296	3.27256e+11	7.27016e+06	0.000635072	0	-1.16127e-15
	 	 	4	0.00480964	3.28838e+11	7.27157e+06	0.000634267	0	-1.7419e-15
	 	 	5	0.00234343	3.2961e+11	7.27064e+06	0.000634479	0	-4.35476e-16
	 	 	6	0.000682141	3.29835e+11	7.27047e+06	0.000634526	0	-4.35476e-16
	 	 	7	0.00018261	3.29895e+11	7.27044e+06	0.000634535	0	-1.45159e-15
	 	 	8	4.52806e-05	3.2991e+11	7.27043e+06	0.000634537	0	2.17738e-15
	 	 	9	1.05491e-05	3.29914e+11	7.27043e+06	0.000634537	0	8.70951e-16
	 	 	10	2.33305e-06	3.29915e+11	7.27043e+06	0.000634537	0	-2.75801e-15
	 	 	11	4.93937e-07	3.29915e+11	7.27043e+06	0.000634537	0	2.75801e-15
	 	 	12	1.00829e-07	3.29915e+11	7.27043e+06	0.000634537	0	2.17738e-15
	 	 	13	1.9963e-08	3.29915e+11	7.27043e+06	0.000634537	0	-3.33865e-15
	 	 	14	3.8506e-09	3.29915e+11	7.27043e+06	0.000634537	0	-4.35476e-16
	 3	0.0099771	7.27043e+06	0.747862	0.663854	0.887669	0.000634537	-1.79787e-16	-4.35476e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.24398e+11	7.33418e+06	0.000622952	0	-2.03222e-15
	 	 	2	0.0200259	3.31027e+11	7.32369e+06	0.000625074	0	7.25793e-16
	 	 	3	0.00571507	3.3293e+11	7.32117e+06	0.000625683	0	-5.80634e-16
	 	 	4	0.00166891	3.33486e+11	7.32069e+06	0.000625816	0	1.88706e-15
	 	 	5	0.000469719	3.33643e+11	7.32061e+06	0.000625841	0	-2.90317e-16
	 	 	6	0.000121343	3.33684e+11	7.3206e+06	0.000625846	0	-8.70951e-16
	 	 	7	2.87695e-05	3.33693e+11	7.32059e+06	0.000625847	0	1.45159e-15
	 	 	8	6.36101e-06	3.33695e+11	7.32059e+06	0.000625847	0	-1.01611e-15
	 	 	9	1.33522e-06	3.33696e+11	7.32059e+06	0.000625847	0	-1.30643e-15
	 	 	10	2.69675e-07	3.33696e+11	7.32059e+06	0.000625847	0	0
	 	 	11	5.2867e-08	3.33696e+11	7.32059e+06	0.000625847	0	1.45159e-16
	 	 	12	1.01147e-08	3.33696e+11	7.32059e+06	0.000625847	0	-1.45159e-15
	 	 	13	1.89506e-09	3.33696e+11	7.32059e+06	0.000625847	0	1.59674e-15
	 4	0.00360401	7.32059e+06	0.73188	0.681433	0.931072	0.000625847	1.79787e-16	1.59674e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.31334e+11	7.34295e+06	0.000621526	0	5.80634e-16
	 	 	2	0.00807869	3.34033e+11	7.33857e+06	0.000622416	0	1.45159e-15
	 	 	3	0.00226328	3.34791e+11	7.33779e+06	0.000622605	0	-1.7419e-15
	 	 	4	0.000625162	3.35e+11	7.33765e+06	0.000622643	0	1.45159e-16
	 	 	5	0.000164171	3.35055e+11	7.33763e+06	0.000622651	0	2.46769e-15
	 	 	6	4.01514e-05	3.35068e+11	7.33763e+06	0.000622652	0	-1.01611e-15
	 	 	7	9.18809e-06	3.35071e+11	7.33763e+06	0.000622652	0	1.7419e-15
	 	 	8	1.99183e-06	3.35072e+11	7.33763e+06	0.000622652	0	5.80634e-16
	 	 	9	4.13775e-07	3.35072e+11	7.33763e+06	0.000622652	0	-2.90317e-16
	 	 	10	8.3092e-08	3.35072e+11	7.33763e+06	0.000622652	0	1.16127e-15
	 	 	11	1.62307e-08	3.35072e+11	7.33763e+06	0.000622652	0	-1.01611e-15
	 	 	12	3.0971e-09	3.35072e+11	7.33763e+06	0.000622652	0	2.90317e-16
	 5	0.00133822	7.33763e+06	0.7264	0.687272	0.946134	0.000622652	-1.79787e-16	2.90317e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.34103e+11	7.34506e+06	0.000621124	0	-2.17738e-15
	 	 	2	0.00325727	3.35195e+11	7.34361e+06	0.000621411	0	7.25793e-16
	 	 	3	0.000855429	3.35482e+11	7.34334e+06	0.000621476	0	0
	 	 	4	0.00022381	3.35557e+11	7.3433e+06	0.000621489	0	5.80634e-16
	 	 	5	5.71378e-05	3.35576e+11	7.34329e+06	0.000621491	0	-7.25793e-16
	 	 	6	1.38379e-05	3.35581e+11	7.34329e+06	0.000621492	0	-7.25793e-16
	 	 	7	3.16278e-06	3.35582e+11	7.34329e+06	0.000621492	0	-1.16127e-15
	 	 	8	6.86816e-07	3.35582e+11	7.34329e+06	0.000621492	0	2.75801e-15
	 	 	9	1.43014e-07	3.35582e+11	7.34329e+06	0.000621492	0	4.35476e-16
	 	 	10	2.87846e-08	3.35582e+11	7.34329e+06	0.000621492	0	2.61285e-15
	 	 	11	5.63405e-09	3.35582e+11	7.34329e+06	0.000621492	0	1.59674e-15
	 6	0.00046892	7.34329e+06	0.724465	0.689312	0.951478	0.000621492	0	1.59674e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35194e+11	7.34585e+06	0.000620925	0	-2.90317e-15
	 	 	2	0.00128057	3.35623e+11	7.3453e+06	0.000621035	0	-8.70951e-16
	 	 	3	0.000329432	3.35734e+11	7.3452e+06	0.000621059	0	1.7419e-15
	 	 	4	8.51964e-05	3.35763e+11	7.34518e+06	0.000621064	0	8.70951e-16
	 	 	5	2.16892e-05	3.3577e+11	7.34518e+06	0.000621065	0	5.80634e-16
	 	 	6	5.25459e-06	3.35772e+11	7.34518e+06	0.000621066	0	7.25793e-16
	 	 	7	1.20202e-06	3.35772e+11	7.34518e+06	0.000621066	0	-8.70951e-16
	 	 	8	2.61223e-07	3.35772e+11	7.34518e+06	0.000621066	0	2.32254e-15
	 	 	9	5.44265e-08	3.35772e+11	7.34518e+06	0.000621066	0	-5.80634e-16
	 	 	10	1.09599e-08	3.35772e+11	7.34518e+06	0.000621066	0	1.01611e-15
	 	 	11	2.14605e-09	3.35772e+11	7.34518e+06	0.000621066	0	-1.01611e-15
	 7	0.000165079	7.34518e+06	0.723768	0.690044	0.953405	0.000621066	0	-1.01611e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35618e+11	7.34607e+06	0.000620854	0	5.80634e-16
	 	 	2	0.00049974	3.35786e+11	7.34586e+06	0.000620896	0	-1.59674e-15
	 	 	3	0.000126498	3.35829e+11	7.34582e+06	0.000620905	0	3.19349e-15
	 	 	4	3.24102e-05	3.35839e+11	7.34581e+06	0.000620907	0	2.90317e-16
	 	 	5	8.23258e-06	3.35842e+11	7.34581e+06	0.000620908	0	2.75801e-15
	 	 	6	1.99508e-06	3.35843e+11	7.34581e+06	0.000620908	0	3.77412e-15
	 	 	7	4.56698e-07	3.35843e+11	7.34581e+06	0.000620908	0	3.33865e-15
	 	 	8	9.93075e-08	3.35843e+11	7.34581e+06	0.000620908	0	4.35476e-16
	 	 	9	2.07e-08	3.35843e+11	7.34581e+06	0.000620908	0	0
	 	 	10	4.16978e-09	3.35843e+11	7.34581e+06	0.000620908	0	1.45159e-16
	 8	5.8593e-05	7.34581e+06	0.723514	0.69031	0.954108	0.000620908	3.59574e-16	1.45159e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35783e+11	7.34613e+06	0.000620828	0	2.46769e-15
	 	 	2	0.00019409	3.35848e+11	7.34605e+06	0.000620844	0	7.25793e-16
	 	 	3	4.85036e-05	3.35864e+11	7.34603e+06	0.000620848	0	1.45159e-15
	 	 	4	1.23337e-05	3.35868e+11	7.34603e+06	0.000620849	0	-8.70951e-16
	 	 	5	3.12717e-06	3.35869e+11	7.34603e+06	0.000620849	0	0
	 	 	6	7.57999e-07	3.3587e+11	7.34603e+06	0.000620849	0	-2.46769e-15
	 	 	7	1.73607e-07	3.3587e+11	7.34603e+06	0.000620849	0	2.17738e-15
	 	 	8	3.77668e-08	3.3587e+11	7.34603e+06	0.000620849	0	-7.25793e-16
	 	 	9	7.87481e-09	3.3587e+11	7.34603e+06	0.000620849	0	-8.70951e-16
	 9	2.09796e-05	7.34603e+06	0.72342	0.690408	0.954367	0.000620849	0	-8.70951e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35846e+11	7.34614e+06	0.000620819	0	1.01611e-15
	 	 	2	7.51382e-05	3.35871e+11	7.34611e+06	0.000620825	0	-4.35476e-16
	 	 	3	1.85855e-05	3.35877e+11	7.3461e+06	0.000620826	0	-2.90317e-16
	 	 	4	4.6971e-06	3.35879e+11	7.3461e+06	0.000620827	0	-4.35476e-16
	 	 	5	1.18916e-06	3.35879e+11	7.3461e+06	0.000620827	0	1.45159e-16
	 	 	6	2.88292e-07	3.3588e+11	7.3461e+06	0.000620827	0	-1.30643e-15
	 	 	7	6.60566e-08	3.3588e+11	7.3461e+06	0.000620827	0	-1.45159e-15
	 	 	8	1.43751e-08	3.3588e+11	7.3461e+06	0.000620827	0	1.16127e-15
	 	 	9	2.99813e-09	3.3588e+11	7.3461e+06	0.000620827	0	1.45159e-15
	 10	7.57588e-06	7.3461e+06	0.723385	0.690444	0.954463	0.000620827	0	1.45159e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.3587e+11	7.34614e+06	0.000620815	0	5.80634e-16
	 	 	2	2.90217e-05	3.3588e+11	7.34613e+06	0.000620818	0	1.45159e-15
	 	 	3	7.11951e-06	3.35883e+11	7.34613e+06	0.000620818	0	-4.35476e-16
	 	 	4	1.79034e-06	3.35883e+11	7.34613e+06	0.000620818	0	2.90317e-16
	 	 	5	4.52698e-07	3.35883e+11	7.34613e+06	0.000620818	0	-1.16127e-15
	 	 	6	1.09765e-07	3.35883e+11	7.34613e+06	0.000620818	0	2.75801e-15
	 	 	7	2.51591e-08	3.35883e+11	7.34613e+06	0.000620818	0	-4.35476e-16
	 	 	8	5.4766e-09	3.35883e+11	7.34613e+06	0.000620818	0	-1.88706e-15
	 11	2.75738e-06	7.34613e+06	0.723372	0.690458	0.954499	0.000620818	1.79787e-16	-1.88706e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.3588e+11	7.34614e+06	0.000620814	0	1.30643e-15
	 	 	2	1.11901e-05	3.35884e+11	7.34614e+06	0.000620815	0	1.59674e-15
	 	 	3	2.72678e-06	3.35884e+11	7.34614e+06	0.000620815	0	1.45159e-16
	 	 	4	6.82889e-07	3.35885e+11	7.34614e+06	0.000620815	0	-8.70951e-16
	 	 	5	1.72496e-07	3.35885e+11	7.34614e+06	0.000620815	0	-2.17738e-15
	 	 	6	4.18291e-08	3.35885e+11	7.34614e+06	0.000620815	0	-1.16127e-15
	 	 	7	9.59031e-09	3.35885e+11	7.34614e+06	0.000620815	0	-7.25793e-16
	 12	1.01085e-06	7.34614e+06	0.723368	0.690463	0.954512	0.000620815	-1.79787e-16	-7.25793e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35883e+11	7.34614e+06	0.000620814	0	7.25793e-16
	 	 	2	4.30957e-06	3.35885e+11	7.34614e+06	0.000620814	0	-2.90317e-16
	 	 	3	1.0444e-06	3.35885e+11	7.34614e+06	0.000620814	0	2.17738e-15
	 	 	4	2.60681e-07	3.35885e+11	7.34614e+06	0.000620814	0	1.16127e-15
	 	 	5	6.57947e-08	3.35885e+11	7.34614e+06	0.000620814	0	3.62896e-15
	 	 	6	1.59569e-08	3.35885e+11	7.34614e+06	0.000620814	0	1.59674e-15
	 	 	7	3.65945e-09	3.35885e+11	7.34614e+06	0.000620814	0	1.30643e-15
	 13	3.72927e-07	7.34614e+06	0.723366	0.690465	0.954517	0.000620814	0	1.30643e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35885e+11	7.34614e+06	0.000620813	0	2.32254e-15
	 	 	2	1.65821e-06	3.35885e+11	7.34614e+06	0.000620814	0	-7.25793e-16
	 	 	3	4.00059e-07	3.35885e+11	7.34614e+06	0.000620814	0	1.16127e-15
	 	 	4	9.95853e-08	3.35886e+11	7.34614e+06	0.000620814	0	1.16127e-15
	 	 	5	2.51208e-08	3.35886e+11	7.34614e+06	0.000620814	0	-2.75801e-15
	 	 	6	6.09361e-09	3.35886e+11	7.34614e+06	0.000620814	0	-1.45159e-16
	 14	1.38437e-07	7.34614e+06	0.723365	0.690466	0.954519	0.000620814	-1.79787e-16	-1.45159e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35885e+11	7.34614e+06	0.000620813	0	3.04833e-15
	 	 	2	6.37881e-07	3.35886e+11	7.34614e+06	0.000620813	0	2.46769e-15
	 	 	3	1.53301e-07	3.35886e+11	7.34614e+06	0.000620813	0	2.17738e-15
	 	 	4	3.80732e-08	3.35886e+11	7.34614e+06	0.000620813	0	1.30643e-15
	 	 	5	9.59982e-09	3.35886e+11	7.34614e+06	0.000620813	0	0
	 15	5.16607e-08	7.34614e+06	0.723365	0.690466	0.95452	0.000620813	5.39361e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35886e+11	7.34614e+06	0.000620813	0	5.80634e-16
	 	 	2	2.45536e-07	3.35886e+11	7.34614e+06	0.000620813	0	8.70951e-16
	 	 	3	5.87966e-08	3.35886e+11	7.34614e+06	0.000620813	0	0
	 	 	4	1.45705e-08	3.35886e+11	7.34614e+06	0.000620813	0	0
	 	 	5	3.67204e-09	3.35886e+11	7.34614e+06	0.000620813	0	-1.7419e-15
	 16	1.91751e-08	7.34614e+06	0.723365	0.690466	0.95452	0.000620813	3.59574e-16	-1.7419e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.35886e+11	7.34614e+06	0.000620813	0	1.30643e-15
	 	 	2	9.42993e-08	3.35886e+11	7.34614e+06	0.000620813	0	1.88706e-15
	 	 	3	2.25097e-08	3.35886e+11	7.34614e+06	0.000620813	0	-1.01611e-15
	 	 	4	5.56856e-09	3.35886e+11	7.34614e+06	0.000620813	0	7.25793e-16
	 17	7.22393e-09	7.34614e+06	0.723365	0.690466	0.95452	0.000620813	1.79787e-16	7.25793e-16
Back to main
run time (s) 2903.96
