HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L3.1_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../Earth_correct_params_S3.20c/Earth_correct_params_S3.20c_AM3.0/Output/Earth_correct_params_S3.20c_L3_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	17	7.04449e-09	2.59934e+11	9.08365e+06	0.000749864	0	0
	 2	0.00678705	9.08365e+06	0.473412	0.880841	1.86062	0.000749864	3.59574e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.58984e+11	9.10664e+06	0.000750792	0	-6.74285e-16
	 	 	2	0.0011223	2.58693e+11	9.11535e+06	0.000747792	0	-5.05714e-16
	 	 	3	0.00323011	2.59532e+11	9.11766e+06	0.000746097	0	-1.51714e-15
	 	 	4	0.00426398	2.60643e+11	9.11359e+06	0.00074694	0	-1.18e-15
	 	 	5	0.00124293	2.60967e+11	9.11321e+06	0.000747067	0	-8.42856e-16
	 	 	6	0.000363104	2.61062e+11	9.11323e+06	0.000747078	0	1.85428e-15
	 	 	7	9.68432e-05	2.61088e+11	9.11324e+06	0.000747078	0	5.05714e-16
	 	 	8	2.26376e-05	2.61093e+11	9.11325e+06	0.000747078	0	0
	 	 	9	4.59285e-06	2.61095e+11	9.11325e+06	0.000747077	0	1.51714e-15
	 	 	10	8.06053e-07	2.61095e+11	9.11325e+06	0.000747077	0	1.51714e-15
	 	 	11	1.20709e-07	2.61095e+11	9.11325e+06	0.000747077	0	1.68571e-16
	 	 	12	1.47048e-08	2.61095e+11	9.11325e+06	0.000747077	0	-1.01143e-15
	 	 	13	1.21348e-09	2.61095e+11	9.11325e+06	0.000747077	0	-1.68571e-15
	 3	0.00155834	9.11325e+06	0.470688	0.8823	1.87449	0.000747077	-1.79787e-16	-1.68571e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.60878e+11	9.11678e+06	0.000748133	0	-2.02285e-15
	 	 	2	0.00137689	2.60519e+11	9.12343e+06	0.000745845	0	1.01143e-15
	 	 	3	0.00230501	2.61121e+11	9.12061e+06	0.00074638	0	2.69714e-15
	 	 	4	0.0006618	2.61294e+11	9.12031e+06	0.000746469	0	1.51714e-15
	 	 	5	0.000199233	2.61346e+11	9.12031e+06	0.000746478	0	-8.42856e-16
	 	 	6	5.54984e-05	2.6136e+11	9.12032e+06	0.000746478	0	-5.05714e-16
	 	 	7	1.35299e-05	2.61364e+11	9.12032e+06	0.000746478	0	6.74285e-16
	 	 	8	2.84889e-06	2.61365e+11	9.12032e+06	0.000746478	0	-1.68571e-16
	 	 	9	5.17221e-07	2.61365e+11	9.12032e+06	0.000746478	0	3.37142e-16
	 	 	10	8.01736e-08	2.61365e+11	9.12032e+06	0.000746478	0	2.02285e-15
	 	 	11	1.02039e-08	2.61365e+11	9.12032e+06	0.000746478	0	1.01143e-15
	 	 	12	9.22759e-10	2.61365e+11	9.12032e+06	0.000746478	0	2.19143e-15
	 4	0.000343876	9.12032e+06	0.470146	0.882589	1.87726	0.000746478	1.79787e-16	2.19143e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61317e+11	9.12263e+06	0.00074628	0	-1.68571e-16
	 	 	2	0.000319855	2.614e+11	9.12237e+06	0.000746332	0	-8.42856e-16
	 	 	3	9.18764e-05	2.61424e+11	9.12235e+06	0.000746341	0	3.20285e-15
	 	 	4	2.58282e-05	2.61431e+11	9.12235e+06	0.000746341	0	-8.42856e-16
	 	 	5	6.64714e-06	2.61433e+11	9.12235e+06	0.000746341	0	8.42856e-16
	 	 	6	1.52082e-06	2.61433e+11	9.12235e+06	0.000746341	0	4.38285e-15
	 	 	7	3.05483e-07	2.61433e+11	9.12235e+06	0.000746341	0	5.05714e-16
	 	 	8	5.34245e-08	2.61433e+11	9.12235e+06	0.000746341	0	-1.68571e-16
	 	 	9	7.9952e-09	2.61433e+11	9.12235e+06	0.000746341	0	2.69714e-15
	 5	0.000103857	9.12235e+06	0.470023	0.882654	1.87789	0.000746341	7.19148e-16	2.69714e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61422e+11	9.11991e+06	0.000747595	0	1.18e-15
	 	 	2	0.00177202	2.6096e+11	9.12519e+06	0.000745883	0	1.51714e-15
	 	 	3	0.0013494	2.61313e+11	9.12333e+06	0.000746227	0	1.34857e-15
	 	 	4	0.000388511	2.61414e+11	9.12312e+06	0.000746286	0	1.18e-15
	 	 	5	0.000119552	2.61445e+11	9.12312e+06	0.000746292	0	-6.74285e-16
	 	 	6	3.41371e-05	2.61454e+11	9.12312e+06	0.000746292	0	2.19143e-15
	 	 	7	8.48575e-06	2.61457e+11	9.12312e+06	0.000746292	0	-2.52857e-15
	 	 	8	1.81402e-06	2.61457e+11	9.12312e+06	0.000746292	0	1.68571e-15
	 	 	9	3.33525e-07	2.61457e+11	9.12312e+06	0.000746292	0	6.74285e-16
	 	 	10	5.23307e-08	2.61457e+11	9.12312e+06	0.000746292	0	-1.68571e-15
	 	 	11	6.76028e-09	2.61457e+11	9.12312e+06	0.000746292	0	2.52857e-15
	 6	5.65793e-06	9.12312e+06	0.469986	0.882674	1.87809	0.000746292	3.59574e-16	2.52857e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61457e+11	9.12339e+06	0.000746283	0	1.18e-15
	 	 	2	1.58895e-05	2.61461e+11	9.12338e+06	0.000746285	0	-1.01143e-15
	 	 	3	5.43338e-06	2.61463e+11	9.12338e+06	0.000746285	0	1.18e-15
	 	 	4	1.54159e-06	2.61463e+11	9.12338e+06	0.000746285	0	1.51714e-15
	 	 	5	3.69344e-07	2.61463e+11	9.12338e+06	0.000746285	0	8.42856e-16
	 	 	6	7.78341e-08	2.61463e+11	9.12338e+06	0.000746285	0	1.85428e-15
	 	 	7	1.45867e-08	2.61463e+11	9.12338e+06	0.000746285	0	-1.01143e-15
	 	 	8	2.41187e-09	2.61463e+11	9.12338e+06	0.000746285	0	-2.19143e-15
	 7	8.27024e-06	9.12338e+06	0.469973	0.882681	1.87815	0.000746285	0	-2.19143e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61464e+11	9.12352e+06	0.000746278	0	-1.68571e-16
	 	 	2	8.00218e-06	2.61466e+11	9.12352e+06	0.000746279	0	2.02285e-15
	 	 	3	2.98515e-06	2.61466e+11	9.12352e+06	0.00074628	0	3.70857e-15
	 	 	4	8.97067e-07	2.61467e+11	9.12352e+06	0.00074628	0	1.85428e-15
	 	 	5	2.24484e-07	2.61467e+11	9.12352e+06	0.00074628	0	-1.68571e-16
	 	 	6	4.91084e-08	2.61467e+11	9.12352e+06	0.00074628	0	1.18e-15
	 	 	7	9.51422e-09	2.61467e+11	9.12352e+06	0.00074628	0	-2.02285e-15
	 8	5.70135e-06	9.12352e+06	0.469967	0.882684	1.87818	0.00074628	-3.59574e-16	-2.02285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61467e+11	9.12358e+06	0.000746276	0	8.42856e-16
	 	 	2	2.97595e-06	2.61468e+11	9.12358e+06	0.000746277	0	-1.18e-15
	 	 	3	1.23024e-06	2.61468e+11	9.12358e+06	0.000746277	0	-5.22571e-15
	 	 	4	3.8086e-07	2.61468e+11	9.12358e+06	0.000746277	0	-1.34857e-15
	 	 	5	9.56154e-08	2.61468e+11	9.12358e+06	0.000746277	0	1.18e-15
	 	 	6	2.086e-08	2.61468e+11	9.12358e+06	0.000746277	0	1.68571e-15
	 	 	7	4.03294e-09	2.61468e+11	9.12358e+06	0.000746277	0	5.05714e-16
	 9	2.66953e-06	9.12358e+06	0.469964	0.882686	1.8782	0.000746277	-3.59574e-16	5.05714e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61468e+11	9.12361e+06	0.000746275	0	-6.74285e-16
	 	 	2	1.0253e-06	2.61469e+11	9.12361e+06	0.000746276	0	-2.69714e-15
	 	 	3	4.89484e-07	2.61469e+11	9.12361e+06	0.000746276	0	-5.05714e-16
	 	 	4	1.56355e-07	2.61469e+11	9.12361e+06	0.000746276	0	-1.68571e-16
	 	 	5	3.91735e-08	2.61469e+11	9.12361e+06	0.000746276	0	3.37142e-16
	 	 	6	8.4711e-09	2.61469e+11	9.12361e+06	0.000746276	0	-3.37142e-15
	 10	1.21756e-06	9.12361e+06	0.469963	0.882686	1.8782	0.000746276	-1.79787e-16	-3.37142e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61469e+11	9.12362e+06	0.000746275	0	8.42856e-16
	 	 	2	3.40117e-07	2.61469e+11	9.12362e+06	0.000746275	0	1.85428e-15
	 	 	3	1.96934e-07	2.61469e+11	9.12362e+06	0.000746275	0	0
	 	 	4	6.5005e-08	2.61469e+11	9.12362e+06	0.000746275	0	3.37142e-16
	 	 	5	1.62184e-08	2.61469e+11	9.12362e+06	0.000746275	0	-2.36e-15
	 	 	6	3.46683e-09	2.61469e+11	9.12362e+06	0.000746275	0	8.42856e-16
	 11	5.61031e-07	9.12362e+06	0.469962	0.882687	1.87821	0.000746275	0	8.42856e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61469e+11	9.12363e+06	0.000746275	0	4.38285e-15
	 	 	2	1.10739e-07	2.61469e+11	9.12363e+06	0.000746275	0	-1.51714e-15
	 	 	3	8.18363e-08	2.61469e+11	9.12363e+06	0.000746275	0	-1.18e-15
	 	 	4	2.7888e-08	2.61469e+11	9.12363e+06	0.000746275	0	2.02285e-15
	 	 	5	6.92613e-09	2.61469e+11	9.12363e+06	0.000746275	0	5.05714e-16
	 12	2.63176e-07	9.12363e+06	0.469962	0.882687	1.87821	0.000746275	5.39361e-16	5.05714e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.61469e+11	9.12363e+06	0.000746275	0	5.05714e-16
	 	 	2	3.61937e-08	2.61469e+11	9.12363e+06	0.000746275	0	2.02285e-15
	 	 	3	3.54325e-08	2.61469e+11	9.12363e+06	0.000746275	0	-2.52857e-15
	 	 	4	1.24066e-08	2.61469e+11	9.12363e+06	0.000746275	0	1.68571e-15
	 	 	5	3.06798e-09	2.61469e+11	9.12363e+06	0.000746275	0	2.52857e-15
	 13	1.25556e-07	9.12363e+06	0.469962	0.882687	1.87821	0.000746275	0	2.52857e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.6147e+11	9.12364e+06	0.000746275	0	0
	 	 	2	1.1596e-08	2.6147e+11	9.12364e+06	0.000746275	0	2.69714e-15
	 	 	3	1.58356e-08	2.6147e+11	9.12364e+06	0.000746275	0	-2.86571e-15
	 	 	4	5.67338e-09	2.6147e+11	9.12364e+06	0.000746275	0	-1.68571e-16
	 14	6.05929e-08	9.12364e+06	0.469962	0.882687	1.87821	0.000746275	1.79787e-16	-1.68571e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.6147e+11	9.12364e+06	0.000746275	0	-1.68571e-16
	 	 	2	4.21683e-09	2.6147e+11	9.12364e+06	0.000746275	0	-6.74285e-16
	 15	2.99315e-08	9.12364e+06	0.469962	0.882687	1.87821	0.000746275	5.39361e-16	-6.74285e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.6147e+11	9.12364e+06	0.000746275	0	1.01143e-15
	 	 	2	3.95259e-09	2.6147e+11	9.12364e+06	0.000746275	0	-5.05714e-16
	 16	1.42147e-08	9.12364e+06	0.469962	0.882687	1.87821	0.000746275	-1.79787e-16	-5.05714e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.6147e+11	9.12364e+06	0.000746275	0	0
	 	 	2	2.07402e-09	2.6147e+11	9.12364e+06	0.000746275	0	-1.68571e-15
	 17	7.1147e-09	9.12364e+06	0.469962	0.882687	1.87821	0.000746275	3.59574e-16	-1.68571e-15
Back to main
run time (s) 6346.34
