HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1.1_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	24	1.30351e-07	3.58119e+11	6.5192e+06	0.000475066	0	-3.56298e-16
	 	 	25	7.28387e-08	3.58119e+11	6.5192e+06	0.000475066	0	4.75064e-16
	 	 	26	4.07018e-08	3.58119e+11	6.5192e+06	0.000475066	0	-7.12596e-16
	 	 	27	2.27438e-08	3.58119e+11	6.5192e+06	0.000475066	0	-2.37532e-16
	 	 	28	1.27089e-08	3.58119e+11	6.5192e+06	0.000475066	0	2.37532e-15
	 	 	29	7.10164e-09	3.58119e+11	6.5192e+06	0.000475066	0	1.06889e-15
	 1	0.0324017	6.5192e+06	1	0.000284972	0.000284972	0.000475066	3.27379e-09	1.06889e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.49167e+11	6.69644e+06	0.000453636	0	5.9383e-16
	 	 	2	0.0315974	3.6056e+11	6.68317e+06	0.000455175	0	-5.9383e-16
	 	 	3	0.0114966	3.64754e+11	6.68142e+06	0.000455167	0	3.56298e-16
	 	 	4	0.00400749	3.66221e+11	6.68174e+06	0.000454798	0	-1.78149e-15
	 	 	5	0.00176732	3.6687e+11	6.68348e+06	0.000454125	0	3.56298e-16
	 	 	6	0.00114485	3.6729e+11	6.68298e+06	0.000454208	0	-1.54396e-15
	 	 	7	0.000371147	3.67427e+11	6.68288e+06	0.000454228	0	-1.18766e-16
	 	 	8	0.000105213	3.67465e+11	6.68286e+06	0.000454233	0	3.08792e-15
	 	 	9	2.72193e-05	3.67475e+11	6.68285e+06	0.000454234	0	3.56298e-16
	 	 	10	6.64847e-06	3.67478e+11	6.68285e+06	0.000454234	0	-3.56298e-16
	 	 	11	1.56337e-06	3.67478e+11	6.68285e+06	0.000454234	0	-1.18766e-16
	 	 	12	3.58271e-07	3.67478e+11	6.68285e+06	0.000454234	0	4.75064e-16
	 	 	13	8.07e-08	3.67478e+11	6.68285e+06	0.000454234	0	-4.75064e-16
	 	 	14	1.79734e-08	3.67478e+11	6.68285e+06	0.000454234	0	2.85039e-15
	 	 	15	3.97396e-09	3.67478e+11	6.68285e+06	0.000454234	0	0
	 2	0.00753665	6.68285e+06	0.921974	0.387252	0.420025	0.000454234	3.59574e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.62203e+11	6.75526e+06	0.00044592	0	-2.37532e-16
	 	 	2	0.0164739	3.6827e+11	6.75059e+06	0.000446149	0	1.18766e-16
	 	 	3	0.00570665	3.70383e+11	6.75e+06	0.000446046	0	9.50128e-16
	 	 	4	0.00201011	3.71129e+11	6.75178e+06	0.000445387	0	-1.78149e-15
	 	 	5	0.00116321	3.71561e+11	6.75129e+06	0.000445467	0	2.37532e-16
	 	 	6	0.000368467	3.71698e+11	6.75118e+06	0.000445486	0	-5.9383e-16
	 	 	7	0.000103978	3.71737e+11	6.75116e+06	0.000445491	0	3.56298e-16
	 	 	8	2.69829e-05	3.71747e+11	6.75116e+06	0.000445492	0	-1.18766e-15
	 	 	9	6.63293e-06	3.7175e+11	6.75116e+06	0.000445492	0	-2.73162e-15
	 	 	10	1.57146e-06	3.7175e+11	6.75116e+06	0.000445492	0	-2.37532e-16
	 	 	11	3.6286e-07	3.7175e+11	6.75116e+06	0.000445492	0	-1.54396e-15
	 	 	12	8.23248e-08	3.7175e+11	6.75116e+06	0.000445492	0	-2.01902e-15
	 	 	13	1.84595e-08	3.7175e+11	6.75116e+06	0.000445492	0	2.25656e-15
	 	 	14	4.10732e-09	3.7175e+11	6.75116e+06	0.000445492	0	3.56298e-16
	 3	0.00352084	6.75116e+06	0.893126	0.449807	0.503633	0.000445492	-1.79787e-16	3.56298e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.69009e+11	6.78472e+06	0.000441006	0	-4.75064e-16
	 	 	2	0.00908577	3.72393e+11	6.78094e+06	0.000441579	0	-1.90026e-15
	 	 	3	0.00261562	3.73369e+11	6.78014e+06	0.000441719	0	1.30643e-15
	 	 	4	0.000718178	3.73637e+11	6.77997e+06	0.000441753	0	1.90026e-15
	 	 	5	0.000190134	3.73709e+11	6.77991e+06	0.000441763	0	8.31362e-16
	 	 	6	5.12704e-05	3.73728e+11	6.77989e+06	0.000441767	0	-3.56298e-16
	 	 	7	1.44309e-05	3.73733e+11	6.77989e+06	0.000441768	0	5.9383e-16
	 	 	8	4.2165e-06	3.73735e+11	6.77989e+06	0.000441768	0	-1.42519e-15
	 	 	9	1.2599e-06	3.73735e+11	6.77989e+06	0.000441768	0	3.56298e-16
	 	 	10	3.80727e-07	3.73735e+11	6.77989e+06	0.000441768	0	-2.37532e-16
	 	 	11	1.1569e-07	3.73735e+11	6.77989e+06	0.000441768	0	2.01902e-15
	 	 	12	3.5256e-08	3.73735e+11	6.77989e+06	0.000441768	0	1.30643e-15
	 	 	13	1.07612e-08	3.73735e+11	6.77989e+06	0.000441768	0	-1.54396e-15
	 	 	14	3.28764e-09	3.73735e+11	6.77989e+06	0.000441768	0	3.56298e-16
	 4	0.00167704	6.77989e+06	0.881457	0.472264	0.535777	0.000441768	3.59574e-16	3.56298e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.72398e+11	6.79446e+06	0.000439786	0	-1.78149e-15
	 	 	2	0.00433078	3.74018e+11	6.79262e+06	0.000440065	0	-1.42519e-15
	 	 	3	0.0012271	3.74477e+11	6.79202e+06	0.000440165	0	7.12596e-16
	 	 	4	0.000373762	3.74617e+11	6.79183e+06	0.000440198	0	-1.78149e-15
	 	 	5	0.000120983	3.74663e+11	6.79177e+06	0.000440209	0	-7.12596e-16
	 	 	6	3.96337e-05	3.74678e+11	6.79175e+06	0.000440212	0	1.06889e-15
	 	 	7	1.27998e-05	3.74682e+11	6.79174e+06	0.000440213	0	-4.75064e-16
	 	 	8	4.0601e-06	3.74684e+11	6.79174e+06	0.000440213	0	1.18766e-15
	 	 	9	1.27045e-06	3.74684e+11	6.79174e+06	0.000440213	0	-1.06889e-15
	 	 	10	3.94097e-07	3.74684e+11	6.79174e+06	0.000440213	0	-2.73162e-15
	 	 	11	1.2162e-07	3.74685e+11	6.79174e+06	0.000440213	0	2.13779e-15
	 	 	12	3.74203e-08	3.74685e+11	6.79174e+06	0.000440213	0	1.54396e-15
	 	 	13	1.14939e-08	3.74685e+11	6.79174e+06	0.000440213	0	1.42519e-15
	 	 	14	3.52696e-09	3.74685e+11	6.79174e+06	0.000440213	0	-4.75064e-16
	 5	0.000640423	6.79174e+06	0.876537	0.481335	0.549133	0.000440213	-1.79787e-16	-4.75064e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.74053e+11	6.79841e+06	0.000439288	0	-2.37532e-16
	 	 	2	0.00197137	3.74792e+11	6.79737e+06	0.000439444	0	1.18766e-16
	 	 	3	0.000577595	3.75009e+11	6.79703e+06	0.000439501	0	-8.31362e-16
	 	 	4	0.000188961	3.7508e+11	6.79692e+06	0.000439519	0	1.66272e-15
	 	 	5	6.46746e-05	3.75104e+11	6.79689e+06	0.000439525	0	-4.75064e-16
	 	 	6	2.17841e-05	3.75112e+11	6.79688e+06	0.000439527	0	-4.75064e-16
	 	 	7	7.12035e-06	3.75115e+11	6.79687e+06	0.000439528	0	-1.90026e-15
	 	 	8	2.27105e-06	3.75116e+11	6.79687e+06	0.000439528	0	5.9383e-16
	 	 	9	7.12771e-07	3.75116e+11	6.79687e+06	0.000439528	0	-1.90026e-15
	 	 	10	2.21539e-07	3.75116e+11	6.79687e+06	0.000439528	0	-2.37532e-15
	 	 	11	6.84694e-08	3.75116e+11	6.79687e+06	0.000439528	0	-2.13779e-15
	 	 	12	2.10929e-08	3.75116e+11	6.79687e+06	0.000439528	0	-2.37532e-16
	 	 	13	6.48589e-09	3.75116e+11	6.79687e+06	0.000439528	0	-2.37532e-16
	 6	0.000279209	6.79687e+06	0.874407	0.485193	0.554882	0.000439528	3.59574e-16	-2.37532e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.74824e+11	6.79981e+06	0.000439115	0	-2.25656e-15
	 	 	2	0.000906213	3.75164e+11	6.79934e+06	0.000439186	0	-1.18766e-16
	 	 	3	0.000262041	3.75262e+11	6.7992e+06	0.000439209	0	-2.37532e-16
	 	 	4	8.22321e-05	3.75293e+11	6.79918e+06	0.000439214	0	-8.31362e-16
	 	 	5	2.4109e-05	3.75302e+11	6.79917e+06	0.000439215	0	-1.18766e-15
	 	 	6	6.42077e-06	3.75305e+11	6.79917e+06	0.000439215	0	1.54396e-15
	 	 	7	1.58486e-06	3.75305e+11	6.79917e+06	0.000439215	0	-1.18766e-16
	 	 	8	3.7216e-07	3.75305e+11	6.79917e+06	0.000439215	0	1.18766e-16
	 	 	9	8.47834e-08	3.75305e+11	6.79917e+06	0.000439215	0	-2.37532e-16
	 	 	10	1.89667e-08	3.75305e+11	6.79917e+06	0.000439215	0	-2.37532e-16
	 	 	11	4.19604e-09	3.75305e+11	6.79917e+06	0.000439215	0	4.75064e-16
	 7	0.000134313	6.79917e+06	0.873474	0.486872	0.557397	0.000439215	0	4.75064e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75172e+11	6.80043e+06	0.000439037	0	-1.90026e-15
	 	 	2	0.000418347	3.75329e+11	6.80025e+06	0.000439065	0	-2.01902e-15
	 	 	3	0.000115799	3.75373e+11	6.80021e+06	0.000439071	0	9.50128e-16
	 	 	4	3.16915e-05	3.75385e+11	6.8002e+06	0.000439073	0	-2.37532e-16
	 	 	5	8.35077e-06	3.75388e+11	6.8002e+06	0.000439073	0	-8.31362e-16
	 	 	6	2.08914e-06	3.75389e+11	6.8002e+06	0.000439073	0	-4.75064e-16
	 	 	7	4.99413e-07	3.75389e+11	6.8002e+06	0.000439073	0	-2.37532e-16
	 	 	8	1.15491e-07	3.75389e+11	6.8002e+06	0.000439073	0	-9.50128e-16
	 	 	9	2.61163e-08	3.75389e+11	6.8002e+06	0.000439073	0	1.42519e-15
	 	 	10	5.81988e-09	3.75389e+11	6.8002e+06	0.000439073	0	1.90026e-15
	 8	6.29526e-05	6.8002e+06	0.873062	0.48761	0.558505	0.000439073	1.79787e-16	1.90026e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75329e+11	6.80074e+06	0.000438996	0	-5.9383e-16
	 	 	2	0.000190973	3.75401e+11	6.80067e+06	0.000439007	0	-1.18766e-16
	 	 	3	5.09027e-05	3.7542e+11	6.80066e+06	0.000439009	0	-7.12596e-16
	 	 	4	1.33951e-05	3.75425e+11	6.80066e+06	0.00043901	0	8.31362e-16
	 	 	5	3.44531e-06	3.75426e+11	6.80065e+06	0.00043901	0	1.18766e-16
	 	 	6	8.52215e-07	3.75426e+11	6.80065e+06	0.00043901	0	9.50128e-16
	 	 	7	2.0283e-07	3.75426e+11	6.80065e+06	0.00043901	0	1.18766e-15
	 	 	8	4.68347e-08	3.75426e+11	6.80065e+06	0.00043901	0	-2.25656e-15
	 	 	9	1.05857e-08	3.75426e+11	6.80065e+06	0.00043901	0	-8.31362e-16
	 	 	10	2.35856e-09	3.75426e+11	6.80065e+06	0.00043901	0	1.54396e-15
	 9	2.78349e-05	6.80065e+06	0.87288	0.487936	0.558996	0.00043901	-1.79787e-16	1.54396e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75399e+11	6.8009e+06	0.000438976	0	-9.50128e-16
	 	 	2	8.58167e-05	3.75432e+11	6.80086e+06	0.00043898	0	1.66272e-15
	 	 	3	2.2805e-05	3.7544e+11	6.80086e+06	0.000438982	0	1.54396e-15
	 	 	4	5.99168e-06	3.75442e+11	6.80086e+06	0.000438982	0	1.66272e-15
	 	 	5	1.54048e-06	3.75443e+11	6.80086e+06	0.000438982	0	1.66272e-15
	 	 	6	3.81047e-07	3.75443e+11	6.80086e+06	0.000438982	0	-2.37532e-16
	 	 	7	9.06971e-08	3.75443e+11	6.80086e+06	0.000438982	0	8.31362e-16
	 	 	8	2.09438e-08	3.75443e+11	6.80086e+06	0.000438982	0	-7.12596e-16
	 	 	9	4.73398e-09	3.75443e+11	6.80086e+06	0.000438982	0	-2.37532e-15
	 10	1.23441e-05	6.80086e+06	0.872799	0.48808	0.559213	0.000438982	0	-2.37532e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75431e+11	6.80096e+06	0.000438967	0	1.06889e-15
	 	 	2	3.84766e-05	3.75445e+11	6.80095e+06	0.000438969	0	-1.18766e-16
	 	 	3	1.02046e-05	3.75449e+11	6.80095e+06	0.000438969	0	8.31362e-16
	 	 	4	2.67832e-06	3.7545e+11	6.80095e+06	0.000438969	0	2.37532e-16
	 	 	5	6.88422e-07	3.75451e+11	6.80095e+06	0.000438969	0	-1.90026e-15
	 	 	6	1.70285e-07	3.75451e+11	6.80095e+06	0.000438969	0	3.56298e-16
	 	 	7	4.0533e-08	3.75451e+11	6.80095e+06	0.000438969	0	2.13779e-15
	 	 	8	9.36026e-09	3.75451e+11	6.80095e+06	0.000438969	0	2.73162e-15
	 11	5.48612e-06	6.80095e+06	0.872763	0.488145	0.55931	0.000438969	3.59574e-16	2.73162e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75445e+11	6.80099e+06	0.000438962	0	-1.18766e-16
	 	 	2	1.72267e-05	3.75452e+11	6.80099e+06	0.000438963	0	-5.9383e-16
	 	 	3	4.56289e-06	3.75453e+11	6.80099e+06	0.000438964	0	2.01902e-15
	 	 	4	1.19676e-06	3.75454e+11	6.80098e+06	0.000438964	0	-5.9383e-16
	 	 	5	3.07556e-07	3.75454e+11	6.80098e+06	0.000438964	0	1.18766e-16
	 	 	6	7.6075e-08	3.75454e+11	6.80098e+06	0.000438964	0	1.18766e-15
	 	 	7	1.81087e-08	3.75454e+11	6.80098e+06	0.000438964	0	0
	 	 	8	4.18191e-09	3.75454e+11	6.80098e+06	0.000438964	0	-1.18766e-16
	 12	2.44191e-06	6.80098e+06	0.872747	0.488173	0.559353	0.000438964	-3.59574e-16	-1.18766e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75452e+11	6.80101e+06	0.000438961	0	2.37532e-16
	 	 	2	7.70555e-06	3.75454e+11	6.801e+06	0.000438961	0	2.37532e-16
	 	 	3	2.03927e-06	3.75455e+11	6.801e+06	0.000438961	0	1.42519e-15
	 	 	4	5.34624e-07	3.75455e+11	6.801e+06	0.000438961	0	-9.50128e-16
	 	 	5	1.37377e-07	3.75455e+11	6.801e+06	0.000438961	0	1.90026e-15
	 	 	6	3.39805e-08	3.75455e+11	6.801e+06	0.000438961	0	1.18766e-16
	 	 	7	8.08874e-09	3.75455e+11	6.801e+06	0.000438961	0	-3.56298e-16
	 13	1.08816e-06	6.801e+06	0.872739	0.488186	0.559372	0.000438961	0	-3.56298e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75454e+11	6.80101e+06	0.00043896	0	-2.01902e-15
	 	 	2	3.44503e-06	3.75456e+11	6.80101e+06	0.00043896	0	-1.30643e-15
	 	 	3	9.11202e-07	3.75456e+11	6.80101e+06	0.00043896	0	-8.31362e-16
	 	 	4	2.38812e-07	3.75456e+11	6.80101e+06	0.00043896	0	1.06889e-15
	 	 	5	6.13597e-08	3.75456e+11	6.80101e+06	0.00043896	0	-2.01902e-15
	 	 	6	1.51773e-08	3.75456e+11	6.80101e+06	0.00043896	0	-4.75064e-16
	 	 	7	3.61285e-09	3.75456e+11	6.80101e+06	0.00043896	0	-2.73162e-15
	 14	4.85149e-07	6.80101e+06	0.872736	0.488192	0.559381	0.00043896	1.79787e-16	-2.73162e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75456e+11	6.80101e+06	0.00043896	0	-1.42519e-15
	 	 	2	1.53949e-06	3.75456e+11	6.80101e+06	0.00043896	0	-4.75064e-16
	 	 	3	4.07044e-07	3.75456e+11	6.80101e+06	0.00043896	0	1.30643e-15
	 	 	4	1.06659e-07	3.75456e+11	6.80101e+06	0.00043896	0	-5.9383e-16
	 	 	5	2.74034e-08	3.75456e+11	6.80101e+06	0.00043896	0	-1.42519e-15
	 	 	6	6.77824e-09	3.75456e+11	6.80101e+06	0.00043896	0	-8.31362e-16
	 15	2.16504e-07	6.80101e+06	0.872735	0.488194	0.559385	0.00043896	3.59574e-16	-8.31362e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75456e+11	6.80102e+06	0.000438959	0	2.25656e-15
	 	 	2	6.88089e-07	3.75456e+11	6.80102e+06	0.000438959	0	5.9383e-16
	 	 	3	1.81878e-07	3.75457e+11	6.80102e+06	0.000438959	0	-1.06889e-15
	 	 	4	4.76496e-08	3.75457e+11	6.80102e+06	0.000438959	0	-1.30643e-15
	 	 	5	1.22414e-08	3.75457e+11	6.80102e+06	0.000438959	0	-1.30643e-15
	 	 	6	3.02782e-09	3.75457e+11	6.80102e+06	0.000438959	0	2.61285e-15
	 16	9.65574e-08	6.80102e+06	0.872734	0.488196	0.559386	0.000438959	7.19148e-16	2.61285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75456e+11	6.80102e+06	0.000438959	0	1.90026e-15
	 	 	2	3.07355e-07	3.75457e+11	6.80102e+06	0.000438959	0	0
	 	 	3	8.12273e-08	3.75457e+11	6.80102e+06	0.000438959	0	-2.85039e-15
	 	 	4	2.12787e-08	3.75457e+11	6.80102e+06	0.000438959	0	1.18766e-15
	 	 	5	5.46647e-09	3.75457e+11	6.80102e+06	0.000438959	0	1.54396e-15
	 17	4.31567e-08	6.80102e+06	0.872734	0.488196	0.559387	0.000438959	3.59574e-16	1.54396e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75457e+11	6.80102e+06	0.000438959	0	-1.42519e-15
	 	 	2	1.37539e-07	3.75457e+11	6.80102e+06	0.000438959	0	-4.75064e-16
	 	 	3	3.63377e-08	3.75457e+11	6.80102e+06	0.000438959	0	1.78149e-15
	 	 	4	9.51671e-09	3.75457e+11	6.80102e+06	0.000438959	0	1.78149e-15
	 18	1.93321e-08	6.80102e+06	0.872734	0.488196	0.559387	0.000438959	1.79787e-16	1.78149e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.75457e+11	6.80102e+06	0.000438959	0	-7.12596e-16
	 	 	2	6.1892e-08	3.75457e+11	6.80102e+06	0.000438959	0	9.50128e-16
	 	 	3	1.63406e-08	3.75457e+11	6.80102e+06	0.000438959	0	0
	 	 	4	4.27627e-09	3.75457e+11	6.80102e+06	0.000438959	0	1.06889e-15
	 19	8.51181e-09	6.80102e+06	0.872734	0.488196	0.559388	0.000438959	5.39361e-16	1.06889e-15
Back to main
run time (s) 2287.88
