HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1.6_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	10	2.73515e-06	3.42377e+11	7.09298e+06	0.000590314	0	-8.16517e-16
	 	 	11	5.91953e-07	3.42378e+11	7.09298e+06	0.000590314	0	-4.8991e-15
	 	 	12	1.24487e-07	3.42378e+11	7.09298e+06	0.000590314	0	-9.7982e-16
	 	 	13	2.56159e-08	3.42378e+11	7.09298e+06	0.000590314	0	3.26607e-16
	 	 	14	5.18412e-09	3.42378e+11	7.09298e+06	0.000590314	0	2.28625e-15
	 3	0.00785808	7.09298e+06	0.792306	0.610125	0.770062	0.000590314	-1.79787e-16	2.28625e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.37551e+11	7.15054e+06	0.000580487	0	-2.12294e-15
	 	 	2	0.0170669	3.43412e+11	7.14196e+06	0.000582135	0	4.8991e-16
	 	 	3	0.00492832	3.45112e+11	7.14034e+06	0.000582506	0	-3.26607e-16
	 	 	4	0.00136261	3.45583e+11	7.14004e+06	0.000582584	0	9.7982e-16
	 	 	5	0.000355929	3.45706e+11	7.13998e+06	0.0005826	0	4.8991e-16
	 	 	6	8.72641e-05	3.45737e+11	7.13997e+06	0.000582603	0	1.46973e-15
	 	 	7	2.02459e-05	3.45744e+11	7.13997e+06	0.000582604	0	1.63303e-16
	 	 	8	4.49741e-06	3.45745e+11	7.13997e+06	0.000582604	0	8.16517e-16
	 	 	9	9.6645e-07	3.45745e+11	7.13997e+06	0.000582604	0	-8.16517e-16
	 	 	10	2.02487e-07	3.45746e+11	7.13997e+06	0.000582604	0	-8.16517e-16
	 	 	11	4.16025e-08	3.45746e+11	7.13997e+06	0.000582604	0	8.16517e-16
	 	 	12	8.41719e-09	3.45746e+11	7.13997e+06	0.000582604	0	3.26607e-16
	 4	0.00327165	7.13997e+06	0.776392	0.630251	0.811769	0.000582604	3.59574e-16	3.26607e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.43598e+11	7.16113e+06	0.000578866	0	1.95964e-15
	 	 	2	0.00733275	3.46136e+11	7.15788e+06	0.000579482	0	4.8991e-16
	 	 	3	0.00200813	3.46832e+11	7.15724e+06	0.000579626	0	2.12294e-15
	 	 	4	0.000539758	3.4702e+11	7.15711e+06	0.000579658	0	-4.8991e-16
	 	 	5	0.000140117	3.47068e+11	7.15709e+06	0.000579664	0	-1.46973e-15
	 	 	6	3.45421e-05	3.4708e+11	7.15709e+06	0.000579665	0	-3.26607e-16
	 	 	7	8.0834e-06	3.47083e+11	7.15709e+06	0.000579666	0	-4.8991e-16
	 	 	8	1.80993e-06	3.47084e+11	7.15709e+06	0.000579666	0	0
	 	 	9	3.91406e-07	3.47084e+11	7.15709e+06	0.000579666	0	-8.16517e-16
	 	 	10	8.24128e-08	3.47084e+11	7.15709e+06	0.000579666	0	8.16517e-16
	 	 	11	1.69998e-08	3.47084e+11	7.15709e+06	0.000579666	0	1.30643e-15
	 	 	12	3.45093e-09	3.47084e+11	7.15709e+06	0.000579666	0	-1.14312e-15
	 5	0.00123672	7.15709e+06	0.770572	0.637353	0.827116	0.000579666	0	-1.14312e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.46165e+11	7.16504e+06	0.000578201	0	-1.63303e-16
	 	 	2	0.00306043	3.47228e+11	7.16371e+06	0.000578453	0	-2.44955e-15
	 	 	3	0.000821862	3.47513e+11	7.16344e+06	0.000578512	0	-1.30643e-15
	 	 	4	0.000219159	3.47589e+11	7.16339e+06	0.000578525	0	-1.46973e-15
	 	 	5	5.69104e-05	3.47609e+11	7.16339e+06	0.000578528	0	-9.7982e-16
	 	 	6	1.406e-05	3.47614e+11	7.16338e+06	0.000578528	0	-3.59267e-15
	 	 	7	3.29627e-06	3.47615e+11	7.16338e+06	0.000578528	0	-2.61285e-15
	 	 	8	7.39038e-07	3.47615e+11	7.16338e+06	0.000578528	0	-1.14312e-15
	 	 	9	1.59983e-07	3.47616e+11	7.16338e+06	0.000578528	0	8.16517e-16
	 	 	10	3.3714e-08	3.47616e+11	7.16338e+06	0.000578528	0	-1.63303e-15
	 	 	11	6.95966e-09	3.47616e+11	7.16338e+06	0.000578528	0	9.7982e-16
	 6	0.000468505	7.16338e+06	0.768374	0.640001	0.832928	0.000578528	1.79787e-16	9.7982e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47231e+11	7.16639e+06	0.000577952	0	-1.79634e-15
	 	 	2	0.00126118	3.4767e+11	7.16585e+06	0.000578054	0	-3.10276e-15
	 	 	3	0.000333186	3.47786e+11	7.16575e+06	0.000578077	0	-1.14312e-15
	 	 	4	8.80616e-05	3.47816e+11	7.16573e+06	0.000578083	0	-1.14312e-15
	 	 	5	2.28213e-05	3.47824e+11	7.16573e+06	0.000578084	0	5.38901e-15
	 	 	6	5.63996e-06	3.47826e+11	7.16572e+06	0.000578084	0	-1.46973e-15
	 	 	7	1.3232e-06	3.47827e+11	7.16572e+06	0.000578084	0	4.8991e-16
	 	 	8	2.96859e-07	3.47827e+11	7.16572e+06	0.000578084	0	1.46973e-15
	 	 	9	6.42968e-08	3.47827e+11	7.16572e+06	0.000578084	0	8.16517e-16
	 	 	10	1.35556e-08	3.47827e+11	7.16572e+06	0.000578084	0	9.7982e-16
	 	 	11	2.7994e-09	3.47827e+11	7.16572e+06	0.000578084	0	2.77616e-15
	 7	0.000178488	7.16572e+06	0.76753	0.641013	0.835164	0.000578084	0	2.77616e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47668e+11	7.16687e+06	0.000577856	0	1.63303e-16
	 	 	2	0.000515128	3.47847e+11	7.16666e+06	0.000577897	0	-1.14312e-15
	 	 	3	0.000134453	3.47894e+11	7.16662e+06	0.000577907	0	1.63303e-15
	 	 	4	3.53011e-05	3.47906e+11	7.16661e+06	0.000577909	0	8.16517e-16
	 	 	5	9.13432e-06	3.4791e+11	7.16661e+06	0.000577909	0	-1.46973e-15
	 	 	6	2.2579e-06	3.4791e+11	7.16661e+06	0.000577909	0	-8.16517e-16
	 	 	7	5.29984e-07	3.47911e+11	7.16661e+06	0.000577909	0	1.14312e-15
	 	 	8	1.1895e-07	3.47911e+11	7.16661e+06	0.000577909	0	1.63303e-15
	 	 	9	2.57717e-08	3.47911e+11	7.16661e+06	0.000577909	0	1.14312e-15
	 	 	10	5.4348e-09	3.47911e+11	7.16661e+06	0.000577909	0	-1.79634e-15
	 8	6.85266e-05	7.16661e+06	0.767202	0.641406	0.836033	0.000577909	3.59574e-16	-1.79634e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47846e+11	7.16705e+06	0.000577819	0	8.16517e-16
	 	 	2	0.000209202	3.47919e+11	7.16696e+06	0.000577835	0	1.30643e-15
	 	 	3	5.41145e-05	3.47937e+11	7.16694e+06	0.000577839	0	1.79634e-15
	 	 	4	1.41372e-05	3.47942e+11	7.16694e+06	0.00057784	0	9.7982e-16
	 	 	5	3.65378e-06	3.47944e+11	7.16694e+06	0.00057784	0	1.63303e-15
	 	 	6	9.03298e-07	3.47944e+11	7.16694e+06	0.00057784	0	8.16517e-16
	 	 	7	2.12096e-07	3.47944e+11	7.16694e+06	0.00057784	0	9.7982e-16
	 	 	8	4.76164e-08	3.47944e+11	7.16694e+06	0.00057784	0	-9.7982e-16
	 	 	9	1.03187e-08	3.47944e+11	7.16694e+06	0.00057784	0	-3.26607e-16
	 	 	10	2.17636e-09	3.47944e+11	7.16694e+06	0.00057784	0	8.16517e-16
	 9	2.65139e-05	7.16694e+06	0.767073	0.64156	0.836374	0.00057784	0	8.16517e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47918e+11	7.16711e+06	0.000577804	0	-2.28625e-15
	 	 	2	8.46377e-05	3.47947e+11	7.16708e+06	0.000577811	0	4.40919e-15
	 	 	3	2.17464e-05	3.47955e+11	7.16707e+06	0.000577812	0	6.53213e-16
	 	 	4	5.65978e-06	3.47957e+11	7.16707e+06	0.000577813	0	1.46973e-15
	 	 	5	1.46147e-06	3.47957e+11	7.16707e+06	0.000577813	0	1.63303e-16
	 	 	6	3.61341e-07	3.47957e+11	7.16707e+06	0.000577813	0	2.28625e-15
	 	 	7	8.48637e-08	3.47957e+11	7.16707e+06	0.000577813	0	-9.7982e-16
	 	 	8	1.90559e-08	3.47957e+11	7.16707e+06	0.000577813	0	2.28625e-15
	 	 	9	4.13007e-09	3.47957e+11	7.16707e+06	0.000577813	0	-1.79634e-15
	 10	1.03298e-05	7.16707e+06	0.767023	0.64162	0.836507	0.000577813	0	-1.79634e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47947e+11	7.16714e+06	0.000577798	0	-1.63303e-16
	 	 	2	3.41534e-05	3.47959e+11	7.16712e+06	0.000577801	0	-1.14312e-15
	 	 	3	8.73089e-06	3.47962e+11	7.16712e+06	0.000577802	0	0
	 	 	4	2.26584e-06	3.47962e+11	7.16712e+06	0.000577802	0	1.14312e-15
	 	 	5	5.84685e-07	3.47963e+11	7.16712e+06	0.000577802	0	2.28625e-15
	 	 	6	1.4457e-07	3.47963e+11	7.16712e+06	0.000577802	0	-3.26607e-15
	 	 	7	3.39593e-08	3.47963e+11	7.16712e+06	0.000577802	0	-8.16517e-16
	 	 	8	7.62654e-09	3.47963e+11	7.16712e+06	0.000577802	0	-4.8991e-16
	 11	4.04807e-06	7.16712e+06	0.767003	0.641644	0.83656	0.000577802	-1.79787e-16	-4.8991e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47958e+11	7.16715e+06	0.000577796	0	6.53213e-16
	 	 	2	1.37568e-05	3.47963e+11	7.16714e+06	0.000577797	0	4.8991e-16
	 	 	3	3.50331e-06	3.47964e+11	7.16714e+06	0.000577797	0	4.8991e-16
	 	 	4	9.07204e-07	3.47965e+11	7.16714e+06	0.000577798	0	1.46973e-15
	 	 	5	2.33976e-07	3.47965e+11	7.16714e+06	0.000577798	0	1.14312e-15
	 	 	6	5.78559e-08	3.47965e+11	7.16714e+06	0.000577798	0	2.61285e-15
	 	 	7	1.35921e-08	3.47965e+11	7.16714e+06	0.000577798	0	-1.14312e-15
	 	 	8	3.05282e-09	3.47965e+11	7.16714e+06	0.000577798	0	-1.95964e-15
	 12	1.59392e-06	7.16714e+06	0.766995	0.641653	0.836581	0.000577798	0	-1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47963e+11	7.16715e+06	0.000577795	0	-6.53213e-16
	 	 	2	5.53385e-06	3.47965e+11	7.16715e+06	0.000577796	0	-8.16517e-16
	 	 	3	1.40516e-06	3.47966e+11	7.16715e+06	0.000577796	0	-1.30643e-15
	 	 	4	3.63275e-07	3.47966e+11	7.16715e+06	0.000577796	0	-6.53213e-16
	 	 	5	9.36545e-08	3.47966e+11	7.16715e+06	0.000577796	0	-9.7982e-16
	 	 	6	2.31591e-08	3.47966e+11	7.16715e+06	0.000577796	0	-6.53213e-16
	 	 	7	5.44131e-09	3.47966e+11	7.16715e+06	0.000577796	0	-8.16517e-16
	 13	6.30084e-07	7.16715e+06	0.766992	0.641657	0.83659	0.000577796	-1.79787e-16	-8.16517e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47965e+11	7.16715e+06	0.000577795	0	-2.77616e-15
	 	 	2	2.22412e-06	3.47966e+11	7.16715e+06	0.000577795	0	4.8991e-16
	 	 	3	5.63496e-07	3.47966e+11	7.16715e+06	0.000577795	0	9.7982e-16
	 	 	4	1.45494e-07	3.47966e+11	7.16715e+06	0.000577795	0	2.61285e-15
	 	 	5	3.74974e-08	3.47966e+11	7.16715e+06	0.000577795	0	2.61285e-15
	 	 	6	9.27263e-09	3.47966e+11	7.16715e+06	0.000577795	0	2.77616e-15
	 14	2.49847e-07	7.16715e+06	0.76699	0.641659	0.836593	0.000577795	-3.59574e-16	2.77616e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47966e+11	7.16715e+06	0.000577795	0	2.61285e-15
	 	 	2	8.93581e-07	3.47966e+11	7.16715e+06	0.000577795	0	-6.53213e-16
	 	 	3	2.26002e-07	3.47966e+11	7.16715e+06	0.000577795	0	-3.26607e-16
	 	 	4	5.82932e-08	3.47966e+11	7.16715e+06	0.000577795	0	1.30643e-15
	 	 	5	1.50193e-08	3.47966e+11	7.16715e+06	0.000577795	0	9.7982e-16
	 	 	6	3.71401e-09	3.47966e+11	7.16715e+06	0.000577795	0	-1.63303e-16
	 15	9.92263e-08	7.16715e+06	0.76699	0.641659	0.836594	0.000577795	-5.39361e-16	-1.63303e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47966e+11	7.16715e+06	0.000577795	0	-1.46973e-15
	 	 	2	3.58661e-07	3.47966e+11	7.16715e+06	0.000577795	0	-3.26607e-16
	 	 	3	9.05949e-08	3.47966e+11	7.16715e+06	0.000577795	0	0
	 	 	4	2.33502e-08	3.47966e+11	7.16715e+06	0.000577795	0	1.30643e-15
	 	 	5	6.01513e-09	3.47966e+11	7.16715e+06	0.000577795	0	-2.28625e-15
	 16	3.95675e-08	7.16715e+06	0.76699	0.64166	0.836595	0.000577795	1.79787e-16	-2.28625e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47966e+11	7.16715e+06	0.000577795	0	0
	 	 	2	1.44171e-07	3.47966e+11	7.16715e+06	0.000577795	0	4.8991e-16
	 	 	3	3.63733e-08	3.47966e+11	7.16715e+06	0.000577795	0	1.46973e-15
	 	 	4	9.36721e-09	3.47966e+11	7.16715e+06	0.000577795	0	-6.53213e-16
	 17	1.58333e-08	7.16715e+06	0.76699	0.64166	0.836595	0.000577795	-1.79787e-16	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.47966e+11	7.16715e+06	0.000577795	0	-9.7982e-16
	 	 	2	5.82803e-08	3.47966e+11	7.16715e+06	0.000577795	0	-1.14312e-15
	 	 	3	1.46861e-08	3.47966e+11	7.16715e+06	0.000577795	0	8.16517e-16
	 	 	4	3.77711e-09	3.47966e+11	7.16715e+06	0.000577795	0	1.63303e-15
	 18	6.20516e-09	7.16715e+06	0.766989	0.64166	0.836595	0.000577795	0	1.63303e-15
Back to main
run time (s) 2917.78
