HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L0.1_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 3	2.75689e-05	6.4557e+06	0.999045	0.0437021	0.0437439	4.41668e-05	-1.79787e-16	9.7982e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04489e+11	6.45603e+06	4.41623e-05	0	-9.7982e-16
	 	 	2	7.90182e-05	4.04521e+11	6.456e+06	4.41627e-05	0	-3.10276e-15
	 	 	3	2.28065e-05	4.04531e+11	6.45599e+06	4.41628e-05	0	8.16517e-16
	 	 	4	6.2544e-06	4.04533e+11	6.45599e+06	4.41629e-05	0	2.12294e-15
	 	 	5	1.64138e-06	4.04534e+11	6.45599e+06	4.41629e-05	0	3.59267e-15
	 	 	6	4.14462e-07	4.04534e+11	6.45599e+06	4.41629e-05	0	8.16517e-16
	 	 	7	1.01571e-07	4.04534e+11	6.45599e+06	4.41629e-05	0	-1.46973e-15
	 	 	8	2.43831e-08	4.04534e+11	6.45599e+06	4.41629e-05	0	2.44955e-15
	 	 	9	5.77746e-09	4.04534e+11	6.45599e+06	4.41629e-05	0	4.8991e-16
	 4	1.30697e-05	6.45599e+06	0.998904	0.0467955	0.0468469	4.41629e-05	0	4.8991e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.0452e+11	6.45615e+06	4.41606e-05	0	-1.79634e-15
	 	 	2	4.20371e-05	4.04537e+11	6.45614e+06	4.41609e-05	0	-3.26607e-16
	 	 	3	1.18133e-05	4.04542e+11	6.45613e+06	4.41609e-05	0	-1.46973e-15
	 	 	4	3.20028e-06	4.04543e+11	6.45613e+06	4.41609e-05	0	-4.8991e-16
	 	 	5	8.37353e-07	4.04544e+11	6.45613e+06	4.41609e-05	0	1.46973e-15
	 	 	6	2.11403e-07	4.04544e+11	6.45613e+06	4.41609e-05	0	-3.42937e-15
	 	 	7	5.18236e-08	4.04544e+11	6.45613e+06	4.41609e-05	0	-4.8991e-16
	 	 	8	1.24438e-08	4.04544e+11	6.45613e+06	4.41609e-05	0	1.30643e-15
	 	 	9	2.94894e-09	4.04544e+11	6.45613e+06	4.41609e-05	0	0
	 5	6.31744e-06	6.45613e+06	0.998837	0.0482188	0.048275	4.41609e-05	-1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04536e+11	6.45621e+06	4.41598e-05	0	-3.26607e-16
	 	 	2	2.17649e-05	4.04545e+11	6.4562e+06	4.41599e-05	0	1.95964e-15
	 	 	3	6.02852e-06	4.04548e+11	6.4562e+06	4.416e-05	0	-2.61285e-15
	 	 	4	1.62203e-06	4.04548e+11	6.4562e+06	4.416e-05	0	-4.8991e-16
	 	 	5	4.23684e-07	4.04548e+11	6.4562e+06	4.416e-05	0	-9.7982e-16
	 	 	6	1.06955e-07	4.04549e+11	6.4562e+06	4.416e-05	0	-2.44955e-15
	 	 	7	2.62237e-08	4.04549e+11	6.4562e+06	4.416e-05	0	1.14312e-15
	 	 	8	6.29765e-09	4.04549e+11	6.4562e+06	4.416e-05	0	-2.12294e-15
	 6	3.09565e-06	6.4562e+06	0.998804	0.048901	0.0489596	4.416e-05	-1.79787e-16	-2.12294e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04545e+11	6.45624e+06	4.41594e-05	0	9.7982e-16
	 	 	2	1.11043e-05	4.04549e+11	6.45624e+06	4.41595e-05	0	-3.26607e-16
	 	 	3	3.05091e-06	4.04551e+11	6.45624e+06	4.41595e-05	0	-4.8991e-16
	 	 	4	8.17689e-07	4.04551e+11	6.45624e+06	4.41595e-05	0	-2.77616e-15
	 	 	5	2.13377e-07	4.04551e+11	6.45624e+06	4.41595e-05	0	-1.95964e-15
	 	 	6	5.38621e-08	4.04551e+11	6.45624e+06	4.41595e-05	0	-1.14312e-15
	 	 	7	1.32074e-08	4.04551e+11	6.45624e+06	4.41595e-05	0	-3.26607e-16
	 	 	8	3.17201e-09	4.04551e+11	6.45624e+06	4.41595e-05	0	-1.63303e-15
	 7	1.52979e-06	6.45624e+06	0.998787	0.0492347	0.0492945	4.41595e-05	-3.59574e-16	-1.63303e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04549e+11	6.45626e+06	4.41592e-05	0	-1.14312e-15
	 	 	2	5.61848e-06	4.04551e+11	6.45625e+06	4.41592e-05	0	1.95964e-15
	 	 	3	1.53654e-06	4.04552e+11	6.45625e+06	4.41592e-05	0	9.7982e-16
	 	 	4	4.1089e-07	4.04552e+11	6.45625e+06	4.41592e-05	0	1.30643e-15
	 	 	5	1.07162e-07	4.04552e+11	6.45625e+06	4.41592e-05	0	9.7982e-16
	 	 	6	2.70496e-08	4.04552e+11	6.45625e+06	4.41592e-05	0	-1.79634e-15
	 	 	7	6.63312e-09	4.04552e+11	6.45625e+06	4.41592e-05	0	1.46973e-15
	 8	7.59929e-07	6.45625e+06	0.998779	0.0493996	0.04946	4.41592e-05	0	1.46973e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04551e+11	6.45626e+06	4.41591e-05	0	-2.44955e-15
	 	 	2	2.83027e-06	4.04553e+11	6.45626e+06	4.41591e-05	0	4.8991e-16
	 	 	3	7.71972e-07	4.04553e+11	6.45626e+06	4.41591e-05	0	-3.26607e-16
	 	 	4	2.06169e-07	4.04553e+11	6.45626e+06	4.41591e-05	0	1.14312e-15
	 	 	5	5.37518e-08	4.04553e+11	6.45626e+06	4.41591e-05	0	-1.63303e-16
	 	 	6	1.35677e-08	4.04553e+11	6.45626e+06	4.41591e-05	0	1.63303e-15
	 	 	7	3.32716e-09	4.04553e+11	6.45626e+06	4.41591e-05	0	-1.14312e-15
	 9	3.78499e-07	6.45626e+06	0.998775	0.0494815	0.0495422	4.41591e-05	0	-1.14312e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04552e+11	6.45627e+06	4.4159e-05	0	-1.46973e-15
	 	 	2	1.42205e-06	4.04553e+11	6.45627e+06	4.41591e-05	0	-1.46973e-15
	 	 	3	3.87279e-07	4.04553e+11	6.45627e+06	4.41591e-05	0	3.26607e-15
	 	 	4	1.03352e-07	4.04553e+11	6.45627e+06	4.41591e-05	0	1.14312e-15
	 	 	5	2.69407e-08	4.04553e+11	6.45627e+06	4.41591e-05	0	-1.14312e-15
	 	 	6	6.8001e-09	4.04553e+11	6.45627e+06	4.41591e-05	0	-2.44955e-15
	 10	1.88999e-07	6.45627e+06	0.998773	0.0495225	0.0495833	4.41591e-05	0	-2.44955e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04553e+11	6.45627e+06	4.4159e-05	0	1.30643e-15
	 	 	2	7.13454e-07	4.04553e+11	6.45627e+06	4.4159e-05	0	1.95964e-15
	 	 	3	1.94065e-07	4.04553e+11	6.45627e+06	4.4159e-05	0	1.95964e-15
	 	 	4	5.17576e-08	4.04553e+11	6.45627e+06	4.4159e-05	0	1.14312e-15
	 	 	5	1.3489e-08	4.04553e+11	6.45627e+06	4.4159e-05	0	-1.14312e-15
	 	 	6	3.40465e-09	4.04553e+11	6.45627e+06	4.4159e-05	0	-1.46973e-15
	 11	9.43823e-08	6.45627e+06	0.998772	0.049543	0.0496039	4.4159e-05	1.79787e-16	-1.46973e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04553e+11	6.45627e+06	4.4159e-05	0	1.46973e-15
	 	 	2	3.56899e-07	4.04553e+11	6.45627e+06	4.4159e-05	0	3.26607e-16
	 	 	3	9.7069e-08	4.04553e+11	6.45627e+06	4.4159e-05	0	6.53213e-16
	 	 	4	2.58874e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	1.95964e-15
	 	 	5	6.74675e-09	4.04554e+11	6.45627e+06	4.4159e-05	0	-1.63303e-15
	 12	4.73371e-08	6.45627e+06	0.998771	0.049553	0.049614	4.4159e-05	0	-1.63303e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04553e+11	6.45627e+06	4.4159e-05	0	-1.30643e-15
	 	 	2	1.78953e-07	4.04554e+11	6.45627e+06	4.4159e-05	0	9.7982e-16
	 	 	3	4.86392e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	6.53213e-16
	 	 	4	1.29665e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	0
	 	 	5	3.37864e-09	4.04554e+11	6.45627e+06	4.4159e-05	0	8.16517e-16
	 13	2.35481e-08	6.45627e+06	0.998771	0.0495581	0.0496191	4.4159e-05	0	8.16517e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04554e+11	6.45627e+06	4.4159e-05	0	-1.63303e-15
	 	 	2	8.95159e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	-1.63303e-15
	 	 	3	2.43286e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	-1.63303e-16
	 	 	4	6.48539e-09	4.04554e+11	6.45627e+06	4.4159e-05	0	6.53213e-16
	 14	1.18593e-08	6.45627e+06	0.998771	0.0495606	0.0496216	4.4159e-05	0	6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.04554e+11	6.45627e+06	4.4159e-05	0	8.16517e-16
	 	 	2	4.5093e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	-3.26607e-16
	 	 	3	1.22452e-08	4.04554e+11	6.45627e+06	4.4159e-05	0	-9.7982e-16
	 	 	4	3.26196e-09	4.04554e+11	6.45627e+06	4.4159e-05	0	1.63303e-16
	 15	5.83438e-09	6.45627e+06	0.998771	0.0495619	0.0496229	4.4159e-05	-1.79787e-16	1.63303e-16
Back to main
run time (s) 476.21
