HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L0.3_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	22	9.16493e-08	4.01228e+11	6.4581e+06	0.000132376	0	2.61285e-15
	 	 	23	4.35306e-08	4.01228e+11	6.4581e+06	0.000132376	0	-4.35476e-16
	 	 	24	2.06625e-08	4.01228e+11	6.4581e+06	0.000132376	0	1.95964e-15
	 	 	25	9.80394e-09	4.01228e+11	6.4581e+06	0.000132376	0	1.08869e-15
	 1	0.0123348	6.4581e+06	1	0.000284972	0.000284972	0.000132376	2.02056e-09	1.08869e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.00555e+11	6.47134e+06	0.000131859	0	6.53213e-16
	 	 	2	0.00201421	4.01363e+11	6.47017e+06	0.000131914	0	2.17738e-16
	 	 	3	0.000726145	4.01655e+11	6.46976e+06	0.000131934	0	-4.35476e-16
	 	 	4	0.000252482	4.01757e+11	6.46963e+06	0.000131941	0	4.57249e-15
	 	 	5	8.68675e-05	4.01791e+11	6.46958e+06	0.000131944	0	-4.35476e-16
	 	 	6	2.96301e-05	4.01803e+11	6.46957e+06	0.000131944	0	-4.35476e-16
	 	 	7	9.97733e-06	4.01807e+11	6.46956e+06	0.000131945	0	2.83059e-15
	 	 	8	3.32187e-06	4.01809e+11	6.46956e+06	0.000131945	0	-1.95964e-15
	 	 	9	1.09784e-06	4.01809e+11	6.46956e+06	0.000131945	0	4.35476e-16
	 	 	10	3.61324e-07	4.01809e+11	6.46956e+06	0.000131945	0	8.70951e-16
	 	 	11	1.18665e-07	4.01809e+11	6.46956e+06	0.000131945	0	-1.7419e-15
	 	 	12	3.89294e-08	4.01809e+11	6.46956e+06	0.000131945	0	1.95964e-15
	 	 	13	1.27645e-08	4.01809e+11	6.46956e+06	0.000131945	0	-2.17738e-16
	 	 	14	4.18424e-09	4.01809e+11	6.46956e+06	0.000131945	0	-1.30643e-15
	 2	0.000475677	6.46956e+06	0.994083	0.108625	0.109271	0.000131945	-1.79787e-16	-1.30643e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.0139e+11	6.47588e+06	0.000131688	0	0
	 	 	2	0.00123432	4.01886e+11	6.47521e+06	0.000131719	0	-2.17738e-16
	 	 	3	0.0004044	4.02049e+11	6.47498e+06	0.000131731	0	1.30643e-15
	 	 	4	0.000138668	4.02104e+11	6.4749e+06	0.000131735	0	1.08869e-15
	 	 	5	4.83071e-05	4.02124e+11	6.47487e+06	0.000131736	0	6.53213e-16
	 	 	6	1.66477e-05	4.02131e+11	6.47487e+06	0.000131736	0	-4.35476e-16
	 	 	7	5.63628e-06	4.02133e+11	6.47486e+06	0.000131736	0	4.35476e-16
	 	 	8	1.88168e-06	4.02134e+11	6.47486e+06	0.000131737	0	2.17738e-16
	 	 	9	6.22822e-07	4.02134e+11	6.47486e+06	0.000131737	0	-1.52416e-15
	 	 	10	2.05186e-07	4.02134e+11	6.47486e+06	0.000131737	0	-6.53213e-16
	 	 	11	6.74359e-08	4.02134e+11	6.47486e+06	0.000131737	0	1.30643e-15
	 	 	12	2.21368e-08	4.02134e+11	6.47486e+06	0.000131737	0	1.30643e-15
	 	 	13	7.26246e-09	4.02134e+11	6.47486e+06	0.000131737	0	0
	 3	0.000222429	6.47486e+06	0.991447	0.130508	0.131634	0.000131737	-3.59574e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.019e+11	6.4779e+06	0.00013161	0	8.70951e-16
	 	 	2	0.000687755	4.02177e+11	6.47755e+06	0.000131626	0	2.17738e-15
	 	 	3	0.000213385	4.02263e+11	6.47743e+06	0.000131632	0	-2.61285e-15
	 	 	4	7.17594e-05	4.02292e+11	6.4774e+06	0.000131634	0	0
	 	 	5	2.31939e-05	4.02301e+11	6.47739e+06	0.000131634	0	3.70154e-15
	 	 	6	6.70325e-06	4.02304e+11	6.47739e+06	0.000131635	0	4.35476e-16
	 	 	7	1.77043e-06	4.02304e+11	6.47739e+06	0.000131635	0	6.53213e-16
	 	 	8	4.41375e-07	4.02305e+11	6.47739e+06	0.000131635	0	1.7419e-15
	 	 	9	1.06478e-07	4.02305e+11	6.47739e+06	0.000131635	0	-2.17738e-16
	 	 	10	2.52428e-08	4.02305e+11	6.47739e+06	0.000131635	0	0
	 	 	11	5.93024e-09	4.02305e+11	6.47739e+06	0.000131635	0	1.52416e-15
	 4	0.000108529	6.47739e+06	0.990216	0.13954	0.140919	0.000131635	3.59574e-16	1.52416e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02181e+11	6.47886e+06	0.000131573	0	4.35476e-16
	 	 	2	0.000366096	4.02329e+11	6.47868e+06	0.000131581	0	1.52416e-15
	 	 	3	0.000109787	4.02373e+11	6.47865e+06	0.000131583	0	1.30643e-15
	 	 	4	3.17242e-05	4.02386e+11	6.47864e+06	0.000131583	0	-1.08869e-15
	 	 	5	8.63757e-06	4.02389e+11	6.47864e+06	0.000131583	0	-1.95964e-15
	 	 	6	2.22365e-06	4.0239e+11	6.47864e+06	0.000131583	0	-2.17738e-16
	 	 	7	5.49492e-07	4.0239e+11	6.47864e+06	0.000131583	0	6.53213e-16
	 	 	8	1.32301e-07	4.0239e+11	6.47864e+06	0.000131583	0	2.17738e-16
	 	 	9	3.13675e-08	4.0239e+11	6.47864e+06	0.000131583	0	-1.30643e-15
	 	 	10	7.37181e-09	4.0239e+11	6.47864e+06	0.000131583	0	-6.53213e-16
	 5	5.71935e-05	6.47864e+06	0.989627	0.143659	0.145165	0.000131583	-3.59574e-16	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02327e+11	6.47933e+06	0.000131554	0	-1.95964e-15
	 	 	2	0.000192632	4.02404e+11	6.47927e+06	0.000131557	0	-6.53213e-16
	 	 	3	5.34966e-05	4.02426e+11	6.47925e+06	0.000131558	0	-1.30643e-15
	 	 	4	1.44301e-05	4.02432e+11	6.47925e+06	0.000131558	0	1.08869e-15
	 	 	5	3.77573e-06	4.02433e+11	6.47925e+06	0.000131558	0	-1.08869e-15
	 	 	6	9.53989e-07	4.02434e+11	6.47925e+06	0.000131558	0	-1.52416e-15
	 	 	7	2.33942e-07	4.02434e+11	6.47925e+06	0.000131558	0	-2.17738e-15
	 	 	8	5.616e-08	4.02434e+11	6.47925e+06	0.000131558	0	6.53213e-16
	 	 	9	1.32995e-08	4.02434e+11	6.47925e+06	0.000131558	0	1.08869e-15
	 	 	10	3.124e-09	4.02434e+11	6.47925e+06	0.000131558	0	1.95964e-15
	 6	2.78273e-05	6.47925e+06	0.989341	0.145616	0.147185	0.000131558	-1.79787e-16	1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02402e+11	6.47959e+06	0.000131544	0	-6.53213e-16
	 	 	2	9.75345e-05	4.02441e+11	6.47956e+06	0.000131545	0	-8.70951e-16
	 	 	3	2.68638e-05	4.02452e+11	6.47955e+06	0.000131546	0	6.53213e-16
	 	 	4	7.21719e-06	4.02455e+11	6.47955e+06	0.000131546	0	-1.30643e-15
	 	 	5	1.8865e-06	4.02455e+11	6.47955e+06	0.000131546	0	2.83059e-15
	 	 	6	4.76618e-07	4.02455e+11	6.47955e+06	0.000131546	0	1.30643e-15
	 	 	7	1.16891e-07	4.02456e+11	6.47955e+06	0.000131546	0	0
	 	 	8	2.80633e-08	4.02456e+11	6.47955e+06	0.000131546	0	-1.30643e-15
	 	 	9	6.64623e-09	4.02456e+11	6.47955e+06	0.000131546	0	-1.52416e-15
	 7	1.36456e-05	6.47955e+06	0.989201	0.146566	0.148166	0.000131546	1.79787e-16	-1.52416e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02439e+11	6.47971e+06	0.000131539	0	1.08869e-15
	 	 	2	4.89715e-05	4.02459e+11	6.4797e+06	0.000131539	0	-4.35476e-16
	 	 	3	1.34243e-05	4.02465e+11	6.47969e+06	0.00013154	0	-6.53213e-16
	 	 	4	3.59825e-06	4.02466e+11	6.47969e+06	0.00013154	0	1.08869e-15
	 	 	5	9.40005e-07	4.02466e+11	6.47969e+06	0.00013154	0	2.83059e-15
	 	 	6	2.37484e-07	4.02466e+11	6.47969e+06	0.00013154	0	1.30643e-15
	 	 	7	5.82469e-08	4.02466e+11	6.47969e+06	0.00013154	0	4.35476e-16
	 	 	8	1.39848e-08	4.02466e+11	6.47969e+06	0.00013154	0	-4.35476e-16
	 	 	9	3.31215e-09	4.02466e+11	6.47969e+06	0.00013154	0	-1.08869e-15
	 8	6.72365e-06	6.47969e+06	0.989132	0.147031	0.148647	0.00013154	-3.59574e-16	-1.08869e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02458e+11	6.47978e+06	0.000131536	0	1.30643e-15
	 	 	2	2.447e-05	4.02468e+11	6.47977e+06	0.000131537	0	-1.08869e-15
	 	 	3	6.68946e-06	4.02471e+11	6.47977e+06	0.000131537	0	1.30643e-15
	 	 	4	1.79064e-06	4.02472e+11	6.47977e+06	0.000131537	0	-2.17738e-16
	 	 	5	4.67629e-07	4.02472e+11	6.47977e+06	0.000131537	0	-3.26607e-15
	 	 	6	1.18141e-07	4.02472e+11	6.47977e+06	0.000131537	0	-1.52416e-15
	 	 	7	2.89771e-08	4.02472e+11	6.47977e+06	0.000131537	0	8.70951e-16
	 	 	8	6.95749e-09	4.02472e+11	6.47977e+06	0.000131537	0	1.08869e-15
	 9	3.32288e-06	6.47977e+06	0.989098	0.147261	0.148884	0.000131537	-3.59574e-16	1.08869e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02468e+11	6.47981e+06	0.000131535	0	1.52416e-15
	 	 	2	1.2194e-05	4.02473e+11	6.4798e+06	0.000131535	0	6.53213e-16
	 	 	3	3.32816e-06	4.02474e+11	6.4798e+06	0.000131535	0	-2.39512e-15
	 	 	4	8.90182e-07	4.02475e+11	6.4798e+06	0.000131535	0	4.35476e-16
	 	 	5	2.32426e-07	4.02475e+11	6.4798e+06	0.000131535	0	1.30643e-15
	 	 	6	5.87189e-08	4.02475e+11	6.4798e+06	0.000131535	0	0
	 	 	7	1.44027e-08	4.02475e+11	6.4798e+06	0.000131535	0	-1.30643e-15
	 	 	8	3.45819e-09	4.02475e+11	6.4798e+06	0.000131535	0	-6.53213e-16
	 10	1.64496e-06	6.4798e+06	0.989081	0.147374	0.149001	0.000131535	3.59574e-16	-6.53213e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02473e+11	6.47982e+06	0.000131534	0	6.53213e-16
	 	 	2	6.06636e-06	4.02475e+11	6.47982e+06	0.000131534	0	-1.08869e-15
	 	 	3	1.65412e-06	4.02476e+11	6.47982e+06	0.000131534	0	-2.17738e-16
	 	 	4	4.42217e-07	4.02476e+11	6.47982e+06	0.000131534	0	2.17738e-16
	 	 	5	1.15449e-07	4.02476e+11	6.47982e+06	0.000131534	0	-1.52416e-15
	 	 	6	2.91662e-08	4.02476e+11	6.47982e+06	0.000131534	0	6.53213e-16
	 	 	7	7.15403e-09	4.02476e+11	6.47982e+06	0.000131534	0	2.61285e-15
	 11	8.1529e-07	6.47982e+06	0.989072	0.14743	0.149059	0.000131534	0	2.61285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02475e+11	6.47983e+06	0.000131534	0	-8.70951e-16
	 	 	2	3.01498e-06	4.02476e+11	6.47983e+06	0.000131534	0	-2.39512e-15
	 	 	3	8.21664e-07	4.02477e+11	6.47983e+06	0.000131534	0	3.04833e-15
	 	 	4	2.19608e-07	4.02477e+11	6.47983e+06	0.000131534	0	-1.95964e-15
	 	 	5	5.73285e-08	4.02477e+11	6.47983e+06	0.000131534	0	2.17738e-16
	 	 	6	1.44829e-08	4.02477e+11	6.47983e+06	0.000131534	0	-4.79023e-15
	 	 	7	3.55246e-09	4.02477e+11	6.47983e+06	0.000131534	0	-1.95964e-15
	 12	4.04277e-07	6.47983e+06	0.989068	0.147458	0.149088	0.000131534	1.79787e-16	-1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02476e+11	6.47983e+06	0.000131534	0	2.17738e-16
	 	 	2	1.49757e-06	4.02477e+11	6.47983e+06	0.000131534	0	-2.39512e-15
	 	 	3	4.07991e-07	4.02477e+11	6.47983e+06	0.000131534	0	-6.53213e-16
	 	 	4	1.09027e-07	4.02477e+11	6.47983e+06	0.000131534	0	6.53213e-16
	 	 	5	2.84601e-08	4.02477e+11	6.47983e+06	0.000131534	0	-2.17738e-15
	 	 	6	7.1899e-09	4.02477e+11	6.47983e+06	0.000131534	0	-1.08869e-15
	 13	2.00606e-07	6.47983e+06	0.989066	0.147472	0.149102	0.000131534	0	-1.08869e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02477e+11	6.47984e+06	0.000131534	0	-4.35476e-16
	 	 	2	7.43925e-07	4.02477e+11	6.47984e+06	0.000131534	0	1.08869e-15
	 	 	3	2.02624e-07	4.02477e+11	6.47984e+06	0.000131534	0	4.35476e-16
	 	 	4	5.41393e-08	4.02477e+11	6.47984e+06	0.000131534	0	2.17738e-16
	 	 	5	1.41316e-08	4.02477e+11	6.47984e+06	0.000131534	0	-3.4838e-15
	 	 	6	3.57e-09	4.02477e+11	6.47984e+06	0.000131534	0	-4.35476e-16
	 14	9.94478e-08	6.47984e+06	0.989065	0.147479	0.149109	0.000131534	0	-4.35476e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02477e+11	6.47984e+06	0.000131534	0	4.35476e-16
	 	 	2	3.69328e-07	4.02477e+11	6.47984e+06	0.000131534	0	0
	 	 	3	1.00583e-07	4.02477e+11	6.47984e+06	0.000131534	0	-1.95964e-15
	 	 	4	2.68735e-08	4.02477e+11	6.47984e+06	0.000131534	0	4.35476e-16
	 	 	5	7.01452e-09	4.02477e+11	6.47984e+06	0.000131534	0	4.35476e-16
	 15	4.94331e-08	6.47984e+06	0.989065	0.147482	0.149113	0.000131534	0	4.35476e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02477e+11	6.47984e+06	0.000131534	0	2.83059e-15
	 	 	2	1.83662e-07	4.02477e+11	6.47984e+06	0.000131534	0	-1.08869e-15
	 	 	3	5.00043e-08	4.02477e+11	6.47984e+06	0.000131534	0	1.08869e-15
	 	 	4	1.33571e-08	4.02477e+11	6.47984e+06	0.000131534	0	1.7419e-15
	 	 	5	3.48594e-09	4.02477e+11	6.47984e+06	0.000131534	0	1.95964e-15
	 16	2.4443e-08	6.47984e+06	0.989064	0.147484	0.149115	0.000131534	0	1.95964e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02477e+11	6.47984e+06	0.000131534	0	0
	 	 	2	9.11783e-08	4.02477e+11	6.47984e+06	0.000131534	0	0
	 	 	3	2.48252e-08	4.02477e+11	6.47984e+06	0.000131534	0	-1.95964e-15
	 	 	4	6.63136e-09	4.02477e+11	6.47984e+06	0.000131534	0	-1.52416e-15
	 17	1.22271e-08	6.47984e+06	0.989064	0.147485	0.149115	0.000131534	0	-1.52416e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	4.02477e+11	6.47984e+06	0.000131534	0	-1.30643e-15
	 	 	2	4.55778e-08	4.02477e+11	6.47984e+06	0.000131534	0	-1.30643e-15
	 	 	3	1.23982e-08	4.02477e+11	6.47984e+06	0.000131534	0	1.52416e-15
	 	 	4	3.30931e-09	4.02477e+11	6.47984e+06	0.000131534	0	1.95964e-15
	 18	5.97054e-09	6.47984e+06	0.989064	0.147485	0.149116	0.000131534	3.59574e-16	1.95964e-15
Back to main
run time (s) 608.42
