HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1.5_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	3	0.0273341	3.30976e+11	6.89205e+06	0.000587914	0	1.7419e-15
	 	 	4	0.0137057	3.35575e+11	6.89414e+06	0.000585871	0	3.30961e-15
	 	 	5	0.00708363	3.37969e+11	6.89559e+06	0.000584677	0	3.13542e-15
	 	 	6	0.00372299	3.39232e+11	6.89632e+06	0.000583994	0	-2.78704e-15
	 	 	7	0.00212115	3.39953e+11	6.8983e+06	0.000582999	0	5.22571e-16
	 	 	8	0.0016345	3.4051e+11	6.8975e+06	0.000583163	0	-6.96761e-16
	 	 	9	0.000523243	3.40688e+11	6.89735e+06	0.000583201	0	0
	 	 	10	0.00014826	3.40738e+11	6.89732e+06	0.000583209	0	-1.7419e-15
	 	 	11	3.82018e-05	3.40752e+11	6.89731e+06	0.00058321	0	-1.39352e-15
	 	 	12	9.20197e-06	3.40755e+11	6.89731e+06	0.000583211	0	-1.56771e-15
	 	 	13	2.10954e-06	3.40755e+11	6.89731e+06	0.000583211	0	-1.39352e-15
	 	 	14	4.66189e-07	3.40756e+11	6.89731e+06	0.000583211	0	0
	 	 	15	1.00293e-07	3.40756e+11	6.89731e+06	0.000583211	0	3.4838e-16
	 	 	16	2.11606e-08	3.40756e+11	6.89731e+06	0.000583211	0	-2.43866e-15
	 	 	17	4.40233e-09	3.40756e+11	6.89731e+06	0.000583211	0	-5.22571e-16
	 2	0.0135523	6.89731e+06	0.857453	0.514562	0.600105	0.000583211	-3.59574e-16	-5.22571e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.31648e+11	7.02744e+06	0.00056412	0	2.43866e-15
	 	 	2	0.0315379	3.42448e+11	7.01555e+06	0.000565562	0	2.09028e-15
	 	 	3	0.0107965	3.46186e+11	7.01281e+06	0.000565828	0	2.78704e-15
	 	 	4	0.00382235	3.47514e+11	7.01455e+06	0.000564943	0	-2.09028e-15
	 	 	5	0.00204435	3.48226e+11	7.0137e+06	0.000565117	0	3.4838e-15
	 	 	6	0.000623127	3.48443e+11	7.01354e+06	0.000565156	0	6.96761e-16
	 	 	7	0.000170789	3.48503e+11	7.0135e+06	0.000565165	0	3.4838e-16
	 	 	8	4.30916e-05	3.48518e+11	7.0135e+06	0.000565166	0	-1.04514e-15
	 	 	9	1.0235e-05	3.48521e+11	7.0135e+06	0.000565167	0	0
	 	 	10	2.32386e-06	3.48522e+11	7.0135e+06	0.000565167	0	-6.96761e-16
	 	 	11	5.10017e-07	3.48522e+11	7.0135e+06	0.000565167	0	-1.7419e-16
	 	 	12	1.09137e-07	3.48522e+11	7.0135e+06	0.000565167	0	1.56771e-15
	 	 	13	2.29221e-08	3.48522e+11	7.0135e+06	0.000565167	0	2.61285e-15
	 	 	14	4.7486e-09	3.48522e+11	7.0135e+06	0.000565167	0	2.26447e-15
	 3	0.00685059	7.0135e+06	0.813922	0.580974	0.713795	0.000565167	0	2.26447e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.44087e+11	7.06698e+06	0.000556362	0	-1.39352e-15
	 	 	2	0.0154508	3.49487e+11	7.05936e+06	0.000557779	0	-1.7419e-16
	 	 	3	0.00449706	3.51066e+11	7.05787e+06	0.000558106	0	-3.4838e-16
	 	 	4	0.00125425	3.51507e+11	7.05758e+06	0.000558177	0	1.91609e-15
	 	 	5	0.000330335	3.51623e+11	7.05752e+06	0.000558192	0	-3.4838e-16
	 	 	6	8.1852e-05	3.51652e+11	7.05751e+06	0.000558195	0	2.61285e-15
	 	 	7	1.92397e-05	3.51658e+11	7.05751e+06	0.000558196	0	1.39352e-15
	 	 	8	4.33813e-06	3.5166e+11	7.05751e+06	0.000558196	0	-2.09028e-15
	 	 	9	9.48037e-07	3.5166e+11	7.05751e+06	0.000558196	0	-1.91609e-15
	 	 	10	2.02444e-07	3.5166e+11	7.05751e+06	0.000558196	0	-3.4838e-16
	 	 	11	4.24965e-08	3.5166e+11	7.05751e+06	0.000558196	0	1.91609e-15
	 	 	12	8.80732e-09	3.5166e+11	7.05751e+06	0.000558196	0	-1.04514e-15
	 4	0.00296129	7.05751e+06	0.798415	0.602108	0.754129	0.000558196	-1.79787e-16	-1.04514e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.49646e+11	7.07792e+06	0.000554742	0	-3.4838e-16
	 	 	2	0.00680675	3.52042e+11	7.07494e+06	0.000555289	0	2.43866e-15
	 	 	3	0.00188257	3.52706e+11	7.07419e+06	0.000555449	0	2.09028e-15
	 	 	4	0.000531978	3.52894e+11	7.07397e+06	0.0005555	0	6.96761e-16
	 	 	5	0.000158572	3.5295e+11	7.0739e+06	0.000555516	0	1.21933e-15
	 	 	6	4.85368e-05	3.52967e+11	7.07388e+06	0.00055552	0	1.7419e-16
	 	 	7	1.47941e-05	3.52972e+11	7.07387e+06	0.000555522	0	-8.70951e-16
	 	 	8	4.43219e-06	3.52974e+11	7.07387e+06	0.000555522	0	1.39352e-15
	 	 	9	1.30442e-06	3.52974e+11	7.07387e+06	0.000555522	0	-1.7419e-16
	 	 	10	3.78553e-07	3.52974e+11	7.07387e+06	0.000555522	0	1.56771e-15
	 	 	11	1.0877e-07	3.52974e+11	7.07387e+06	0.000555522	0	1.56771e-15
	 	 	12	3.10401e-08	3.52974e+11	7.07387e+06	0.000555522	0	1.7419e-16
	 	 	13	8.81699e-09	3.52974e+11	7.07387e+06	0.000555522	0	4.00638e-15
	 5	0.0010915	7.07387e+06	0.792559	0.609795	0.7694	0.000555522	3.59574e-16	4.00638e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.52092e+11	7.08211e+06	0.000554074	0	1.7419e-16
	 	 	2	0.00287753	3.53108e+11	7.08062e+06	0.000554351	0	1.7419e-16
	 	 	3	0.000812204	3.53395e+11	7.08016e+06	0.000554449	0	5.22571e-16
	 	 	4	0.000255531	3.53485e+11	7.08002e+06	0.00055448	0	1.7419e-15
	 	 	5	8.49793e-05	3.53515e+11	7.07998e+06	0.000554489	0	-5.22571e-16
	 	 	6	2.78331e-05	3.53525e+11	7.07997e+06	0.000554492	0	1.04514e-15
	 	 	7	8.77937e-06	3.53528e+11	7.07996e+06	0.000554493	0	3.4838e-16
	 	 	8	2.67516e-06	3.53529e+11	7.07996e+06	0.000554493	0	-8.70951e-16
	 	 	9	7.94557e-07	3.5353e+11	7.07996e+06	0.000554493	0	-2.09028e-15
	 	 	10	2.31886e-07	3.5353e+11	7.07996e+06	0.000554493	0	-8.70951e-16
	 	 	11	6.68831e-08	3.5353e+11	7.07996e+06	0.000554493	0	1.7419e-16
	 	 	12	1.914e-08	3.5353e+11	7.07996e+06	0.000554493	0	1.7419e-15
	 	 	13	5.44845e-09	3.5353e+11	7.07996e+06	0.000554493	0	8.70951e-16
	 6	0.000388187	7.07996e+06	0.790273	0.612755	0.775372	0.000554493	-1.79787e-16	8.70951e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53151e+11	7.08331e+06	0.000553887	0	-3.4838e-15
	 	 	2	0.00120889	3.53578e+11	7.08263e+06	0.000554013	0	2.78704e-15
	 	 	3	0.000343352	3.53699e+11	7.08242e+06	0.000554057	0	-1.04514e-15
	 	 	4	0.000111085	3.53739e+11	7.08239e+06	0.000554066	0	3.4838e-16
	 	 	5	3.34442e-05	3.53751e+11	7.08238e+06	0.000554068	0	-8.70951e-16
	 	 	6	8.95423e-06	3.53754e+11	7.08238e+06	0.000554068	0	-2.61285e-15
	 	 	7	2.17772e-06	3.53755e+11	7.08238e+06	0.000554068	0	1.04514e-15
	 	 	8	4.96149e-07	3.53755e+11	7.08238e+06	0.000554068	0	-1.7419e-16
	 	 	9	1.08391e-07	3.53755e+11	7.08238e+06	0.000554068	0	-4.00638e-15
	 	 	10	2.30395e-08	3.53755e+11	7.08238e+06	0.000554068	0	-1.7419e-16
	 	 	11	4.80646e-09	3.53755e+11	7.08238e+06	0.000554068	0	-1.56771e-15
	 7	0.000162584	7.08238e+06	0.789361	0.61393	0.777756	0.000554068	3.59574e-16	-1.56771e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53594e+11	7.08368e+06	0.000553827	0	-3.4838e-16
	 	 	2	0.000512373	3.53776e+11	7.08342e+06	0.000553874	0	1.91609e-15
	 	 	3	0.000140614	3.53825e+11	7.08338e+06	0.000553885	0	1.7419e-15
	 	 	4	3.86405e-05	3.53839e+11	7.08337e+06	0.000553887	0	2.09028e-15
	 	 	5	1.01968e-05	3.53843e+11	7.08337e+06	0.000553887	0	3.4838e-16
	 	 	6	2.5248e-06	3.53844e+11	7.08337e+06	0.000553887	0	-5.22571e-16
	 	 	7	5.89854e-07	3.53844e+11	7.08337e+06	0.000553887	0	1.21933e-15
	 	 	8	1.31818e-07	3.53844e+11	7.08337e+06	0.000553887	0	-1.39352e-15
	 	 	9	2.8526e-08	3.53844e+11	7.08337e+06	0.000553887	0	8.70951e-16
	 	 	10	6.0321e-09	3.53844e+11	7.08337e+06	0.000553887	0	2.96123e-15
	 8	7.28351e-05	7.08337e+06	0.788994	0.614401	0.778714	0.000553887	-1.79787e-16	2.96123e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53777e+11	7.08386e+06	0.000553794	0	2.61285e-15
	 	 	2	0.000216373	3.53854e+11	7.08378e+06	0.00055381	0	-6.96761e-16
	 	 	3	5.62244e-05	3.53873e+11	7.08376e+06	0.000553813	0	-6.96761e-16
	 	 	4	1.45634e-05	3.53879e+11	7.08376e+06	0.000553814	0	6.96761e-16
	 	 	5	3.70708e-06	3.5388e+11	7.08376e+06	0.000553814	0	-1.7419e-16
	 	 	6	9.03502e-07	3.5388e+11	7.08376e+06	0.000553814	0	1.21933e-15
	 	 	7	2.09977e-07	3.5388e+11	7.08376e+06	0.000553814	0	-3.4838e-16
	 	 	8	4.68733e-08	3.5388e+11	7.08376e+06	0.000553814	0	4.18057e-15
	 	 	9	1.01453e-08	3.5388e+11	7.08376e+06	0.000553814	0	-1.39352e-15
	 	 	10	2.14626e-09	3.5388e+11	7.08376e+06	0.000553814	0	2.43866e-15
	 9	2.90712e-05	7.08376e+06	0.788847	0.61459	0.779099	0.000553814	0	2.43866e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53853e+11	7.08395e+06	0.000553776	0	3.13542e-15
	 	 	2	8.94717e-05	3.53884e+11	7.08392e+06	0.000553782	0	1.56771e-15
	 	 	3	2.31176e-05	3.53892e+11	7.08391e+06	0.000553784	0	-1.7419e-16
	 	 	4	5.96909e-06	3.53895e+11	7.08391e+06	0.000553784	0	8.70951e-16
	 	 	5	1.51819e-06	3.53895e+11	7.08391e+06	0.000553784	0	5.22571e-16
	 	 	6	3.70027e-07	3.53895e+11	7.08391e+06	0.000553784	0	-2.43866e-15
	 	 	7	8.60095e-08	3.53895e+11	7.08391e+06	0.000553784	0	-5.22571e-16
	 	 	8	1.92027e-08	3.53895e+11	7.08391e+06	0.000553784	0	-8.70951e-16
	 	 	9	4.15669e-09	3.53895e+11	7.08391e+06	0.000553784	0	-1.04514e-15
	 10	1.16705e-05	7.08391e+06	0.788787	0.614666	0.779254	0.000553784	0	-1.04514e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53884e+11	7.08399e+06	0.000553769	0	-8.70951e-16
	 	 	2	3.68994e-05	3.53897e+11	7.08398e+06	0.000553771	0	-1.04514e-15
	 	 	3	9.49467e-06	3.539e+11	7.08397e+06	0.000553772	0	-5.22571e-16
	 	 	4	2.44591e-06	3.53901e+11	7.08397e+06	0.000553772	0	3.4838e-16
	 	 	5	6.21726e-07	3.53901e+11	7.08397e+06	0.000553772	0	-1.04514e-15
	 	 	6	1.51534e-07	3.53901e+11	7.08397e+06	0.000553772	0	-3.4838e-16
	 	 	7	3.52269e-08	3.53901e+11	7.08397e+06	0.000553772	0	-1.21933e-15
	 	 	8	7.86561e-09	3.53901e+11	7.08397e+06	0.000553772	0	2.09028e-15
	 11	4.70768e-06	7.08397e+06	0.788763	0.614697	0.779317	0.000553772	0	2.09028e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53897e+11	7.08401e+06	0.000553766	0	1.91609e-15
	 	 	2	1.51906e-05	3.53902e+11	7.084e+06	0.000553767	0	-5.22571e-16
	 	 	3	3.89691e-06	3.53903e+11	7.084e+06	0.000553767	0	8.70951e-16
	 	 	4	1.00217e-06	3.53904e+11	7.084e+06	0.000553767	0	3.4838e-16
	 	 	5	2.54629e-07	3.53904e+11	7.084e+06	0.000553767	0	-1.56771e-15
	 	 	6	6.20615e-08	3.53904e+11	7.084e+06	0.000553767	0	1.56771e-15
	 	 	7	1.44285e-08	3.53904e+11	7.084e+06	0.000553767	0	-1.7419e-15
	 	 	8	3.22188e-09	3.53904e+11	7.084e+06	0.000553767	0	-1.91609e-15
	 12	1.90625e-06	7.084e+06	0.788753	0.61471	0.779343	0.000553767	-3.59574e-16	-1.91609e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53902e+11	7.08401e+06	0.000553765	0	-2.26447e-15
	 	 	2	6.24559e-06	3.53904e+11	7.08401e+06	0.000553765	0	-3.4838e-16
	 	 	3	1.59865e-06	3.53905e+11	7.08401e+06	0.000553765	0	-3.4838e-16
	 	 	4	4.10611e-07	3.53905e+11	7.08401e+06	0.000553765	0	1.7419e-15
	 	 	5	1.04293e-07	3.53905e+11	7.08401e+06	0.000553765	0	-6.96761e-16
	 	 	6	2.54199e-08	3.53905e+11	7.08401e+06	0.000553765	0	-1.7419e-15
	 	 	7	5.91016e-09	3.53905e+11	7.08401e+06	0.000553765	0	3.13542e-15
	 13	7.74235e-07	7.08401e+06	0.788749	0.614715	0.779354	0.000553765	1.79787e-16	3.13542e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53904e+11	7.08401e+06	0.000553764	0	1.21933e-15
	 	 	2	2.56579e-06	3.53905e+11	7.08401e+06	0.000553764	0	-3.30961e-15
	 	 	3	6.55672e-07	3.53905e+11	7.08401e+06	0.000553764	0	-1.7419e-16
	 	 	4	1.6825e-07	3.53905e+11	7.08401e+06	0.000553764	0	1.56771e-15
	 	 	5	4.27242e-08	3.53905e+11	7.08401e+06	0.000553764	0	-2.09028e-15
	 	 	6	1.04133e-08	3.53905e+11	7.08401e+06	0.000553764	0	-1.21933e-15
	 	 	7	2.42121e-09	3.53905e+11	7.08401e+06	0.000553764	0	1.7419e-16
	 14	3.15109e-07	7.08401e+06	0.788748	0.614717	0.779358	0.000553764	0	1.7419e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53905e+11	7.08402e+06	0.000553764	0	3.13542e-15
	 	 	2	1.05329e-06	3.53905e+11	7.08401e+06	0.000553764	0	-1.04514e-15
	 	 	3	2.6884e-07	3.53905e+11	7.08401e+06	0.000553764	0	1.04514e-15
	 	 	4	6.89393e-08	3.53905e+11	7.08401e+06	0.000553764	0	-2.26447e-15
	 	 	5	1.75029e-08	3.53905e+11	7.08401e+06	0.000553764	0	-1.7419e-16
	 	 	6	4.26605e-09	3.53905e+11	7.08401e+06	0.000553764	0	-2.26447e-15
	 15	1.28518e-07	7.08401e+06	0.788747	0.614718	0.77936	0.000553764	0	-2.26447e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53905e+11	7.08402e+06	0.000553764	0	-6.96761e-16
	 	 	2	4.32369e-07	3.53905e+11	7.08402e+06	0.000553764	0	3.4838e-16
	 	 	3	1.10251e-07	3.53905e+11	7.08402e+06	0.000553764	0	3.13542e-15
	 	 	4	2.8256e-08	3.53906e+11	7.08402e+06	0.000553764	0	8.70951e-16
	 	 	5	7.17256e-09	3.53906e+11	7.08402e+06	0.000553764	0	1.04514e-15
	 16	5.25036e-08	7.08402e+06	0.788747	0.614718	0.77936	0.000553764	0	1.04514e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53905e+11	7.08402e+06	0.000553764	0	2.26447e-15
	 	 	2	1.77672e-07	3.53906e+11	7.08402e+06	0.000553764	0	-5.22571e-16
	 	 	3	4.52665e-08	3.53906e+11	7.08402e+06	0.000553764	0	3.65799e-15
	 	 	4	1.15942e-08	3.53906e+11	7.08402e+06	0.000553764	0	-1.04514e-15
	 	 	5	2.94218e-09	3.53906e+11	7.08402e+06	0.000553764	0	-2.61285e-15
	 17	2.13897e-08	7.08402e+06	0.788747	0.614718	0.779361	0.000553764	0	-2.61285e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.53906e+11	7.08402e+06	0.000553764	0	2.78704e-15
	 	 	2	7.28513e-08	3.53906e+11	7.08402e+06	0.000553764	0	-5.22571e-16
	 	 	3	1.85528e-08	3.53906e+11	7.08402e+06	0.000553764	0	1.7419e-16
	 	 	4	4.75085e-09	3.53906e+11	7.08402e+06	0.000553764	0	-2.43866e-15
	 18	8.80316e-09	7.08402e+06	0.788747	0.614718	0.779361	0.000553764	1.79787e-16	-2.43866e-15
Back to main
run time (s) 2740.83
