HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L1.7_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../../Corotating_planet_grid/M1.0_fcore0.3_S4.0c/M1.0_fcore0.3_S4.0c_AM0.0/Output/M1.0_fcore0.3_S4.0c_L0_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 1	0.0539927	6.62009e+06	1	0.000284972	0.000284972	0.000707776	2.6622e-09	2.15176e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.77651e+11	7.0211e+06	0.000661414	0	3.53504e-15
	 	 	2	0.0704648	2.98699e+11	7.02935e+06	0.000649286	0	0
	 	 	3	0.0403612	3.11262e+11	7.03291e+06	0.000643473	0	-3.68873e-15
	 	 	4	0.0221164	3.18301e+11	7.03507e+06	0.000640366	0	-3.07395e-16
	 	 	5	0.0118043	3.22104e+11	7.03658e+06	0.000638595	0	6.14789e-16
	 	 	6	0.00629751	3.24145e+11	7.03732e+06	0.000637601	0	-1.07588e-15
	 	 	7	0.00354709	3.25299e+11	7.03768e+06	0.000637119	0	9.22184e-16
	 	 	8	0.00182065	3.25892e+11	7.03938e+06	0.000636213	0	-6.14789e-16
	 	 	9	0.00147932	3.26375e+11	7.03862e+06	0.00063638	0	-3.07395e-15
	 	 	10	0.000466508	3.26527e+11	7.03848e+06	0.000636418	0	1.53697e-16
	 	 	11	0.000132139	3.2657e+11	7.03845e+06	0.000636426	0	-1.69067e-15
	 	 	12	3.41515e-05	3.26582e+11	7.03845e+06	0.000636428	0	-7.68486e-16
	 	 	13	8.22211e-06	3.26584e+11	7.03845e+06	0.000636428	0	1.38328e-15
	 	 	14	1.87108e-06	3.26585e+11	7.03845e+06	0.000636428	0	3.07395e-16
	 	 	15	4.07191e-07	3.26585e+11	7.03845e+06	0.000636428	0	1.53697e-15
	 	 	16	8.55678e-08	3.26585e+11	7.03845e+06	0.000636428	0	-1.53697e-16
	 	 	17	1.74973e-08	3.26585e+11	7.03845e+06	0.000636428	0	9.22184e-16
	 	 	18	3.50184e-09	3.26585e+11	7.03845e+06	0.000636428	0	0
	 2	0.0180077	7.03845e+06	0.818918	0.57391	0.700815	0.000636428	1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.15486e+11	7.20094e+06	0.000610342	0	7.68486e-16
	 	 	2	0.0409379	3.28953e+11	7.18289e+06	0.000613161	0	2.30546e-15
	 	 	3	0.0137116	3.33526e+11	7.17852e+06	0.000613963	0	-6.14789e-16
	 	 	4	0.00448973	3.3503e+11	7.18014e+06	0.00061307	0	9.22184e-16
	 	 	5	0.0023108	3.35806e+11	7.17908e+06	0.000613304	0	-2.15176e-15
	 	 	6	0.000704453	3.36043e+11	7.17877e+06	0.000613381	0	-1.53697e-16
	 	 	7	0.000213253	3.36114e+11	7.17869e+06	0.000613404	0	1.38328e-15
	 	 	8	6.48294e-05	3.36136e+11	7.17866e+06	0.000613411	0	-1.07588e-15
	 	 	9	1.95151e-05	3.36143e+11	7.17866e+06	0.000613412	0	-2.45916e-15
	 	 	10	5.72797e-06	3.36145e+11	7.17865e+06	0.000613413	0	1.38328e-15
	 	 	11	1.63335e-06	3.36145e+11	7.17865e+06	0.000613413	0	9.22184e-16
	 	 	12	4.54046e-07	3.36145e+11	7.17865e+06	0.000613413	0	1.22958e-15
	 	 	13	1.23681e-07	3.36145e+11	7.17865e+06	0.000613413	0	7.68486e-16
	 	 	14	3.31651e-08	3.36145e+11	7.17865e+06	0.000613413	0	1.07588e-15
	 	 	15	8.78579e-09	3.36145e+11	7.17865e+06	0.000613413	0	1.69067e-15
	 3	0.00884498	7.17865e+06	0.770266	0.637723	0.827926	0.000613413	3.59574e-16	1.69067e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.30953e+11	7.23936e+06	0.000602727	0	3.07395e-16
	 	 	2	0.0186563	3.37245e+11	7.22975e+06	0.000604628	0	3.68873e-15
	 	 	3	0.00538862	3.39072e+11	7.22797e+06	0.000605048	0	3.07395e-16
	 	 	4	0.00148786	3.39577e+11	7.22765e+06	0.000605135	0	1.07588e-15
	 	 	5	0.00038591	3.39708e+11	7.22759e+06	0.000605153	0	2.92025e-15
	 	 	6	9.36792e-05	3.3974e+11	7.22758e+06	0.000605156	0	3.68873e-15
	 	 	7	2.14396e-05	3.39747e+11	7.22758e+06	0.000605157	0	3.07395e-16
	 	 	8	4.67673e-06	3.39749e+11	7.22758e+06	0.000605157	0	4.61092e-16
	 	 	9	9.82458e-07	3.39749e+11	7.22758e+06	0.000605157	0	1.99806e-15
	 	 	10	2.00413e-07	3.39749e+11	7.22758e+06	0.000605157	0	2.45916e-15
	 	 	11	3.99443e-08	3.39749e+11	7.22758e+06	0.000605157	0	-2.76655e-15
	 	 	12	7.81317e-09	3.39749e+11	7.22758e+06	0.000605157	0	3.53504e-15
	 4	0.00345212	7.22758e+06	0.754183	0.656664	0.870696	0.000605157	1.79787e-16	3.53504e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.37483e+11	7.24922e+06	0.000601175	0	1.38328e-15
	 	 	2	0.00780381	3.40137e+11	7.24569e+06	0.00060186	0	6.14789e-16
	 	 	3	0.002123	3.40861e+11	7.24502e+06	0.000602016	0	7.68486e-16
	 	 	4	0.000563458	3.41053e+11	7.2449e+06	0.000602048	0	6.14789e-16
	 	 	5	0.000144154	3.41102e+11	7.24488e+06	0.000602055	0	-7.68486e-16
	 	 	6	3.48961e-05	3.41114e+11	7.24488e+06	0.000602056	0	-1.53697e-16
	 	 	7	7.99178e-06	3.41117e+11	7.24488e+06	0.000602056	0	2.15176e-15
	 	 	8	1.74571e-06	3.41117e+11	7.24488e+06	0.000602057	0	1.07588e-15
	 	 	9	3.67153e-07	3.41117e+11	7.24488e+06	0.000602057	0	2.61285e-15
	 	 	10	7.49466e-08	3.41117e+11	7.24488e+06	0.000602057	0	1.53697e-15
	 	 	11	1.494e-08	3.41117e+11	7.24488e+06	0.000602057	0	1.22958e-15
	 	 	12	2.92135e-09	3.41117e+11	7.24488e+06	0.000602057	0	-1.53697e-16
	 5	0.00130359	7.24488e+06	0.748484	0.663153	0.885996	0.000602057	-1.79787e-16	-1.53697e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.40167e+11	7.25265e+06	0.000600547	0	6.14789e-16
	 	 	2	0.00318486	3.41254e+11	7.25127e+06	0.000600816	0	1.38328e-15
	 	 	3	0.000842061	3.41542e+11	7.251e+06	0.000600877	0	0
	 	 	4	0.000220673	3.41617e+11	7.25095e+06	0.00060089	0	1.69067e-15
	 	 	5	5.64189e-05	3.41637e+11	7.25095e+06	0.000600892	0	-2.61285e-15
	 	 	6	1.37392e-05	3.41641e+11	7.25094e+06	0.000600893	0	-3.68873e-15
	 	 	7	3.17235e-06	3.41642e+11	7.25094e+06	0.000600893	0	7.68486e-16
	 	 	8	6.98773e-07	3.41643e+11	7.25094e+06	0.000600893	0	2.15176e-15
	 	 	9	1.481e-07	3.41643e+11	7.25094e+06	0.000600893	0	1.99806e-15
	 	 	10	3.04355e-08	3.41643e+11	7.25094e+06	0.000600893	0	0
	 	 	11	6.10117e-09	3.41643e+11	7.25094e+06	0.000600893	0	-3.53504e-15
	 6	0.000475712	7.25094e+06	0.7464	0.665497	0.891609	0.000600893	0	-3.53504e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41254e+11	7.25377e+06	0.000600316	0	1.99806e-15
	 	 	2	0.00128212	3.41692e+11	7.25322e+06	0.000600422	0	-6.14789e-16
	 	 	3	0.000332808	3.41806e+11	7.25311e+06	0.000600447	0	-1.53697e-15
	 	 	4	8.67201e-05	3.41835e+11	7.25309e+06	0.000600452	0	-1.69067e-15
	 	 	5	2.22445e-05	3.41843e+11	7.25309e+06	0.000600453	0	-1.53697e-15
	 	 	6	5.44199e-06	3.41845e+11	7.25309e+06	0.000600453	0	-3.07395e-16
	 	 	7	1.26074e-06	3.41845e+11	7.25309e+06	0.000600453	0	7.68486e-16
	 	 	8	2.78281e-07	3.41845e+11	7.25309e+06	0.000600453	0	-1.69067e-15
	 	 	9	5.90581e-08	3.41845e+11	7.25309e+06	0.000600453	0	9.22184e-16
	 	 	10	1.21483e-08	3.41845e+11	7.25309e+06	0.000600453	0	-1.84437e-15
	 	 	11	2.43709e-09	3.41845e+11	7.25309e+06	0.000600453	0	-4.61092e-16
	 7	0.000173669	7.25309e+06	0.745624	0.666366	0.893702	0.000600453	0	-4.61092e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41688e+11	7.25413e+06	0.000600231	0	0
	 	 	2	0.000511529	3.41863e+11	7.25391e+06	0.000600273	0	-1.53697e-16
	 	 	3	0.00013123	3.41908e+11	7.25387e+06	0.000600282	0	-1.38328e-15
	 	 	4	3.40427e-05	3.41919e+11	7.25386e+06	0.000600284	0	-7.68486e-16
	 	 	5	8.73798e-06	3.41922e+11	7.25386e+06	0.000600285	0	3.07395e-16
	 	 	6	2.14093e-06	3.41923e+11	7.25386e+06	0.000600285	0	-3.53504e-15
	 	 	7	4.96518e-07	3.41923e+11	7.25386e+06	0.000600285	0	-1.53697e-15
	 	 	8	1.09666e-07	3.41923e+11	7.25386e+06	0.000600285	0	-7.68486e-16
	 	 	9	2.32833e-08	3.41923e+11	7.25386e+06	0.000600285	0	-7.68486e-16
	 	 	10	4.79075e-09	3.41923e+11	7.25386e+06	0.000600285	0	-9.22184e-16
	 8	6.42803e-05	7.25386e+06	0.745332	0.666693	0.894492	0.000600285	5.39361e-16	-9.22184e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.4186e+11	7.25424e+06	0.000600199	0	7.68486e-16
	 	 	2	0.000203158	3.4193e+11	7.25416e+06	0.000600216	0	-6.14789e-16
	 	 	3	5.15683e-05	3.41948e+11	7.25414e+06	0.000600219	0	2.45916e-15
	 	 	4	1.3297e-05	3.41952e+11	7.25414e+06	0.00060022	0	2.30546e-15
	 	 	5	3.40822e-06	3.41953e+11	7.25414e+06	0.00060022	0	1.53697e-16
	 	 	6	8.35216e-07	3.41954e+11	7.25414e+06	0.00060022	0	-6.14789e-16
	 	 	7	1.93781e-07	3.41954e+11	7.25414e+06	0.00060022	0	-3.07395e-16
	 	 	8	4.2815e-08	3.41954e+11	7.25414e+06	0.00060022	0	-1.99806e-15
	 	 	9	9.09235e-09	3.41954e+11	7.25414e+06	0.00060022	0	0
	 9	2.39967e-05	7.25414e+06	0.745221	0.666817	0.894791	0.00060022	1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41929e+11	7.25428e+06	0.000600187	0	-1.53697e-16
	 	 	2	8.03966e-05	3.41956e+11	7.25425e+06	0.000600194	0	6.14789e-16
	 	 	3	2.02403e-05	3.41963e+11	7.25424e+06	0.000600195	0	-1.53697e-16
	 	 	4	5.19451e-06	3.41965e+11	7.25424e+06	0.000600195	0	6.14789e-16
	 	 	5	1.32996e-06	3.41965e+11	7.25424e+06	0.000600195	0	-9.22184e-16
	 	 	6	3.25966e-07	3.41965e+11	7.25424e+06	0.000600195	0	-1.22958e-15
	 	 	7	7.56525e-08	3.41965e+11	7.25424e+06	0.000600195	0	1.69067e-15
	 	 	8	1.67195e-08	3.41965e+11	7.25424e+06	0.000600195	0	-6.14789e-16
	 	 	9	3.55127e-09	3.41965e+11	7.25424e+06	0.000600195	0	0
	 10	9.03005e-06	7.25424e+06	0.745179	0.666865	0.894906	0.000600195	1.79787e-16	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41955e+11	7.2543e+06	0.000600182	0	2.30546e-15
	 	 	2	3.17356e-05	3.41966e+11	7.25428e+06	0.000600185	0	2.15176e-15
	 	 	3	7.93873e-06	3.41969e+11	7.25428e+06	0.000600186	0	-7.68486e-16
	 	 	4	2.0299e-06	3.4197e+11	7.25428e+06	0.000600186	0	-1.53697e-16
	 	 	5	5.19266e-07	3.4197e+11	7.25428e+06	0.000600186	0	-1.22958e-15
	 	 	6	1.27284e-07	3.4197e+11	7.25428e+06	0.000600186	0	1.53697e-16
	 	 	7	2.95484e-08	3.4197e+11	7.25428e+06	0.000600186	0	4.61092e-16
	 	 	8	6.53161e-09	3.4197e+11	7.25428e+06	0.000600186	0	1.99806e-15
	 11	3.42193e-06	7.25428e+06	0.745162	0.666883	0.89495	0.000600186	0	1.99806e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41966e+11	7.2543e+06	0.000600181	0	-1.22958e-15
	 	 	2	1.25049e-05	3.4197e+11	7.25429e+06	0.000600182	0	-1.99806e-15
	 	 	3	3.11253e-06	3.41971e+11	7.25429e+06	0.000600182	0	1.38328e-15
	 	 	4	7.93542e-07	3.41972e+11	7.25429e+06	0.000600182	0	-6.14789e-16
	 	 	5	2.02856e-07	3.41972e+11	7.25429e+06	0.000600182	0	-4.61092e-16
	 	 	6	4.97289e-08	3.41972e+11	7.25429e+06	0.000600182	0	-2.61285e-15
	 	 	7	1.15466e-08	3.41972e+11	7.25429e+06	0.000600182	0	7.68486e-16
	 	 	8	2.55276e-09	3.41972e+11	7.25429e+06	0.000600182	0	-1.53697e-16
	 12	1.30453e-06	7.25429e+06	0.745156	0.66689	0.894967	0.000600182	0	-1.53697e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.4197e+11	7.2543e+06	0.00060018	0	1.07588e-15
	 	 	2	4.92069e-06	3.41972e+11	7.2543e+06	0.00060018	0	9.22184e-16
	 	 	3	1.21998e-06	3.41972e+11	7.2543e+06	0.00060018	0	-4.61092e-16
	 	 	4	3.10322e-07	3.41972e+11	7.2543e+06	0.00060018	0	2.30546e-15
	 	 	5	7.92858e-08	3.41972e+11	7.2543e+06	0.000600181	0	0
	 	 	6	1.94379e-08	3.41972e+11	7.2543e+06	0.000600181	0	7.68486e-16
	 	 	7	4.51403e-09	3.41972e+11	7.2543e+06	0.000600181	0	-1.69067e-15
	 13	4.99872e-07	7.2543e+06	0.745154	0.666893	0.894974	0.000600181	3.59574e-16	-1.69067e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41972e+11	7.2543e+06	0.00060018	0	-1.53697e-16
	 	 	2	1.93452e-06	3.41972e+11	7.2543e+06	0.00060018	0	1.69067e-15
	 	 	3	4.78137e-07	3.41973e+11	7.2543e+06	0.00060018	0	1.99806e-15
	 	 	4	1.21399e-07	3.41973e+11	7.2543e+06	0.00060018	0	-1.07588e-15
	 	 	5	3.10031e-08	3.41973e+11	7.2543e+06	0.00060018	0	9.22184e-16
	 	 	6	7.60118e-09	3.41973e+11	7.2543e+06	0.00060018	0	2.30546e-15
	 14	1.92363e-07	7.2543e+06	0.745153	0.666894	0.894976	0.00060018	0	2.30546e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41972e+11	7.2543e+06	0.00060018	0	-7.68486e-16
	 	 	2	7.60183e-07	3.41973e+11	7.2543e+06	0.00060018	0	-3.68873e-15
	 	 	3	1.87419e-07	3.41973e+11	7.2543e+06	0.00060018	0	-1.99806e-15
	 	 	4	4.75137e-08	3.41973e+11	7.2543e+06	0.00060018	0	-2.92025e-15
	 	 	5	1.21293e-08	3.41973e+11	7.2543e+06	0.00060018	0	-1.07588e-15
	 	 	6	2.97383e-09	3.41973e+11	7.2543e+06	0.00060018	0	0
	 15	7.42131e-08	7.2543e+06	0.745152	0.666894	0.894977	0.00060018	0	0
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41973e+11	7.2543e+06	0.00060018	0	-1.53697e-16
	 	 	2	2.98429e-07	3.41973e+11	7.2543e+06	0.00060018	0	-2.30546e-15
	 	 	3	7.34347e-08	3.41973e+11	7.2543e+06	0.00060018	0	-2.15176e-15
	 	 	4	1.85957e-08	3.41973e+11	7.2543e+06	0.00060018	0	-1.69067e-15
	 	 	5	4.74586e-09	3.41973e+11	7.2543e+06	0.00060018	0	9.22184e-16
	 16	2.87796e-08	7.2543e+06	0.745152	0.666895	0.894978	0.00060018	0	9.22184e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41973e+11	7.2543e+06	0.00060018	0	-3.07395e-15
	 	 	2	1.17302e-07	3.41973e+11	7.2543e+06	0.00060018	0	-3.07395e-16
	 	 	3	2.8816e-08	3.41973e+11	7.2543e+06	0.00060018	0	1.38328e-15
	 	 	4	7.28862e-09	3.41973e+11	7.2543e+06	0.00060018	0	1.69067e-15
	 17	1.12095e-08	7.2543e+06	0.745152	0.666895	0.894978	0.00060018	3.59574e-16	1.69067e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.41973e+11	7.2543e+06	0.00060018	0	-3.84243e-15
	 	 	2	4.63722e-08	3.41973e+11	7.2543e+06	0.00060018	0	-1.53697e-16
	 	 	3	1.13734e-08	3.41973e+11	7.2543e+06	0.00060018	0	-1.84437e-15
	 	 	4	2.8721e-09	3.41973e+11	7.2543e+06	0.00060018	0	-1.69067e-15
	 18	4.27183e-09	7.2543e+06	0.745152	0.666895	0.894978	0.00060018	-1.79787e-16	-1.69067e-15
Back to main
run time (s) 2758.63
