HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L2.3_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../Earth_correct_params_S3.20c/Earth_correct_params_S3.20c_AM2.1/Output/Earth_correct_params_S3.20c_L2.1_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	4	0.00342308	3.01119e+11	7.83528e+06	0.000705662	0	1.59043e-15
	 	 	5	0.00224462	3.01797e+11	7.83389e+06	0.000706002	0	-1.24963e-15
	 	 	6	0.000706515	3.0201e+11	7.83369e+06	0.000706063	0	4.54409e-16
	 	 	7	0.000202746	3.02071e+11	7.83367e+06	0.000706073	0	5.68012e-16
	 	 	8	5.17582e-05	3.02087e+11	7.83367e+06	0.000706075	0	-7.95216e-16
	 	 	9	1.18777e-05	3.02091e+11	7.83367e+06	0.000706075	0	0
	 	 	10	2.49225e-06	3.02091e+11	7.83367e+06	0.000706075	0	-1.47683e-15
	 	 	11	4.84239e-07	3.02092e+11	7.83367e+06	0.000706075	0	-2.72646e-15
	 	 	12	8.77032e-08	3.02092e+11	7.83367e+06	0.000706075	0	4.54409e-16
	 	 	13	1.48125e-08	3.02092e+11	7.83367e+06	0.000706075	0	6.81614e-16
	 	 	14	2.31531e-09	3.02092e+11	7.83367e+06	0.000706075	0	-1.47683e-15
	 2	0.00854445	7.83367e+06	0.628368	0.777916	1.23799	0.000706075	1.79787e-16	-1.47683e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.99608e+11	7.87105e+06	0.000701855	0	4.54409e-16
	 	 	2	0.00718749	3.01777e+11	7.87041e+06	0.000701144	0	1.02242e-15
	 	 	3	0.00389732	3.02958e+11	7.87142e+06	0.00070026	0	-1.81764e-15
	 	 	4	0.00265447	3.03764e+11	7.8699e+06	0.000700605	0	-1.81764e-15
	 	 	5	0.000809822	3.0401e+11	7.86966e+06	0.000700674	0	-9.08819e-16
	 	 	6	0.000225651	3.04079e+11	7.86963e+06	0.000700686	0	-7.95216e-16
	 	 	7	5.69596e-05	3.04096e+11	7.86963e+06	0.000700687	0	5.68012e-16
	 	 	8	1.31316e-05	3.041e+11	7.86963e+06	0.000700688	0	1.24963e-15
	 	 	9	2.78866e-06	3.04101e+11	7.86963e+06	0.000700688	0	2.27205e-16
	 	 	10	5.49436e-07	3.04101e+11	7.86963e+06	0.000700688	0	4.54409e-16
	 	 	11	1.00884e-07	3.04101e+11	7.86963e+06	0.000700688	0	3.40807e-16
	 	 	12	1.72631e-08	3.04101e+11	7.86963e+06	0.000700688	0	1.02242e-15
	 	 	13	2.73355e-09	3.04101e+11	7.86963e+06	0.000700688	0	-1.13602e-16
	 3	0.00251053	7.86963e+06	0.62085	0.783929	1.26267	0.000700688	5.39361e-16	-1.13602e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.03166e+11	7.88118e+06	0.000698614	0	1.02242e-15
	 	 	2	0.00362984	3.0427e+11	7.87907e+06	0.000699061	0	-2.27205e-15
	 	 	3	0.00100814	3.04577e+11	7.87872e+06	0.000699154	0	-4.54409e-16
	 	 	4	0.000272872	3.0466e+11	7.87867e+06	0.00069917	0	-2.27205e-15
	 	 	5	6.97924e-05	3.04682e+11	7.87867e+06	0.000699173	0	1.70403e-15
	 	 	6	1.65017e-05	3.04687e+11	7.87867e+06	0.000699173	0	-1.93124e-15
	 	 	7	3.59841e-06	3.04688e+11	7.87867e+06	0.000699173	0	6.81614e-16
	 	 	8	7.26295e-07	3.04688e+11	7.87867e+06	0.000699173	0	-6.81614e-16
	 	 	9	1.36345e-07	3.04688e+11	7.87867e+06	0.000699173	0	-3.40807e-16
	 	 	10	2.38451e-08	3.04688e+11	7.87867e+06	0.000699173	0	-9.08819e-16
	 	 	11	3.86704e-09	3.04688e+11	7.87867e+06	0.000699173	0	2.38565e-15
	 4	0.000731696	7.87867e+06	0.618847	0.785512	1.26932	0.000699173	0	2.38565e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0434e+11	7.88162e+06	0.000698551	0	9.08819e-16
	 	 	2	0.00125743	3.04723e+11	7.88094e+06	0.000698696	0	-7.95216e-16
	 	 	3	0.000331556	3.04824e+11	7.88083e+06	0.000698726	0	2.27205e-16
	 	 	4	8.71274e-05	3.04851e+11	7.88081e+06	0.000698731	0	7.95216e-16
	 	 	5	2.21283e-05	3.04858e+11	7.88081e+06	0.000698732	0	-6.81614e-16
	 	 	6	5.23857e-06	3.04859e+11	7.88081e+06	0.000698732	0	1.70403e-15
	 	 	7	1.14419e-06	3.04859e+11	7.88081e+06	0.000698732	0	1.13602e-16
	 	 	8	2.31244e-07	3.0486e+11	7.88081e+06	0.000698732	0	-9.08819e-16
	 	 	9	4.34624e-08	3.0486e+11	7.88081e+06	0.000698732	0	1.13602e-15
	 	 	10	7.61145e-09	3.0486e+11	7.88081e+06	0.000698732	0	-1.02242e-15
	 5	0.000198776	7.88081e+06	0.618289	0.785951	1.27117	0.000698732	0	-1.02242e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04731e+11	7.88151e+06	0.000698542	0	1.59043e-15
	 	 	2	0.000438298	3.04865e+11	7.88128e+06	0.00069859	0	4.54409e-16
	 	 	3	0.000109965	3.04898e+11	7.88125e+06	0.0006986	0	5.68012e-16
	 	 	4	2.82487e-05	3.04907e+11	7.88124e+06	0.000698601	0	9.08819e-16
	 	 	5	7.18748e-06	3.04909e+11	7.88124e+06	0.000698602	0	-1.70403e-15
	 	 	6	1.7187e-06	3.04909e+11	7.88124e+06	0.000698602	0	6.81614e-16
	 	 	7	3.79071e-07	3.0491e+11	7.88124e+06	0.000698602	0	-2.38565e-15
	 	 	8	7.71326e-08	3.0491e+11	7.88124e+06	0.000698602	0	1.24963e-15
	 	 	9	1.45368e-08	3.0491e+11	7.88124e+06	0.000698602	0	2.27205e-16
	 	 	10	2.5391e-09	3.0491e+11	7.88124e+06	0.000698602	0	6.81614e-16
	 6	5.18368e-05	7.88124e+06	0.618129	0.786077	1.2717	0.000698602	0	6.81614e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04862e+11	7.88139e+06	0.000698544	0	7.95216e-16
	 	 	2	0.000153672	3.04909e+11	7.88132e+06	0.00069856	0	-6.81614e-16
	 	 	3	3.70526e-05	3.0492e+11	7.8813e+06	0.000698563	0	1.59043e-15
	 	 	4	9.32287e-06	3.04923e+11	7.8813e+06	0.000698564	0	-5.68012e-16
	 	 	5	2.36721e-06	3.04924e+11	7.8813e+06	0.000698564	0	1.93124e-15
	 	 	6	5.676e-07	3.04924e+11	7.8813e+06	0.000698564	0	-3.40807e-16
	 	 	7	1.25462e-07	3.04924e+11	7.8813e+06	0.000698564	0	-6.81614e-16
	 	 	8	2.5557e-08	3.04924e+11	7.8813e+06	0.000698564	0	-2.27205e-15
	 	 	9	4.81873e-09	3.04924e+11	7.8813e+06	0.000698564	0	1.13602e-15
	 7	1.28885e-05	7.8813e+06	0.618082	0.786113	1.27186	0.000698564	7.19148e-16	1.13602e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04906e+11	7.88132e+06	0.000698545	0	-7.95216e-16
	 	 	2	5.48583e-05	3.04923e+11	7.8813e+06	0.000698551	0	1.13602e-16
	 	 	3	1.27659e-05	3.04927e+11	7.88129e+06	0.000698552	0	7.95216e-16
	 	 	4	3.1422e-06	3.04928e+11	7.88129e+06	0.000698552	0	-2.61285e-15
	 	 	5	7.94726e-07	3.04928e+11	7.88129e+06	0.000698552	0	5.68012e-16
	 	 	6	1.90982e-07	3.04928e+11	7.88129e+06	0.000698552	0	0
	 	 	7	4.23268e-08	3.04928e+11	7.88129e+06	0.000698552	0	1.36323e-15
	 	 	8	8.63949e-09	3.04928e+11	7.88129e+06	0.000698552	0	-1.93124e-15
	 8	3.10545e-06	7.88129e+06	0.618068	0.786124	1.27191	0.000698552	5.39361e-16	-1.93124e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04922e+11	7.88129e+06	0.000698546	0	-3.40807e-15
	 	 	2	1.96149e-05	3.04928e+11	7.88128e+06	0.000698548	0	5.68012e-16
	 	 	3	4.40087e-06	3.04929e+11	7.88128e+06	0.000698548	0	2.27205e-16
	 	 	4	1.06032e-06	3.04929e+11	7.88128e+06	0.000698548	0	-1.24963e-15
	 	 	5	2.67953e-07	3.0493e+11	7.88128e+06	0.000698548	0	1.13602e-16
	 	 	6	6.47424e-08	3.0493e+11	7.88128e+06	0.000698548	0	-1.59043e-15
	 	 	7	1.44223e-08	3.0493e+11	7.88128e+06	0.000698548	0	1.13602e-16
	 	 	8	2.95531e-09	3.0493e+11	7.88128e+06	0.000698548	0	-4.54409e-16
	 9	5.78548e-07	7.88128e+06	0.618064	0.786128	1.27192	0.000698548	0	-4.54409e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04927e+11	7.88127e+06	0.000698546	0	1.70403e-15
	 	 	2	6.89697e-06	3.04929e+11	7.88127e+06	0.000698547	0	-3.40807e-16
	 	 	3	1.4682e-06	3.0493e+11	7.88126e+06	0.000698547	0	1.81764e-15
	 	 	4	3.43048e-07	3.0493e+11	7.88126e+06	0.000698547	0	5.68012e-16
	 	 	5	8.68558e-08	3.0493e+11	7.88126e+06	0.000698547	0	4.54409e-16
	 	 	6	2.12204e-08	3.0493e+11	7.88126e+06	0.000698547	0	-1.13602e-16
	 	 	7	4.77375e-09	3.0493e+11	7.88126e+06	0.000698547	0	-1.13602e-15
	 10	5.22458e-08	7.88126e+06	0.618063	0.786129	1.27192	0.000698547	0	-1.13602e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04929e+11	7.88126e+06	0.000698546	0	-1.24963e-15
	 	 	2	2.33868e-06	3.0493e+11	7.88126e+06	0.000698546	0	-1.13602e-16
	 	 	3	4.53229e-07	3.0493e+11	7.88126e+06	0.000698546	0	-9.08819e-16
	 	 	4	9.97331e-08	3.0493e+11	7.88126e+06	0.000698546	0	1.36323e-15
	 	 	5	2.54136e-08	3.0493e+11	7.88126e+06	0.000698546	0	2.27205e-15
	 	 	6	6.36416e-09	3.0493e+11	7.88126e+06	0.000698546	0	1.47683e-15
	 11	1.60864e-07	7.88126e+06	0.618063	0.786129	1.27192	0.000698546	0	1.47683e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.04929e+11	7.88125e+06	0.000698546	0	-5.68012e-16
	 	 	2	7.39248e-07	3.0493e+11	7.88125e+06	0.000698546	0	5.68012e-16
	 	 	3	1.16185e-07	3.0493e+11	7.88125e+06	0.000698546	0	1.59043e-15
	 	 	4	2.15073e-08	3.0493e+11	7.88125e+06	0.000698546	0	2.49925e-15
	 	 	5	5.61227e-09	3.0493e+11	7.88125e+06	0.000698546	0	-4.54409e-16
	 12	1.37376e-07	7.88125e+06	0.618063	0.786129	1.27192	0.000698546	0	-4.54409e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0493e+11	7.88125e+06	0.000698546	0	0
	 	 	2	1.98779e-07	3.0493e+11	7.88125e+06	0.000698546	0	-5.68012e-16
	 	 	3	1.31709e-08	3.0493e+11	7.88125e+06	0.000698546	0	-6.81614e-16
	 	 	4	8.94113e-10	3.0493e+11	7.88125e+06	0.000698546	0	1.47683e-15
	 13	9.4458e-08	7.88125e+06	0.618063	0.786129	1.27192	0.000698546	1.79787e-16	1.47683e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0493e+11	7.88125e+06	0.000698546	0	-2.38565e-15
	 	 	2	2.99163e-08	3.0493e+11	7.88125e+06	0.000698546	0	-9.08819e-16
	 	 	3	1.21776e-08	3.0493e+11	7.88125e+06	0.000698546	0	-3.40807e-16
	 	 	4	5.3587e-09	3.0493e+11	7.88125e+06	0.000698546	0	1.13602e-15
	 14	5.93325e-08	7.88125e+06	0.618063	0.786129	1.27192	0.000698546	0	1.13602e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0493e+11	7.88124e+06	0.000698546	0	-7.95216e-16
	 	 	2	1.42301e-08	3.0493e+11	7.88124e+06	0.000698546	0	5.68012e-16
	 	 	3	1.4239e-08	3.0493e+11	7.88124e+06	0.000698546	0	-2.72646e-15
	 	 	4	4.83672e-09	3.0493e+11	7.88124e+06	0.000698546	0	9.08819e-16
	 15	3.54755e-08	7.88124e+06	0.618063	0.786129	1.27192	0.000698546	3.59574e-16	9.08819e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0493e+11	7.88124e+06	0.000698546	0	2.95366e-15
	 	 	2	1.9705e-08	3.0493e+11	7.88124e+06	0.000698546	0	3.40807e-16
	 	 	3	1.07711e-08	3.0493e+11	7.88124e+06	0.000698546	0	1.13602e-16
	 	 	4	3.3978e-09	3.0493e+11	7.88124e+06	0.000698546	0	-7.95216e-16
	 16	2.06572e-08	7.88124e+06	0.618063	0.786129	1.27192	0.000698546	3.59574e-16	-7.95216e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0493e+11	7.88124e+06	0.000698546	0	5.68012e-16
	 	 	2	1.54829e-08	3.0493e+11	7.88124e+06	0.000698546	0	0
	 	 	3	7.0855e-09	3.0493e+11	7.88124e+06	0.000698546	0	-2.84006e-15
	 17	1.19131e-08	7.88124e+06	0.618063	0.786129	1.27192	0.000698546	-3.59574e-16	-2.84006e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	3.0493e+11	7.88124e+06	0.000698546	0	-6.81614e-16
	 	 	2	1.07761e-08	3.0493e+11	7.88124e+06	0.000698546	0	1.02242e-15
	 	 	3	4.45476e-09	3.0493e+11	7.88124e+06	0.000698546	0	1.13602e-16
	 18	6.68896e-09	7.88124e+06	0.618063	0.786129	1.27192	0.000698546	1.79787e-16	1.13602e-16
Back to main
run time (s) 5064.57
