HERCULES is running
Intialising 
	 Reading input file 
	 Run name: Earth_correct_params_S3.20c_L3.3125_N100_Nm1000_k6_f121_p10_l1_0_1.5
	 Input file read successful
	 Initialisation by reading start file ../../Earth_correct_params_S3.20c/Earth_correct_params_S3.20c_AM3.3/Output/Earth_correct_params_S3.20c_L3.3_N100_Nm1000_k6_f121_p10_l1_0_1.5_final
	 Initialisation complete
Itterating
	 Main Itteration # 	 convergence 	 a 	 aspect 	 ellipticity 	 l 	 omega_rot 	 Mass error 	 AM error 
	 	 	4	0.000752317	2.53982e+11	9.90104e+06	0.000743855	1	-1.57757e-16
	 	 	5	0.000216236	2.54037e+11	9.90108e+06	0.00074386	1	-7.88786e-16
	 	 	6	6.05544e-05	2.54052e+11	9.9011e+06	0.000743859	1	-1.1043e-15
	 	 	7	1.48706e-05	2.54056e+11	9.9011e+06	0.000743858	1	1.89309e-15
	 	 	8	3.10531e-06	2.54057e+11	9.9011e+06	0.000743858	1	-6.31029e-16
	 	 	9	5.50015e-07	2.54057e+11	9.9011e+06	0.000743858	1	7.88786e-16
	 	 	10	8.28907e-08	2.54057e+11	9.9011e+06	0.000743858	1	-7.88786e-16
	 	 	11	1.06507e-08	2.54057e+11	9.9011e+06	0.000743858	1	-1.57757e-16
	 	 	12	1.17723e-09	2.54057e+11	9.9011e+06	0.000743858	1	-1.57757e-16
	 9	0.000155061	9.9011e+06	0.423042	0.90611	2.14189	0.000743858	0	-1.57757e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54006e+11	9.90348e+06	0.000746302	1	-3.15514e-16
	 	 	2	0.00364935	2.53083e+11	9.91548e+06	0.00074292	2	1.57757e-16
	 	 	3	0.00286498	2.5381e+11	9.91084e+06	0.000743685	1	-1.57757e-16
	 	 	4	0.000758558	2.54002e+11	9.9103e+06	0.000743806	1	3.15514e-16
	 	 	5	0.00022015	2.54058e+11	9.91031e+06	0.000743816	1	0
	 	 	6	6.1396e-05	2.54074e+11	9.91032e+06	0.000743815	1	-7.88786e-16
	 	 	7	1.52956e-05	2.54078e+11	9.91033e+06	0.000743814	1	-4.73272e-16
	 	 	8	3.28887e-06	2.54079e+11	9.91033e+06	0.000743814	1	1.1043e-15
	 	 	9	6.06476e-07	2.54079e+11	9.91033e+06	0.000743814	1	0
	 	 	10	9.6135e-08	2.54079e+11	9.91033e+06	0.000743814	1	1.57757e-16
	 	 	11	1.31466e-08	2.54079e+11	9.91033e+06	0.000743814	1	3.15514e-16
	 	 	12	1.56543e-09	2.54079e+11	9.91033e+06	0.000743814	1	-2.36636e-15
	 10	0.00012528	9.91033e+06	0.42265	0.906293	2.14431	0.000743814	0	-2.36636e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54032e+11	9.91243e+06	0.000746193	1	-1.26206e-15
	 	 	2	0.00354883	2.53134e+11	9.92407e+06	0.000742933	2	3.15514e-16
	 	 	3	0.00276154	2.53835e+11	9.91952e+06	0.000743667	1	1.1043e-15
	 	 	4	0.000727684	2.54019e+11	9.91904e+06	0.000743781	1	1.1043e-15
	 	 	5	0.000210302	2.54073e+11	9.91905e+06	0.00074379	1	1.57757e-16
	 	 	6	5.87578e-05	2.54088e+11	9.91907e+06	0.000743788	1	1.73533e-15
	 	 	7	1.45885e-05	2.54091e+11	9.91908e+06	0.000743788	1	-4.73272e-16
	 	 	8	3.10699e-06	2.54092e+11	9.91908e+06	0.000743788	1	-4.73272e-16
	 	 	9	5.64839e-07	2.54092e+11	9.91908e+06	0.000743788	1	1.57757e-16
	 	 	10	8.7893e-08	2.54092e+11	9.91908e+06	0.000743788	1	-1.57757e-16
	 	 	11	1.1745e-08	2.54092e+11	9.91908e+06	0.000743788	1	-1.73533e-15
	 	 	12	1.36116e-09	2.54092e+11	9.91908e+06	0.000743788	1	2.2086e-15
	 11	0.000109748	9.91908e+06	0.422282	0.906464	2.14659	0.000743788	1.79787e-16	2.2086e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54047e+11	9.92114e+06	0.000746099	1	1.89309e-15
	 	 	2	0.00344028	2.53176e+11	9.93242e+06	0.000742958	2	1.89309e-15
	 	 	3	0.00266481	2.53852e+11	9.92795e+06	0.000743662	1	3.15514e-16
	 	 	4	0.000696664	2.54029e+11	9.92753e+06	0.000743771	1	-2.36636e-15
	 	 	5	0.000200382	2.5408e+11	9.92756e+06	0.000743777	1	-3.15514e-15
	 	 	6	5.61076e-05	2.54094e+11	9.92758e+06	0.000743776	1	-9.46543e-16
	 	 	7	1.38702e-05	2.54098e+11	9.92758e+06	0.000743776	1	1.41981e-15
	 	 	8	2.9221e-06	2.54099e+11	9.92758e+06	0.000743775	1	7.88786e-16
	 	 	9	5.22604e-07	2.54099e+11	9.92758e+06	0.000743775	1	2.99739e-15
	 	 	10	7.95483e-08	2.54099e+11	9.92758e+06	0.000743775	1	6.31029e-16
	 	 	11	1.03275e-08	2.54099e+11	9.92758e+06	0.000743775	1	1.57757e-16
	 	 	12	1.15478e-09	2.54099e+11	9.92758e+06	0.000743775	1	-2.05084e-15
	 12	0.000100845	9.92758e+06	0.421926	0.90663	2.14879	0.000743775	1.79787e-16	-2.05084e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54053e+11	9.92973e+06	0.000746064	2	-3.15514e-16
	 	 	2	0.00335645	2.53204e+11	9.94064e+06	0.000742995	2	2.36636e-15
	 	 	3	0.00259491	2.53862e+11	9.93632e+06	0.000743678	2	-4.73272e-16
	 	 	4	0.00067408	2.54034e+11	9.93595e+06	0.000743781	2	0
	 	 	5	0.00019421	2.54083e+11	9.93599e+06	0.000743787	2	3.15514e-16
	 	 	6	5.44286e-05	2.54097e+11	9.936e+06	0.000743785	2	-3.15514e-16
	 	 	7	1.33966e-05	2.541e+11	9.93601e+06	0.000743785	2	-2.68187e-15
	 	 	8	2.80547e-06	2.54101e+11	9.93601e+06	0.000743785	2	-4.73272e-16
	 	 	9	4.9933e-07	2.54101e+11	9.93601e+06	0.000743785	2	-6.31029e-16
	 	 	10	7.58566e-08	2.54101e+11	9.93601e+06	0.000743785	2	0
	 	 	11	9.86595e-09	2.54101e+11	9.93601e+06	0.000743785	2	-7.88786e-16
	 13	8.93069e-05	9.93601e+06	0.421573	0.906794	2.15098	0.000743785	-1.79787e-16	-7.88786e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54049e+11	9.93806e+06	0.000745922	2	-1.41981e-15
	 	 	2	0.00315066	2.53251e+11	9.94843e+06	0.000742995	2	1.41981e-15
	 	 	3	0.00250868	2.53888e+11	9.94426e+06	0.000743654	2	-3.15514e-16
	 	 	4	0.000652018	2.54054e+11	9.94391e+06	0.000743753	2	-2.05084e-15
	 	 	5	0.00018773	2.54102e+11	9.94394e+06	0.000743759	2	1.41981e-15
	 	 	6	5.25827e-05	2.54115e+11	9.94396e+06	0.000743757	2	2.05084e-15
	 	 	7	1.2933e-05	2.54118e+11	9.94396e+06	0.000743757	2	-4.73272e-16
	 	 	8	2.70576e-06	2.54119e+11	9.94396e+06	0.000743757	2	2.2086e-15
	 	 	9	4.80878e-07	2.54119e+11	9.94396e+06	0.000743757	2	4.73272e-16
	 	 	10	7.28872e-08	2.54119e+11	9.94396e+06	0.000743757	2	-1.73533e-15
	 	 	11	9.44698e-09	2.54119e+11	9.94396e+06	0.000743757	2	9.46543e-16
	 14	9.79687e-05	9.94396e+06	0.421221	0.906958	2.15317	0.000743757	-3.59574e-16	9.46543e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54067e+11	9.9456e+06	0.000745642	2	2.36636e-15
	 	 	2	0.0028109	2.53355e+11	9.95496e+06	0.000742992	2	1.73533e-15
	 	 	3	0.00230098	2.53939e+11	9.95115e+06	0.000743595	2	-1.41981e-15
	 	 	4	0.000598375	2.54092e+11	9.95083e+06	0.000743686	2	2.36636e-15
	 	 	5	0.000172152	2.54135e+11	9.95085e+06	0.000743691	2	-3.15514e-16
	 	 	6	4.8199e-05	2.54148e+11	9.95087e+06	0.000743689	2	5.20599e-15
	 	 	7	1.1846e-05	2.54151e+11	9.95087e+06	0.000743689	2	-6.31029e-16
	 	 	8	2.47586e-06	2.54151e+11	9.95087e+06	0.000743689	2	9.46543e-16
	 	 	9	4.39402e-07	2.54151e+11	9.95087e+06	0.000743689	2	1.57757e-15
	 	 	10	6.64665e-08	2.54151e+11	9.95087e+06	0.000743689	2	9.46543e-16
	 	 	11	8.59035e-09	2.54151e+11	9.95087e+06	0.000743689	2	-6.31029e-16
	 15	0.000101791	9.95087e+06	0.420902	0.907106	2.15515	0.000743689	1.79787e-16	-6.31029e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54111e+11	9.95208e+06	0.00074535	2	9.46543e-16
	 	 	2	0.00248153	2.53482e+11	9.9603e+06	0.000743027	2	-2.36636e-15
	 	 	3	0.00200821	2.53992e+11	9.95696e+06	0.000743555	2	3.15514e-16
	 	 	4	0.000522126	2.54124e+11	9.95668e+06	0.000743634	2	1.73533e-15
	 	 	5	0.000150132	2.54162e+11	9.95671e+06	0.000743638	2	4.73272e-16
	 	 	6	4.20675e-05	2.54173e+11	9.95672e+06	0.000743637	2	6.31029e-16
	 	 	7	1.03449e-05	2.54176e+11	9.95672e+06	0.000743637	2	3.15514e-15
	 	 	8	2.16247e-06	2.54176e+11	9.95672e+06	0.000743637	2	-3.62842e-15
	 	 	9	3.83645e-07	2.54176e+11	9.95672e+06	0.000743637	2	-2.2086e-15
	 	 	10	5.79724e-08	2.54176e+11	9.95672e+06	0.000743637	2	-3.15514e-16
	 	 	11	7.47851e-09	2.54176e+11	9.95672e+06	0.000743637	2	9.46543e-16
	 16	8.24453e-05	9.95672e+06	0.42064	0.907228	2.15678	0.000743637	0	9.46543e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54144e+11	9.95775e+06	0.000745112	2	1.57757e-16
	 	 	2	0.0021989	2.53587e+11	9.96499e+06	0.000743074	2	-4.73272e-16
	 	 	3	0.00175009	2.54031e+11	9.96207e+06	0.000743535	2	1.57757e-15
	 	 	4	0.000454811	2.54147e+11	9.96182e+06	0.000743604	2	2.05084e-15
	 	 	5	0.000130694	2.5418e+11	9.96184e+06	0.000743608	2	-4.73272e-16
	 	 	6	3.66472e-05	2.54189e+11	9.96185e+06	0.000743607	2	4.25944e-15
	 	 	7	9.01794e-06	2.54192e+11	9.96186e+06	0.000743606	2	9.46543e-16
	 	 	8	1.88572e-06	2.54192e+11	9.96186e+06	0.000743606	2	4.73272e-16
	 	 	9	3.34499e-07	2.54192e+11	9.96186e+06	0.000743606	2	-2.36636e-15
	 	 	10	5.0509e-08	2.54192e+11	9.96186e+06	0.000743606	2	-1.41981e-15
	 	 	11	6.50619e-09	2.54192e+11	9.96186e+06	0.000743606	2	1.1043e-15
	 17	6.57519e-05	9.96186e+06	0.420418	0.907331	2.15816	0.000743606	3.59574e-16	1.1043e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54164e+11	9.9664e+06	0.000743608	2	-3.15514e-16
	 	 	2	9.10248e-05	2.54187e+11	9.96647e+06	0.000743596	2	-1.26206e-15
	 	 	3	4.17478e-05	2.54198e+11	9.96648e+06	0.000743595	2	1.89309e-15
	 	 	4	1.11754e-05	2.54201e+11	9.96648e+06	0.000743595	2	1.41981e-15
	 	 	5	2.22022e-06	2.54201e+11	9.96648e+06	0.000743595	2	-1.57757e-15
	 	 	6	3.74385e-07	2.54201e+11	9.96648e+06	0.000743595	2	-1.57757e-16
	 	 	7	5.82908e-08	2.54201e+11	9.96648e+06	0.000743595	2	6.31029e-16
	 	 	8	8.8428e-09	2.54201e+11	9.96648e+06	0.000743595	2	1.41981e-15
	 18	9.7954e-05	9.96648e+06	0.420218	0.907423	2.15941	0.000743595	3.59574e-16	1.41981e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54172e+11	9.96543e+06	0.000745586	2	9.46543e-16
	 	 	2	0.00302443	2.53406e+11	9.97518e+06	0.000742842	2	2.36636e-15
	 	 	3	0.00233728	2.54e+11	9.97121e+06	0.000743465	2	6.31029e-16
	 	 	4	0.000607044	2.54154e+11	9.97088e+06	0.000743559	2	-1.57757e-16
	 	 	5	0.000175023	2.54198e+11	9.97091e+06	0.000743564	2	2.36636e-15
	 	 	6	4.92254e-05	2.54211e+11	9.97092e+06	0.000743563	2	-2.52411e-15
	 	 	7	1.21335e-05	2.54214e+11	9.97093e+06	0.000743562	2	1.41981e-15
	 	 	8	2.53823e-06	2.54215e+11	9.97093e+06	0.000743562	2	1.26206e-15
	 	 	9	4.49932e-07	2.54215e+11	9.97093e+06	0.000743562	2	-4.4172e-15
	 	 	10	6.78164e-08	2.54215e+11	9.97093e+06	0.000743562	2	-9.46543e-16
	 	 	11	8.70898e-09	2.54215e+11	9.97093e+06	0.000743562	2	-1.1043e-15
	 19	3.61563e-05	9.97093e+06	0.420032	0.907509	2.16057	0.000743562	3.59574e-16	-1.1043e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54192e+11	9.97096e+06	0.000745004	2	1.41981e-15
	 	 	2	0.00216023	2.53644e+11	9.97797e+06	0.000743041	2	-1.57757e-15
	 	 	3	0.001667	2.54068e+11	9.97515e+06	0.000743484	2	9.46543e-16
	 	 	4	0.000432713	2.54178e+11	9.97491e+06	0.000743551	2	1.57757e-15
	 	 	5	0.000124477	2.54209e+11	9.97493e+06	0.000743554	2	7.88786e-16
	 	 	6	3.4978e-05	2.54218e+11	9.97494e+06	0.000743553	2	-6.31029e-16
	 	 	7	8.62055e-06	2.5422e+11	9.97494e+06	0.000743553	2	3.15514e-15
	 	 	8	1.8034e-06	2.54221e+11	9.97494e+06	0.000743553	2	1.1043e-15
	 	 	9	3.19621e-07	2.54221e+11	9.97494e+06	0.000743553	2	-1.26206e-15
	 	 	10	4.81475e-08	2.54221e+11	9.97494e+06	0.000743553	2	3.15514e-15
	 	 	11	6.17598e-09	2.54221e+11	9.97494e+06	0.000743553	2	1.89309e-15
	 20	3.47813e-05	9.97494e+06	0.419861	0.907588	2.16164	0.000743553	1.79787e-16	1.89309e-15
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.54198e+11	9.97863e+06	0.000743568	2	1.41981e-15
	 	 	2	6.06222e-05	2.54214e+11	9.97871e+06	0.000743555	2	2.52411e-15
	 	 	3	3.04513e-05	2.54222e+11	9.97872e+06	0.000743553	2	9.46543e-16
	 	 	4	8.07486e-06	2.54224e+11	9.97872e+06	0.000743553	2	1.57757e-16
	 	 	5	1.52073e-06	2.54224e+11	9.97872e+06	0.000743553	2	-7.88786e-16
	 	 	6	2.34559e-07	2.54224e+11	9.97872e+06	0.000743553	2	6.31029e-16
	 	 	7	3.2875e-08	2.54224e+11	9.97872e+06	0.000743553	2	-4.73272e-16
	 	 	8	4.63678e-09	2.54224e+11	9.97872e+06	0.000743553	2	-4.73272e-16
	 21	7.53209e-05	9.97872e+06	0.419698	0.907664	2.16266	0.000743553	0	-4.73272e-16
		 Mass/AM Itteration # 	 convergence 	 p_core 	 a 	 omega_rot 	 edge corot 	 AM error 
	 	 	1	1	2.542e+11	9.97772e+06	0.000745279	2	-4.73272e-16
	 	 	2	0.00262185	2.53535e+11	9.98616e+06	0.000742909	2	-3.15514e-15
	 	 	3	0.00201551	2.54047e+11	9.98273e+06	0.000743447	2	-1.57757e-15
	 	 	4	0.000523159	2.5418e+11	9.98244e+06	0.000743529	2	1.1043e-15
	 	 	5	0.0001507	2.54218e+11	9.98246e+06	0.000743533	2	2.36636e-15
	 	 	6	4.24029e-05	2.54229e+11	9.98248e+06	0.000743532	2	-6.31029e-16
